name,region,lat,lon,tags
광교호수공원 반려견 놀이터,경기도,37.2835610668,127.0772644577,"관광,문화"
광나루안전체험관,서울특별시,37.5513105664,127.077162465,"관광,문화"
광나루자전거공원,서울특별시,37.5453008895,127.1179978077,"관광,문화"
광나루한강공원,서울특별시,37.549969869,127.1222583979,"관광,문화"
광나루한강공원 암사생태공원,서울특별시,37.5500198634,127.1222639517,"관광,자연"
광남서원,경상북도,35.9425124845,129.5192655954,"관광,문화"
광대곡,강원특별자치도,37.3164951288,128.8167566443,"관광,자연"
광덕계곡,강원특별자치도,38.0763151672,127.4817103088,"관광,자연"
광덕사(상주),경상북도,36.3338886814,128.0974493822,"관광,문화"
광덕산,충청남도,36.6759000112,127.0423232763,"관광,자연"
광덕산 관광농원,충청남도,36.6743972978,127.0361683163,"관광,문화"
광덕산(아산),충청남도,36.6889095067,127.0355346456,"관광,자연"
광명동굴,경기도,37.4243548415,126.8648909266,"관광,자연"
광명사(제주),제주특별자치도,33.249045297,126.4190406356,"관광,문화"
광명선원,충청북도,36.9855880108,127.5871767532,"관광,문화"
광명항,인천광역시,37.3750752386,126.436559108,"관광,자연"
광복로패션거리,부산광역시,35.0986398717,129.0327400915,"관광,문화"
광산김씨 유일재고택,경상북도,36.6163884647,128.7740895225,"관광,문화"
광석대 (무등산권 국가지질공원),전라남도,35.1204378371,127.0148136008,"관광,자연"
광성보,인천광역시,37.6641793544,126.5302453301,"관광,문화"
광수사,대전광역시,36.3423455726,127.2985204289,"관광,문화"
광시한우거리,충청남도,36.5489071491,126.7747591222,"관광,문화"
광심정,경상남도,35.3765694462,128.5585266977,"관광,문화"
광안리해변 테마거리,부산광역시,35.1551657503,129.1221363273,"관광,문화"
광안리해수욕장,부산광역시,35.1538130576,129.1185477876,"관광,자연"
광양 옥룡사 동백나무 숲,전라남도,35.0461202998,127.6092270226,"관광,자연"
광양 윤동주 유고보존 정병욱 가옥,전라남도,34.9707924868,127.7591880209,"관광,문화"
광양불고기특화거리,전라남도,34.9696061572,127.579084407,"관광,문화"
광양향교,전라남도,34.9824437602,127.5881193966,"관광,문화"
광제서원,경상남도,35.275407461,128.0310951072,"관광,문화"
광주 3·1 만세운동 기념비,광주광역시,35.136761993,126.9096947007,"관광,문화"
광주 경찰충혼탑,광주광역시,35.142541996,126.9155968119,"관광,문화"
광주 곤지암도자공원,경기도,37.3526075818,127.3276231368,"관광,문화"
광주 산두른마을,경기도,37.2792598597,127.2913729464,"관광,문화"
광주 송정동 떡갈비 골목,광주광역시,35.1397152706,126.7943076079,"관광,문화"
광주 수완호수공원,광주광역시,35.1879824765,126.8202596628,"관광,문화"
광주 조선백자 요지,경기도,37.446631726,127.2684452735,"관광,문화"
광주 충장로 케이팝 스타의 거리,광주광역시,35.147658113,126.9172520929,"관광,문화"
광주 충효동 왕버들 군,광주광역시,35.1848719954,127.0009520932,"관광,자연"
광주 충효동 요지,광주광역시,35.1674711376,126.9983333183,"관광,문화"
광주 평촌마을,광주광역시,35.1756287576,127.0105542557,"관광,문화"
광주공원,광주광역시,35.14689693,126.9079362685,"관광,문화"
광주공원 선정비군,광주광역시,35.1472246955,126.9093972429,"관광,문화"
광주시립수목원,광주광역시,35.0905917436,126.882389934,"관광,자연"
광주용화선원,경기도,37.3620513048,127.1945654928,"관광,문화"
광주지산동오층석탑,광주광역시,35.1489026847,126.9330951059,"관광,문화"
광주패밀리랜드,광주광역시,35.2227325653,126.8936078564,"관광,문화"
광주폴리,광주광역시,35.1826203741,126.890259159,"관광,문화"
광주향교,광주광역시,35.1459803899,126.9092917275,"관광,문화"
광주호,광주광역시,35.1840804198,127.0010882121,"관광,자연"
광주호 호수생태원,광주광역시,35.1840804198,127.0010882121,"관광,자연"
광진광장공원,서울특별시,37.5477470211,127.0732295916,"관광,문화"
광진교 8번가,서울특별시,37.5444759163,127.1141592915,"관광,문화"
광천생활체육공원,충청남도,36.5073484031,126.6354866605,"관광,문화"
광천서원,경상남도,35.473211808,128.7357390968,"관광,문화"
광천선굴어드벤처테마파크,강원특별자치도,37.5188259153,128.4516722463,"관광,자연"
광천토굴새우젓단지,충청남도,36.4852533774,126.6156112576,"관광,문화"
광치계곡,강원특별자치도,38.136913419,128.060816738,"관광,자연"
광치기해변,제주특별자치도,33.4523086956,126.9239478125,"관광,자연"
광통교,서울특별시,37.5691539885,126.9811151529,"관광,문화"
광풍정,경상북도,36.6128034671,128.6641688376,"관광,문화"
광한루,전북특별자치도,35.4021539472,127.3799713796,"관광,문화"
광한루원,전북특별자치도,35.4029038525,127.3793853018,"관광,문화"
광화문,서울특별시,37.576072552,126.9768042386,"관광,문화"
광화문광장,서울특별시,37.5727035021,126.9769709861,"관광,문화"
광흥당,서울특별시,37.5486359893,126.9286760682,"관광,문화"
광흥사(안동),경상북도,36.6460320522,128.6135612645,"관광,문화"
괘병산(정선),강원특별자치도,37.4839368496,128.9551308193,"관광,자연"
괴목마을,경상남도,35.1079824465,127.7491464709,"관광,문화"
괴산 문당리 서낭단,충청북도,36.7434898072,127.6826360926,"관광,문화"
괴산 백운사 승탑군,충청북도,36.8547850932,127.6682898114,"관광,문화"
괴산 보안사 삼층석탑,충청북도,36.7573071731,127.6554881414,"관광,문화"
괴산 보안사 석조약사여래좌상,충청북도,36.7573071731,127.6554881414,"관광,문화"
괴산 봉학사지 석조여래좌상,충청북도,36.8193922192,127.6837255317,"관광,문화"
괴산 봉학사지 오층석탑,충청북도,36.8184476059,127.6684185993,"관광,문화"
괴산 삼방리 마애여래좌상,충청북도,36.938619513,127.7995312054,"관광,문화"
괴산 송덕리 미선나무 자생지,충청북도,36.7946302716,127.9384728287,"관광,자연"
괴산 송시열 유적,충청북도,36.6689312511,127.8110766728,"관광,문화"
괴산 수월정,충청북도,36.7471256016,127.8407607044,"관광,문화"
괴산 오가리 느티나무,충청북도,36.8262769691,127.9564508743,"관광,자연"
괴산 올갱이국 거리,충청북도,36.8091287728,127.7957852088,"관광,문화"
괴산 외사리 당간지주,충청북도,36.7716478191,127.842520966,"관광,문화"
괴산 율지리 미선나무 자생지,충청북도,36.7713511099,127.8687241813,"관광,자연"
괴산 읍내리 은행나무,충청북도,36.7724190437,127.6399002281,"관광,자연"
괴산 장담 충신각,충청북도,36.7835538698,127.6395888334,"관광,문화"
괴산 정인지 묘소,충청북도,36.9261491049,127.8202630309,"관광,문화"
괴산 청안 안민헌,충청북도,36.7720107447,127.6392114126,"관광,문화"
괴산 칠충사와 피세정,충청북도,36.7889780608,127.7821536667,"관광,문화"
괴산 홍범식 고가(벽초 홍명희 생가),충청북도,36.813558805,127.7949796011,"관광,문화"
괴산동헌,충청북도,36.8104035658,127.7924660259,"관광,문화"
교동 가마소 (한탄강 유네스코 세계지질공원),경기도,38.100557186,127.202315725,"관광,자연"
교동 연화지,경상북도,36.1435742669,128.0981351646,"관광,자연"
교동 장독대마을,경기도,38.1029349852,127.2186363818,"관광,문화"
교동도(강화),인천광역시,37.7803447584,126.2809677323,"관광,자연"
교동도선착장대합실,인천광역시,37.77496824,126.3170728993,"관광,문화"
교동읍성,인천광역시,37.7694490592,126.2953056067,"관광,문화"
교동저수지(교동생태습지),충청북도,36.3201448735,127.5850176477,"관광,자연"
교동제비집,인천광역시,37.781391829,126.2792873012,"관광,문화"
교동향교,인천광역시,37.7745679477,126.2976774693,"관광,문화"
교래 삼다수마을,제주특별자치도,33.4314987022,126.6780668288,"관광,문화"
교암항,강원특별자치도,38.290174377,128.5481315222,"관광,자연"
교암해변,강원특별자치도,38.2909131613,128.547170475,"관광,자연"
교하동 고인돌 산림욕장,경기도,37.7472539501,126.7402126689,"관광,문화"
교하향교,경기도,37.7496321061,126.7769175758,"관광,문화"
구 강경공립상업고등학교 관사,충청남도,36.1605559606,127.022330555,"관광,문화"
구 나주역,전라남도,35.0276045639,126.7262997356,"관광,문화"
구 서도역,전북특별자치도,35.4898570568,127.3306262502,"관광,문화"
구 인천우체국,인천광역시,37.4700591426,126.623317226,"관광,문화"
구 조선식량영단 군산출장소,전북특별자치도,35.9902422487,126.7098796298,"관광,문화"
구 조선식산은행 원주지점,강원특별자치도,37.3489694554,127.9514307123,"관광,문화"
구강사,서울특별시,37.5449094647,127.1288468315,"관광,문화"
구강서원,울산광역시,35.5599798967,129.336917467,"관광,문화"
구강서원,경상북도,36.0103822233,129.2083047954,"관광,문화"
구계서원,충청북도,36.6134344594,127.4826132028,"관광,문화"
구고서원,경상북도,36.892539608,128.5954168164,"관광,문화"
구곡산,경상남도,35.2744976267,127.7832613606,"관광,자연"
구녀산,충청북도,36.7008712236,127.6133490531,"관광,자연"
구니서당,경상남도,35.5802403282,128.5249129861,"관광,문화"
구담마을,전북특별자치도,35.4924487956,127.1911829756,"관광,문화"
구덕문화공원,부산광역시,35.1264334874,129.0058166756,"관광,문화"
구도 범머리길,충청남도,36.8174163781,126.3657944745,"관광,자연"
구두미포구,제주특별자치도,33.2367272441,126.5967116225,"관광,자연"
구드래조각공원,충청남도,36.2874950148,126.9084235065,"관광,문화"
구라이골 (한탄강 유네스코 세계지질공원),경기도,38.0566345596,127.2034446872,"관광,자연"
구례 관광특구,전라남도,35.2573140182,127.4977425065,"관광,문화"
구례 산수유마을,전라남도,35.3359854716,127.4849693764,"관광,문화"
구례 운조루 고택,전라남도,35.2061200991,127.515442268,"관광,문화"
구례목재문화체험장,전라남도,35.1391836349,127.5406334397,"관광,문화"
구례예술인마을,전라남도,35.2751750445,127.4489380158,"관광,문화"
구례포해수욕장,충청남도,36.8858083861,126.1982717477,"관광,자연"
구로거리공원,서울특별시,37.5030794513,126.8883643588,"관광,자연"
구로공단 노동자생활체험관,서울특별시,37.4828567166,126.8836486898,"관광,문화"
구로근린공원(이씨레물리노공원),서울특별시,37.4971718329,126.889992154,"관광,문화"
구로기계공구단지,서울특별시,37.5038652961,126.8785568966,"관광,문화"
구로리어린이공원,서울특별시,37.4914308667,126.8918449243,"관광,문화"
구룡계곡,전북특별자치도,35.3922568235,127.4810627064,"관광,자연"
구룡마을 대나무 숲,전북특별자치도,36.0124233055,127.0471294687,"관광,자연"
구룡사,강원특별자치도,37.3995043418,128.0498675732,"관광,문화"
구룡산(강원),강원특별자치도,37.329853912,128.1907402567,"관광,자연"
구룡산(서울),서울특별시,37.4690781677,127.0615995465,"관광,자연"
구룡소 돌개구멍 (경북 동해안 국가지질공원),경상북도,36.0568302379,129.5251367609,"관광,자연"
구룡포 말목장성탐방로,경상북도,35.9984984001,129.549033587,"관광,자연"
구룡포 일본인 가옥거리,경상북도,35.9904662115,129.5614299568,"관광,문화"
구룡포 주상절리,경상북도,35.9985876468,129.5681957952,"관광,자연"
구룡포 피어라계단 미디어아트,경상북도,35.9906633933,129.5604855899,"관광,문화"
구룡포해수욕장,경상북도,35.9968322529,129.5662849025,"관광,자연"
구룡폭포(소금강),강원특별자치도,37.802691973,128.6835093795,"관광,자연"
구름숲아토리,전라남도,34.4657885008,126.2975677827,"관광,문화"
구름포해수욕장,충청남도,36.8358883858,126.1530549488,"관광,자연"
구리문화재단,경기도,37.5956035938,127.1298675159,"관광,문화"
구리시곤충생태관,강원특별자치도,37.6122357235,128.3669270822,"관광,자연"
구리역공원,경기도,37.6023474674,127.1416551384,"관광,문화"
구리한강시민공원(코스모스공원),경기도,37.5745310968,127.1328789538,"관광,문화"
구만동계곡,강원특별자치도,38.1942037592,128.3403395264,"관광,자연"
구만마을,전라남도,35.1990655667,127.5285579616,"관광,문화"
구만폭포,경상남도,35.6195423145,128.8738257371,"관광,자연"
구매항,충청남도,36.4247460701,126.432009946,"관광,자연"
구문소 (강원고생대 국가지질공원),강원특별자치도,37.0949998754,129.0395322915,"관광,자연"
구문소마을,강원특별자치도,37.0932944861,129.0380047012,"관광,문화"
구미 금리단길,경상북도,36.1250083986,128.3302567701,"관광,문화"
구미 금산리 떡버들,경상북도,36.1600134265,128.5174642185,"관광,자연"
구미 낙성리 느티나무,경상북도,36.1980594138,128.3840388514,"관광,자연"
구미 선산향교,경상북도,36.2555707508,128.2992058715,"관광,문화"
구미낙동강체육공원,경상북도,36.1376965336,128.3677280976,"관광,문화"
구미동해변,경상남도,34.7861730476,127.8464962268,"관광,자연"
구미역 후면광장,경상북도,36.1289496299,128.3309427108,"관광,문화"
구미정,강원특별자치도,37.4732355895,128.8263954774,"관광,문화"
구복마을,경상남도,35.0729009425,128.5678618359,"관광,문화"
구봉도,경기도,37.2807520797,126.551112361,"관광,자연"
구봉도 낙조전망대,경기도,37.2882592514,126.5345192221,"관광,문화"
구봉산,강원특별자치도,37.8933169902,127.777197126,"관광,자연"
구봉산 전망대 카페거리,강원특별자치도,37.8925559643,127.7770193861,"관광,문화"
구봉산(진안),전북특별자치도,35.9244446218,128.0000220992,"관광,자연"
구봉산근린공원,경기도,37.2048112827,127.0455806452,"관광,문화"
구봉솔숲해수욕장,경기도,37.2819269945,126.55403984,"관광,자연"
구산서원,전북특별자치도,35.7455005474,127.3453849341,"관광,문화"
구산성지,경기도,37.5729517479,127.1894627372,"관광,문화"
구산해수욕장,경상북도,36.7533222575,129.4674823321,"관광,자연"
구성폭포,강원특별자치도,37.9783050468,127.8159299508,"관광,자연"
구송정 유원지,전북특별자치도,35.4306954797,127.2377304453,"관광,문화"
구수곡자연휴양림,경상북도,37.0636166931,129.2914246904,"관광,자연"
구시물,제주특별자치도,33.456530549,126.4097117919,"관광,자연"
구시포마을,전북특별자치도,35.4451414741,126.4433117019,"관광,문화"
구암사(순창),전북특별자치도,35.4553033345,126.8860720932,"관광,문화"
구암사(진도군),전라남도,34.383851899,126.2140520582,"관광,문화"
구암서원,대구광역시,35.8987973485,128.5991476568,"관광,문화"
구암서원 터(구암정),서울특별시,37.5678542251,127.1401145966,"관광,문화"
구암서원(창원),경상남도,35.2519312819,128.5915410698,"관광,문화"
구암저수지,충청북도,36.9789831719,127.4313382005,"관광,자연"
구양서원,경상북도,36.8822663366,128.7710431198,"관광,문화"
구엄어촌체험마을,제주특별자치도,33.4839964391,126.3772556628,"관광,문화"
구엄포구,제주특별자치도,33.4843297214,126.376411284,"관광,자연"
구영공원,울산광역시,35.5710407589,129.242142095,"관광,문화"
구은사,강원특별자치도,38.2554690921,127.4737918063,"관광,문화"
구이 안덕 건강힐링체험마을,전북특별자치도,35.695590841,127.0998330498,"관광,문화"
구장군폭포,전북특별자치도,35.4083228536,127.0668822579,"관광,자연"
구재봉자연휴양림,경상남도,35.1289966606,127.7441130348,"관광,자연"
구절사,충청북도,36.3050950795,127.5002172964,"관광,문화"
구절산,경상남도,35.0146825836,128.419976291,"관광,자연"
구절암(홍성),충청남도,36.569193902,126.6257414558,"관광,문화"
구조라성,경상남도,34.8022668487,128.6950940743,"관광,문화"
구조라항,경상남도,34.8032584477,128.6974938394,"관광,자연"
구천댐(구천저수지),경상남도,34.8247326845,128.6340765597,"관광,문화"
구천동계곡,전북특별자치도,35.9007210587,127.7750676763,"관광,자연"
구천서원(김해),경상남도,35.3028145625,128.9011293111,"관광,문화"
구천서원(함양),경상남도,35.5547660422,127.7868536631,"관광,문화"
구포 어린이교통공원,부산광역시,35.201058353,128.9999845896,"관광,문화"
구포만세거리,부산광역시,35.206677128,128.9978124028,"관광,문화"
구포생활체육공원,경상북도,36.13351711,128.4034389416,"관광,문화"
국가유산 방문 캠페인 인천공항 홍보관,인천광역시,37.4477031811,126.4521751331,"관광,문화"
국계서원,충청북도,36.7152495068,127.5789184083,"관광,문화"
국동항,전라남도,34.7263609059,127.7213781344,"관광,자연"
국동항수변공원,전라남도,34.727838581,127.7250111131,"관광,문화"
국립 3·15 민주묘지,경상남도,35.2527088998,128.5875580642,"관광,문화"
국립 5·18 민주묘지,광주광역시,35.2358457501,126.9395617934,"관광,문화"
국립 가리왕산자연휴양림,강원특별자치도,37.4268471267,128.5700393556,"관광,자연"
국립 검마산자연휴양림,경상북도,36.7454741795,129.2339226976,"관광,자연"
국립 달음산자연휴양림,부산광역시,35.3027559437,129.1854434167,"관광,자연"
국립 대야산자연휴양림,경상북도,36.670906003,127.9619770044,"관광,자연"
국립 대전 현충원,대전광역시,36.3632959655,127.2991975797,"관광,문화"
국립 덕유산자연휴양림,전북특별자치도,35.908143148,127.8148028419,"관광,자연"
국립 두타산자연휴양림,강원특별자치도,37.5596930115,128.5758764931,"관광,자연"
국립 망향의 동산,충청남도,36.8521767673,127.1888663613,"관광,문화"
국립 미천골자연휴양림,강원특별자치도,37.9489994722,128.5120426092,"관광,자연"
국립 방태산자연휴양림,강원특별자치도,37.9297382126,128.387979441,"관광,자연"
국립 백운산자연휴양림(원주),강원특별자치도,37.2772136803,127.9421225302,"관광,자연"
국립 복주산자연휴양림,강원특별자치도,38.1437543593,127.4732201929,"관광,자연"
국립 삼봉자연휴양림,강원특별자치도,37.8521347278,128.4608696552,"관광,자연"
국립 신불산폭포자연휴양림,울산광역시,35.5259945138,129.0232319274,"관광,자연"
국립 용대자연휴양림,강원특별자치도,38.2316443099,128.364663931,"관광,자연"
국립 용지봉 자연휴양림,경상남도,35.1855532031,128.7759573163,"관광,자연"
국립 용현자연휴양림,충청남도,36.7519281053,126.6076521078,"관광,자연"
국립 용화산자연휴양림,강원특별자치도,38.0062332216,127.7141439487,"관광,자연"
국립 운문산자연휴양림,경상북도,35.6492056312,129.0228646313,"관광,자연"
국립 운악산자연휴양림,경기도,37.8844509085,127.3027878569,"관광,자연"
국립 운장산자연휴양림,전북특별자치도,35.8963458988,127.4244517017,"관광,자연"
국립 유명산자연휴양림,경기도,37.5932493406,127.4914680287,"관광,자연"
국립 지리산자연휴양림,경상남도,35.3437786844,127.6240207984,"관광,자연"
국립 천관산자연휴양림,전라남도,34.5451339297,126.8998851572,"관광,자연"
국립 청태산자연휴양림,강원특별자치도,37.5225141217,128.291911539,"관광,자연"
국립 통고산자연휴양림,경상북도,36.933712963,129.1917680299,"관광,자연"
국립 황정산자연휴양림,충청북도,36.8412603023,128.3489930942,"관광,자연"
국립 희리산해송자연휴양림,충청남도,36.1173547912,126.6683911578,"관광,자연"
국립4·19민주묘지,서울특별시,37.6484480504,127.0091159038,"관광,문화"
국립곡성치유의숲,전라남도,35.3109286587,127.2487519917,"관광,자연"
국립김천숲속야영장,경상북도,35.9499270286,127.9550170585,"관광,자연"
국립김천치유의숲,경상북도,35.8514140611,128.0022377784,"관광,문화"
국립나주숲체원,전라남도,35.0474936168,126.7042095309,"관광,자연"
국립남해편백자연휴양림,경상남도,34.75214378,128.020154154,"관광,자연"
국립대관령자연휴양림,강원특별자치도,37.7149097631,128.7905413133,"관광,자연"
국립대관령치유의숲,강원특별자치도,37.7077413074,128.7987935679,"관광,문화"
국립대운산치유의숲,울산광역시,35.3901665277,129.2361865678,"관광,문화"
국립무의도자연휴양림,인천광역시,37.388567699,126.4126914722,"관광,자연"
국립백두대간수목원,경상북도,37.0081335894,128.8299535859,"관광,자연"
국립산림치유원,경상북도,36.8578218299,128.472601016,"관광,자연"
국립생태원(서천),충청남도,36.0297102165,126.7246689502,"관광,자연"
국립생태원에코리움,충청남도,36.0271354218,126.7194583721,"관광,자연"
국립세종수목원,세종특별자치시,36.4986579981,127.2857090051,"관광,자연"
국립수목원(광릉숲),경기도,37.7595768998,127.1690120221,"관광,자연"
국립아세안자연휴양림,경기도,37.7738766886,126.942193438,"관광,자연"
국립양평치유의숲,경기도,37.461185487,127.7181068651,"관광,문화"
국립예산치유의숲,충청남도,36.7032769852,126.8595751138,"관광,자연"
국립임실호국원,전북특별자치도,35.5507893785,127.1895732782,"관광,문화"
국립장성숲체원,전라남도,35.444088434,126.7514232211,"관광,자연"
국립제천치유의숲,충청북도,37.0128775418,128.2447946692,"관광,문화"
국립중앙박물관 전통염료식물원,서울특별시,37.5211706397,126.9791278024,"관광,자연"
국립진도자연휴양림,전라남도,34.3575710683,126.186446769,"관광,자연"
국립진안고원산림치유원,전북특별자치도,35.679906865,127.4397616192,"관광,자연"
국립청도숲체원,경상북도,35.6512110229,129.0261781745,"관광,자연"
국립청소년생태센터,부산광역시,35.1128367289,128.9481998378,"관광,문화"
국립청소년우주센터,전라남도,34.5330143031,127.4682745639,"관광,문화"
국립청옥산자연휴양림,경상북도,37.0387638157,128.9958489862,"관광,자연"
국립축산과학원 한우연구소,강원특별자치도,37.6884523168,128.678246689,"관광,문화"
국립춘천숲체원,강원특별자치도,37.9785986109,127.7707618348,"관광,자연"
국립칠곡숲체원,경상북도,36.0645232859,128.4640105132,"관광,자연"
국립한국자생식물원,강원특별자치도,37.70694618,128.6149990499,"관광,자연"
국립횡성숲체원,강원특별자치도,37.5372734279,128.2867115673,"관광,자연"
국망봉자연휴양림(포천),경기도,38.0288913418,127.3962195284,"관광,자연"
국민의 숲 트레킹 코스,강원특별자치도,37.6846095239,128.740693956,"관광,문화"
국사봉(순창),전북특별자치도,35.5360404765,126.9946381748,"관광,자연"
국사봉(인천),인천광역시,37.3915951817,126.4159494251,"관광,자연"
국사암(안성),경기도,37.0713625793,127.3422686455,"관광,문화"
국사암(하동),경상남도,35.2377299936,127.650168476,"관광,문화"
국산서원,경상남도,35.0147573324,128.4064246939,"관광,문화"
"국수바위 (울릉도,독도 국가지질공원)",경상북도,19.69442748,117.9925662504,"관광,자연"
국우동 탱자나무,대구광역시,35.9531297374,128.5804811194,"관광,자연"
국제광림비전랜드,경기도,37.6801952457,127.3642159692,"관광,자연"
국제선센터,서울특별시,37.5207742914,126.8700849711,"관광,문화"
국제시장 먹자골목,부산광역시,35.1011311741,129.0280793175,"관광,문화"
국제음식문화거리(INTERNATIONAL FOOD STREET),서울특별시,37.5058319638,126.8914195585,"관광,문화"
국제크루즈터미널,부산광역시,35.0807982803,129.0791976502,"관광,문화"
국제평화아트파크,강원특별자치도,38.2111480088,127.851075284,"관광,문화"
국지산,강원특별자치도,37.1401139206,128.4464006515,"관광,자연"
국청사(경기),경기도,37.484070177,127.177180277,"관광,문화"
국청사(부산),부산광역시,35.2538895578,129.0549922383,"관광,문화"
국토정중앙천문대,강원특별자치도,38.0689929629,128.0296994153,"관광,자연"
국형사,강원특별자치도,37.3343389676,128.013500541,"관광,문화"
국화참숯불가마찜질,충청북도,36.6131728142,127.6057410622,"관광,문화"
군남홍수조절지 두루미테마파크,경기도,38.1045561946,127.0215155224,"관광,문화"
군산 개정면 구 일본인농장 창고,전북특별자치도,35.9591972899,126.7973420585,"관광,문화"
군산 말랭이마을,전북특별자치도,35.9860565277,126.7047246433,"관광,문화"
군산 발산리 석등,전북특별자치도,35.9592333856,126.7967004478,"관광,문화"
군산 부윤관사,전북특별자치도,35.984706723,126.7071466842,"관광,문화"
군산 시간여행마을,전북특별자치도,35.9887036766,126.718131709,"관광,문화"
군산 신흥동 일본식가옥(히로쓰 가옥),전북특별자치도,35.9863009684,126.7061578421,"관광,문화"
군산 주 제일사료주식회사 공장,전북특별자치도,35.9887619669,126.71600412,"관광,문화"
군산근대미술관,전북특별자치도,35.9899367776,126.7127710457,"관광,문화"
군산선유도유람선,전북특별자치도,35.811732639,126.4161049225,"관광,문화"
군산어린이교통공원,전북특별자치도,35.9607795808,126.5841527506,"관광,문화"
군산오름,제주특별자치도,33.2532274083,126.3707114017,"관광,자연"
군산항,전북특별자치도,35.9778450739,126.6297121227,"관광,자연"
군위 삼국유사 테마파크,대구광역시,36.1608778549,128.7012896086,"관광,문화"
군위 인각사지,대구광역시,36.1280941271,128.7783948409,"관광,문화"
군위 장곡자연휴양림,대구광역시,36.1298034567,128.8419725161,"관광,자연"
군위 화산산성 전망대,대구광역시,36.0985448169,128.7845256945,"관광,문화"
군위향교,대구광역시,36.2342364933,128.5686353725,"관광,문화"
군자산,충청북도,36.7484456062,127.8797044004,"관광,자연"
군자서원,전라남도,34.7176454948,126.7548381545,"관광,문화"
군창지,충청남도,36.289919862,126.9156172418,"관광,문화"
군탄공원과 전역비,강원특별자치도,38.1584024851,127.3142787595,"관광,문화"
군포 조선백자 요지,경기도,37.3749755933,126.9285420727,"관광,문화"
군포 중앙공원,경기도,37.3616326998,126.9287202074,"관광,문화"
군포시평생학습마을,경기도,37.3589300358,126.9175101912,"관광,문화"
군항마을 역사길,경상남도,35.1534380372,128.6606238022,"관광,문화"
군헌갯벌체험장,충청남도,36.3372356129,126.5325753996,"관광,문화"
군화마을,전북특별자치도,35.4577148782,127.5707003057,"관광,문화"
굴업도,인천광역시,37.1973520849,125.990807372,"관광,자연"
굿데이뮤지엄,경상남도,35.2186517958,128.5975692186,"관광,문화"
궁농항,경상남도,35.0010475573,128.7035269333,"관광,자연"
궁리포구,충청남도,36.5884471203,126.4572117089,"관광,자연"
궁집,경기도,37.6440553404,127.2303930849,"관광,문화"
궁촌항,강원특별자치도,37.3275609841,129.2696991242,"관광,자연"
궁촌해변(궁촌해수욕장),강원특별자치도,37.3243001987,129.2671938924,"관광,자연"
궁평리 해수욕장,경기도,37.123461537,126.6848461741,"관광,자연"
궁평항,경기도,37.1154040748,126.6813494895,"관광,자연"
궁평항광장,경기도,37.1162095733,126.6833853938,"관광,자연"
궁항,전북특별자치도,35.6033517003,126.468772143,"관광,자연"
궁항리조트,전북특별자치도,35.6042349563,126.4701553307,"관광,문화"
궁항마을,경상남도,35.0507115853,127.7763900056,"관광,문화"
궁항어촌체험마을,경상남도,34.810938041,128.3817849882,"관광,문화"
권율장군 이치대첩비,충청남도,36.1323094258,127.353121202,"관광,문화"
권율장군묘,경기도,37.7340564219,126.947477425,"관광,문화"
권정생동화나라,경상북도,36.4613429906,128.6651564519,"관광,문화"
권충민공순절비,충청남도,36.1095241376,127.5665361272,"관광,문화"
궐리사,경기도,37.158780802,127.0627387066,"관광,문화"
귀산서원,경상북도,35.8901254818,129.1610734914,"관광,문화"
귀신사(김제),전북특별자치도,35.7453148338,127.0470225669,"관광,문화"
귀정사(남원),전북특별자치도,35.5124677848,127.4556979287,"관광,문화"
귤림서원,제주특별자치도,33.5060574951,126.5276032002,"관광,문화"
귤의정원 바령,제주특별자치도,33.5054187547,126.7060599339,"관광,문화"
그라스원,경상북도,36.5595469886,128.7348252138,"관광,문화"
그라운드서울,서울특별시,37.5734729769,126.9836425781,"관광,문화"
그랑꼬또 와이너리,경기도,37.2570803681,126.5821435181,"관광,문화"
그래도팜,강원특별자치도,37.2656853714,128.2883972485,"관광,문화"
그런고로,부산광역시,35.1575588567,129.0642468527,"관광,문화"
그리팅맨,경기도,38.1227570607,127.0334166773,"관광,문화"
그림같은수목원,충청남도,36.5198135343,126.6295285338,"관광,자연"
극락암(강원),강원특별자치도,38.3803589804,128.4399885461,"관광,문화"
극락암(양산),경상남도,35.4886883698,129.0646293478,"관광,문화"
근대건축관 (구)조선은행군산지점,전북특별자치도,35.9894201935,126.7141598237,"관광,문화"
근성서원,경상북도,36.4831176547,128.6314810367,"관광,문화"
근화동396청년창업공간,강원특별자치도,37.8743985775,127.7145756095,"관광,문화"
근화수변 문화광장숲,강원특별자치도,37.8787449354,127.695330011,"관광,문화"
글램트리리조트,경기도,37.7863960064,127.3216917642,"관광,문화"
글로리비치해수찜,전라남도,35.352876042,126.3891410344,"관광,문화"
글로벌푸드타운,경상남도,35.2350329338,128.8822939185,"관광,문화"
글빛누리공원,경기도,37.2407598803,127.0444825187,"관광,문화"
금갑해변,전라남도,34.3957932468,126.2773517639,"관광,자연"
금강,전북특별자치도,35.7889155237,127.5300812846,"관광,자연"
금강2경 도보여행길,충청남도,36.0199865334,126.7367014591,"관광,자연"
금강3공구야생초화원,충청남도,36.1537535455,126.9984662032,"관광,자연"
금강공원,부산광역시,35.2200354122,129.0762190978,"관광,문화"
금강공원에코스튜디오,강원특별자치도,37.1860481078,128.4772659729,"관광,문화"
금강굴,강원특별자치도,38.1735618013,128.4884989154,"관광,자연"
