name,region,address_full,lat,lon,contentid,image_url,tags,menu,open_time,rest_date,parking,reservation,packaging
호성순대 본점,전주시,전북특별자치도,35.8588509936,127.1540517468,2870470,,"관광,음식점",,,,,,
화산물갈비 전주본점,전주시,전북특별자치도,35.8176216924,127.1160867606,2930201,,"관광,음식점",,,,,,
[백년가게]늘채움,전주시,전북특별자치도,35.8465462588,127.1206494873,2563232,,"관광,음식점",,,,,,
가족회관,전주시,전북특별자치도,35.8170667179,127.1459591164,579046,,"관광,음식점",,,,,,
감로헌,전주시,전북특별자치도,35.8394056159,127.1328374779,1595441,,"관광,음식점",,,,,,
고귀,전주시,전북특별자치도,35.8543814424,127.1186050197,1595610,,"관광,음식점",,,,,,
고창심원풍천장어,전주시,전북특별자치도,35.8144248291,127.1157840934,1595623,,"관광,음식점",,,,,,
그림그림케이크,전주시,전북특별자치도,35.8634081489,127.1160744533,2932644,,"관광,음식점",,,,,,
금양정,전주시,전북특별자치도,35.8168552916,127.126371976,843389,,"관광,음식점",,,,,,
기차길옆 오막살이,전주시,전북특별자치도,35.8287297917,127.1754006357,1861084,,"관광,음식점",,,,,,
남원본가 추어탕,전주시,전북특별자치도,35.8179438835,127.1163506177,1595874,,"관광,음식점",,,,,,
노랑토랑,전주시,전북특별자치도,35.7972044697,127.1102405919,843552,,"관광,음식점",,,,,,
농장집,전주시,전북특별자치도,35.7843586577,127.1073078541,1595919,,"관광,음식점",,,,,,
대왕가든,전주시,전북특별자치도,35.8759380115,127.1583286955,2765206,,"관광,음식점",,,,,,
마시랑게,전주시,전북특별자치도,35.8145587207,127.1488672568,2740671,,"관광,음식점",,,,,,
바다꽃게탕 본점,전주시,전북특별자치도,35.828849146,127.1709899142,1596302,,"관광,음식점",,,,,,
백송회관,전주시,전북특별자치도,35.8234743782,127.1491531092,133608,,"관광,음식점",,,,,,
베테랑칼국수,전주시,전북특별자치도,35.8134811148,127.1517281414,2759615,,"관광,음식점",,,,,,
벽계가든,전주시,전북특별자치도,35.8381917832,127.1281157081,133604,,"관광,음식점",,,,,,
석기시대,전주시,전북특별자치도,35.8673494912,127.1232598213,1597359,,"관광,음식점",,,,,,
성미당,전주시,전북특별자치도,35.817402783,127.1454619294,2759623,,"관광,음식점",,,,,,
솔가,전주시,전북특별자치도,35.8288491822,127.1730730621,1597401,,"관광,음식점",,,,,,
수복회관,전주시,전북특별자치도,35.8466184732,127.1206939259,1985792,,"관광,음식점",,,,,,
쌈가,전주시,전북특별자치도,35.8382668663,127.133404124,1597434,,"관광,음식점",,,,,,
아리랑하우스,전주시,전북특별자치도,35.8236024248,127.1654794308,1597479,,"관광,음식점",,,,,,
아중각,전주시,전북특별자치도,35.8353538998,127.1674650575,2778464,,"관광,음식점",,,,,,
애드리브,전주시,전북특별자치도,35.7470175395,127.214535405,2760709,,"관광,음식점",,,,,,
에루화,전주시,전북특별자치도,35.837066551,127.1073398086,1985795,,"관광,음식점",,,,,,
옛날팥죽집,전주시,전북특별자치도,35.8178551249,127.1233416646,667442,,"관광,음식점",,,,,,
오원집,전주시,전북특별자치도,35.8260878243,127.1407732313,2778467,,"관광,음식점",,,,,,
온담,전주시,전북특별자치도,35.8151751619,127.1398930395,2809103,,"관광,음식점",,,,,,
우연하게도,전주시,전북특별자치도,35.7348048874,127.0452785506,2724410,,"관광,음식점",,,,,,
육일식당,전주시,전북특별자치도,35.7920522629,127.1093602485,2743346,,"관광,음식점",,,,,,
장수농장,전주시,전북특별자치도,35.8181769749,127.1039767129,2750870,,"관광,음식점",,,,,,
전주 왱이콩나물국밥전문점,전주시,전북특별자치도,35.8182805256,127.1491921305,1597873,,"관광,음식점",,,,,,
진미집 본점,전주시,전북특별자치도,35.8268960944,127.1424313952,2778471,,"관광,음식점",,,,,,
천년갈비,전주시,전북특별자치도,35.7692768782,127.0979757442,2743342,,"관광,음식점",,,,,,
초포가든,전주시,전북특별자치도,35.8752297659,127.1587231229,1607184,,"관광,음식점",,,,,,
치노식당,전주시,전북특별자치도,35.8164250392,127.141017906,2809295,,"관광,음식점",,,,,,
풀꽃세상,전주시,전북특별자치도,35.779220338,127.1064302884,1597952,,"관광,음식점",,,,,,
하숙영 가마솥비빔밥,전주시,전북특별자치도,35.8174166766,127.1458368963,1597886,,"관광,음식점",,,,,,
해초냉면,전주시,전북특별자치도,35.7950218119,127.1349162308,1598081,,"관광,음식점",,,,,,
행복정거장 모악산점,전주시,전북특별자치도,35.7294677121,127.1094174289,2605292,,"관광,음식점",,,,,,
호남문가든전주비빔밥,전주시,전북특별자치도,35.8654628273,127.0790054791,3508899,,"관광,음식점",,,,,,
효자동 마카롱,전주시,전북특별자치도,35.8212487361,127.0975022092,2823128,,"관광,음식점",,,,,,
효자문식당,전주시,전북특별자치도,35.8195969336,127.142948207,1598226,,"관광,음식점",,,,,,
