id,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,양정청소년수련관,부산광역시 부산진구 동평로405번길 85,,35.1773067834,129.0717401041,131143,"레포츠,레포츠",,[]
,양주 감악산 캠핑장,경기도 양주시 남면 감악산로 632-32,,37.9143772313,126.9565714276,2755812,"레포츠,레포츠",,[]
,양주두리캠핑장,경기도 양주시 마전로212번길 79-72 (마전동),,37.7795336871,127.0587020745,2792591,"레포츠,레포츠",,[]
,양주산막골캠핑장,경기도 양주시 백석읍 기산로 414-20,,37.7758846967,126.9371299548,2744495,"레포츠,레포츠",,[]
,양주송천캠핑장,경기도 양주시 백석읍 기산로440번길 74-20,,37.7744376602,126.9380660219,2744497,"레포츠,레포츠",,[]
,양주시승마장,경기도 양주시 은현면 그루고개로221번길 264-21,,37.8430724207,126.9987085108,3033153,"레포츠,레포츠",,[]
,양주시청소년수련원,경기도 양주시 평화로1475번길 623 (덕계동),,37.81953406,127.029809121,3019981,"레포츠,레포츠",,[]
,양주캠핑(구 양주그린캠프),경기도 양주시 칠봉산로168번길 290 (회암동),,37.8469681178,127.0929636696,2792135,"레포츠,레포츠",,[]
,양주탑글램핑,경기도 양주시 어하고개로 48-1 (삼숭동),,37.8111030098,127.1016194683,2762561,"레포츠,레포츠",,[]
,양주탑글램핑,경기도 양주시 어하고개로 48-1 (삼숭동),,37.8111030098,127.1016194683,3067582,"레포츠,레포츠",,[]
,양지 파인골프클럽,경기도 용인시 처인구 남평로 112 양지파인리조트,,37.2263160463,127.2948241303,131563,"레포츠,레포츠",,[]
,양지뜰캠핑장,전북특별자치도 무주군 보안길 88,,35.9074257341,127.7684291957,2909011,"레포츠,레포츠",,[]
,양지생태마을캠핑장,경상남도 거창군 마리면 진산길 157,,35.6958041811,127.8615321961,2720688,"레포츠,레포츠",,[]
,양지파인리조트 눈썰매장,경기도 용인시 처인구 양지면 남평로 112,,37.2118955276,127.2968604634,131554,"레포츠,레포츠",,[]
,양촌낚시터,경기도 안성시 고삼면 산양길 119,,37.0893818725,127.2951001787,2753990,"레포츠,레포츠",,[]
,양촌성구랜드,충청남도 논산시 양촌면 양촌리,,36.1267443172,127.2477168677,3036633,"레포츠,레포츠",,[]
,양촌여울체험캠프,경상남도 창원시 마산합포구 진전면 의산삼일로 60,,35.1365458901,128.3753047359,2726700,"레포츠,레포츠",,[]
,양파다이브,강원특별자치도 양양군 현남면 안남애길 59,,37.9439220271,128.7853235952,3072233,"레포츠,레포츠",,[]
,양평 글램퍼스,경기도 양평군 단월면 대부록길 38-3,,37.5794461179,127.6819900265,2743811,"레포츠,레포츠",,[]
,양평 물소리길,경기도 양평군 옥천면 경강로 1353-27,,37.5147074648,127.4375418604,2702105,"레포츠,레포츠",,[]
,양평 미래항공스포츠,경기도 양평군 옥천면 동막길 49,,37.5594388665,127.4637298588,2585388,"레포츠,레포츠",,[]
,양평 휴 오토캠핑장,경기도 양평군 청운면 경강로 4882,,37.5404439197,127.7692027056,2762568,"레포츠,레포츠",,[]
,양평TPCGC,경기도 양평군 지평면 대평평장길 113-8,,37.4177280458,127.6442620309,2755450,"레포츠,레포츠",,[]
,양평다목적캠핑장,경기도 양평군 양동면 양서동로 224,,37.4508491507,127.7914588617,2734849,"레포츠,레포츠",,[]
,양평드림캠핑장,경기도 양평군 용문면 갈지길41번길 41-52,,37.5002625454,127.6232448786,2734850,"레포츠,레포츠",,[]
,양평빠지리멤버,경기도 양평군 서종면 무드리2길 41-10,,37.6472103638,127.3737327247,3030507,"레포츠,레포츠",,[]
,양평산울림캠핑장,경기도 양평군 양동면 불개터길 65-19,,37.3928469674,127.7611132919,2734853,"레포츠,레포츠",,[]
,양평수목원캠핑장,경기도 양평군 지평면 부일길 35-70,,37.448601644,127.6113502301,2734864,"레포츠,레포츠",,[]
,양평숲 비룡캠프장,경기도 양평군 청운면 목내미길 83-219,,37.5234809692,127.7137332257,2791836,"레포츠,레포츠",,[]
,양평신화캠핑장,경기도 양평군 강상면 강상로 326,,37.4677023821,127.4692625578,2734077,"레포츠,레포츠",,[]
,양평어린이건강놀이터,경기도 양평군 양평읍 종합운동장로 5,,37.4899646464,127.5214405171,3014805,"레포츠,레포츠",,[]
,양평카라반파파,경기도 양평군 단월면 석산로 1413,,37.6412625228,127.6049091065,2792606,"레포츠,레포츠",,[]
,양평파크골프장,경기도 양평군 강상면 진변1길 4,,37.485631148,127.485032833,2755501,"레포츠,레포츠",,[]
,양포방파제,경상북도 포항시 남구 장기면 양포항길,,35.8816666247,129.5219810062,131082,"레포츠,레포츠",,[]
,양화저수지,충청남도 공주시 계룡면 양화리,,36.3313139664,127.1673435799,131053,"레포츠,레포츠",,[]
,어거스트캠핑장,경기도 포천시 가산면 우금3길 142-29,,37.8182711331,127.2276105338,2743850,"레포츠,레포츠",,[]
,어등산승마클럽,광주광역시 광산구 고봉로185번길 50 (산정동),,35.1795190462,126.7907208217,3029295,"레포츠,레포츠",,[]
,어라운드빌리지,충청북도 보은군 탄부면 사직1길 34,,36.4457224317,127.7533380549,2729938,"레포츠,레포츠",,[]
,어라운드폴리,제주특별자치도 서귀포시 성산읍 서성일로 433,,33.4158196384,126.8359757176,2734081,"레포츠,레포츠",,[]
,어름치마을캠핑장,강원특별자치도 평창군 마하길 41-5,,37.2917399274,128.5410709995,2761860,"레포츠,레포츠",,[]
,어린이회관 눈썰매장,서울특별시 광진구 광나루로 441,,37.5459390073,127.0792846475,131727,"레포츠,레포츠",,[]
,어망골캠핑장,충청남도 보령시 천북면 사호장은로 638,,36.5054961239,126.4905664395,2729946,"레포츠,레포츠",,[]
,어반슬로우시티,강원특별자치도 춘천시 남면 가옹개길 108,,37.7326918503,127.5116454712,2732970,"레포츠,레포츠",,[]
,어반캠핑 마장호수,경기도 파주시 광탄면 기산로 367,,37.7745708786,126.9325443006,2792629,"레포츠,레포츠",,[]
,어성전 산림교육관,강원특별자치도 양양군 현북면 부연동길 1303,,37.8997634189,128.6505982528,131471,"레포츠,레포츠",,[]
,어심바다낚시터,경기도 안산시 단원구 잘푸리길 107 (대부남동),,37.2357797773,126.5659900159,2762709,"레포츠,레포츠",,[]
,어썸비치 글램핑,강원특별자치도 삼척시 초곡길 380,,37.3094800799,129.287642522,2908011,"레포츠,레포츠",,[]
,어우실낚시터,경기도 여주시 점동면 어우실길 65,,37.1519867855,127.6579600946,2766436,"레포츠,레포츠",,[]
,어울림펜션 캠핑장,강원특별자치도 영월군 한반도면 문둔길 106,,37.1986030172,128.3725388881,2757984,"레포츠,레포츠",,[]
,어은돌송림캠핑장,충청남도 태안군 소원면 모항파도로 398-42,,36.7485092869,126.135203308,2729953,"레포츠,레포츠",,[]
,어은돌오토캠핑장,충청남도 태안군 소원면 모항파도로 398-70,,36.7505257093,126.1345560917,2734086,"레포츠,레포츠",,[]
,어은돌힐링야영장,충청남도 태안군 소원면 연들길 84,,36.7525226591,126.132109039,3065148,"레포츠,레포츠",,[]
,어천저수지,경기도 화성시 매송면 어사로 47,,37.2554419763,126.9145105714,131427,"레포츠,레포츠",,[]
,언덕위에하얀집,충청남도 태안군 남면 곰섬로 472,,36.5866612096,126.2943431373,2744377,"레포츠,레포츠",,[]
,언바운드,경기도 광주시 초월읍 진새골길 35,,37.3843614827,127.2859954535,3082262,"레포츠,레포츠",,[]
,얼음골까투리오토캠핑장,경상남도 밀양시 산내면 얼음골로 134-22,,35.5797015241,128.9784926789,2729958,"레포츠,레포츠",,[]
,얼음골야영장,경상남도 고성군 상리면 삼상로 1411,,34.9833901086,128.178059358,2744380,"레포츠,레포츠",,[]
,얼음골캠핑장,경상남도 밀양시 산내면 하양지안길 11-19,,35.5985155958,128.952874953,2740983,"레포츠,레포츠",,[]
,얼음골폭포관광농원,경상남도 밀양시 산내로 1171,,35.5879140793,128.956480488,2865338,"레포츠,레포츠",,[]
,엄둔솔밭빌리지,강원특별자치도 영월군 무릉도원면 도원운학로 376,,37.3000414901,128.2336233855,2757993,"레포츠,레포츠",,[]
,엄소리오토캠핑장,경기도 가평군 설악면 묵안로 29,,37.6563724464,127.484827911,2762571,"레포츠,레포츠",,[]
,엄천강 래프팅,경상남도 함양군 휴천면 남호리 763-6,,35.4418864356,127.7472129216,2787135,"레포츠,레포츠",,[]
,엄천강 카누카약,경상남도 함양군 휴천면 천왕봉로 2257,,35.4418808799,127.7471768135,2786810,"레포츠,레포츠",,[]
,엉클서프양양,강원특별자치도 양양군 현남면 인구항길 5,,37.9702990535,128.7612416194,3072234,"레포츠,레포츠",,[]
,엉클캠프,충청북도 제천시 봉양읍 제원로8길 16,,37.172751067,128.1096882608,2729968,"레포츠,레포츠",,[]
,에덴 오토 캠핑장,경상북도 경주시 감포읍 오류리 215번지,,35.8262726229,129.5089476321,2762572,"레포츠,레포츠",,[]
,에덴밸리 루지,경상남도 양산시 어실로 1206 (어곡동),,35.4298018326,128.9842852219,2606225,"레포츠,레포츠",,[]
,에덴밸리스키장 (에덴밸리리조트),경상남도 양산시 원동면 어실로 1206,,35.4247357285,128.9839409477,324429,"레포츠,레포츠",,[]
,에덴블루CC,경기도 안성시 죽산면 녹배길 175,,37.0640141947,127.3848233428,2750365,"레포츠,레포츠",,[]
,에덴스포츠타운,경기도 가평군 청평면 경춘로 1436,,37.7773718983,127.4644706829,682380,"레포츠,레포츠",,[]
,에덴오토캠핑장,경상북도 포항시 북구 죽장면 가사길 15,,36.1927993679,129.1512851105,2744385,"레포츠,레포츠",,[]
,에딘버러컨트리클럽,충청남도 금산군 진산면 살구정길 167,,36.1528510527,127.3262952669,131514,"레포츠,레포츠",,[]
,에뜨유명산캠핑장,경기도 가평군 설악면 유명산길 124-17,,37.5920716072,127.4864296312,2740058,"레포츠,레포츠",,[]
,에버그린캠핑장,충청남도 논산시 벌곡면 수락로237번길 26-96,,36.1719066382,127.2938032127,2744388,"레포츠,레포츠",,[]
,에버랜드스피드웨이,경기도 용인시 처인구 포곡읍 에버랜드로 199,,37.2893100954,127.2149184795,2789427,"레포츠,레포츠",,[]
,에버리스골프리조트,제주특별자치도 제주시 애월읍 평화로 1693-75,,33.3782551238,126.3621038003,989242,"레포츠,레포츠",,[]
,에버힐,강원특별자치도 평창군 봉평면 흥정계곡4길 235,,37.6614427941,128.3078642706,2761866,"레포츠,레포츠",,[]
,에스글램핑,충청남도 천안시 동남구 풍세면 호정1길 28-17,,36.7174051128,127.1295754022,2744395,"레포츠,레포츠",,[]
,에스앤에스,강원특별자치도 홍천군 서면 한서로 2054,,37.6223741708,127.6656930288,505932,"레포츠,레포츠",,[]
,에어 피닉스,전북특별자치도 완주군 구이면 덕평로 209,,35.7417085461,127.141669798,3011075,"레포츠,레포츠",,[]
,에어그라운드,제주특별자치도 서귀포시 남원읍 남태해안로 439,,33.2820579656,126.7465448466,2744499,"레포츠,레포츠",,[]
,에어로마스터 담양,전라남도 담양군 담순로 156-46,,35.3415658754,127.0291761868,2810934,"레포츠,레포츠",,[]
,에어스트림파크,경상남도 합천군 대병면 합천호수로 525,,35.5444386293,128.0537553999,2737977,"레포츠,레포츠",,[]
,에어즈락 클라이밍 위례점,서울특별시 송파구 위례광장로 188 (장지동),,37.4811393343,127.142411299,3060932,"레포츠,레포츠",,[]
,에움녹색길,강원특별자치도 홍천군 서면 개야마을길 73,,37.6946540076,127.6298747224,2715232,"레포츠,레포츠",,[]
,에이미캠핑장,강원특별자치도 영월군 김삿갓면 영월동로 1107-1,,37.1320804156,128.5353595837,2749347,"레포츠,레포츠",,[]
,에이스카라반,경기도 용인시 처인구 이동읍 이원로 547,,37.1648055757,127.2440387904,2745720,"레포츠,레포츠",,[]
,에이알서프,충청남도 태안군 소원면 만리포1길 108-16,,36.7861939759,126.1441348427,3057105,"레포츠,레포츠",,[]
,에이원 글램핑 관광농원,경상남도 통영시 산양읍 산양중앙로 270-91,,34.8003396888,128.4077913346,2762573,"레포츠,레포츠",,[]
,에이원글램핑장리조트,경상남도 통영시 산양읍 산양중앙로 168,,34.8009284879,128.4063997736,2744396,"레포츠,레포츠",,[]
,에이원승마클럽,경기도 화성시 봉담읍 생수길 96,,37.1930914424,126.9471787825,2741625,"레포츠,레포츠",,[]
,에제르파크,인천광역시 남동구 만의골로 155,,37.4570799459,126.7719568104,2730002,"레포츠,레포츠",,[]
,에코그린캠핑장,제주특별자치도 제주시 애월읍 중산간서로 5587,,33.4442751457,126.3335353593,2755469,"레포츠,레포츠",,[]
,에코승마아카데미,제주특별자치도 제주시 조천읍 비자림로 1065,,33.4345073575,126.7188687765,3071841,"레포츠,레포츠",,[]
,에코유캠핑장,경기도 동두천시 천보산로359번길 57 (탑동동),,37.8639247096,127.1059147737,2730005,"레포츠,레포츠",,[]
,에코캠프오토캠핑장,전북특별자치도 완주군 동상면 대아수목로 144-1,,35.9806452904,127.303543555,2730008,"레포츠,레포츠",,[]
,에코팜 부설 오토캠핑장,경상북도 포항시 북구 합석길 7,,36.20269163,129.0953980813,2908683,"레포츠,레포츠",,[]
,에코팡팡랜드 오토캠핑장,경상북도 포항시 북구 죽장로 2118-47,,36.2588684037,129.2316705582,2908645,"레포츠,레포츠",,[]
,에코힐글램핑,제주특별자치도 제주시 애월읍 광령평화8길 22,,33.4499262177,126.4408536787,2747494,"레포츠,레포츠",,[]
,에코힐즈,전라남도 여수시 소라면 서부로 321,,34.770042849,127.6025596459,2742159,"레포츠,레포츠",,[]
,에프앤에프 캠핑,충청북도 제천시 명암로 635,,37.1947242563,128.1483369224,2907691,"레포츠,레포츠",,[]
,엑셀로이콰인 R&D센터,경기도 성남시 수정구 여수대로29번길 50-1 (시흥동),,37.4256840563,127.1090797896,3081588,"레포츠,레포츠",,[]
,엑스게임리조트(내린천 번지점프),강원특별자치도 인제군 인제읍 설악로 2254,,38.0769144616,128.1861599354,131806,"레포츠,레포츠",,[]
,엑스라이프(X-LIFE),경기도 양평군 옥천면,,37.5605562726,127.5111338563,562400,"레포츠,레포츠",,[]
,엑스포 마린 제트보트,전라남도 여수시 오동도로 61-13 여수 베네치아 호텔 앤 리조트,,34.7458398082,127.7518721955,3008431,"레포츠,레포츠",,[]
,엘리시안 강촌 스키장,강원특별자치도 춘천시 남산면 북한강변길 688,,37.8301345384,127.5787976128,131759,"레포츠,레포츠",,[]
,엘리시안 강촌 컨트리클럽,강원특별자치도 춘천시 남산면 북한강변길 688,,37.8167862599,127.5879388398,250473,"레포츠,레포츠",,[]
,엘리시안 골프 제주,제주특별자치도 제주시 애월읍 평화로 1738-116,,33.3714422694,126.3799246266,653140,"레포츠,레포츠",,[]
,엘리시안 캠핑플레이스,강원특별자치도 춘천시 남산면 북한강변길 688,,37.8167862599,127.5879388398,2740136,"레포츠,레포츠",,[]
,엘리캠핑장,경기도 화성시 비봉면 미륵골로 108-17,,37.2267667294,126.8699709669,2792239,"레포츠,레포츠",,[]
,엘림캠핑장,강원특별자치도 삼척시 근덕면 내평길 233-13,,37.3239106799,129.2327303156,2734055,"레포츠,레포츠",,[]
,엘림펜션오토캠핑장,충청북도 제천시 덕산면 월악산로2길 70-17,,36.9125728314,128.1186505389,2744397,"레포츠,레포츠",,[]
,엘포리글램핑,경상북도 포항시 북구 기계면 학야길215번길 49,,36.0491748818,129.1990989335,2744401,"레포츠,레포츠",,[]
,엠엘피서프,충청남도 태안군 소원면 만리포2길 172,,36.7883742958,126.1451124746,2769817,"레포츠,레포츠",,[]
,엠와이힐링캠핑장,경상남도 밀양시 활성로 296,,35.4897056519,128.8040382196,2909482,"레포츠,레포츠",,[]
,여강길,경기도 여주시 교동로 80 (교동),,37.2825406263,127.6291450703,2661427,"레포츠,레포츠",,[]
,여성문화회관 수영장(실내),인천광역시 부평구 길주로 539,,37.5079148192,126.7219543949,131362,"레포츠,레포츠",,[]
,여수 낭도 백리섬섬길,전라남도 여수시 화정면 적금뒷등길 45-21,,34.6293014925,127.5115128241,2714239,"레포츠,레포츠",,[]
,여수 아그리나 요트투어,전라남도 여수시 웅천남2로 12,,34.7454523795,127.6732290839,3008290,"레포츠,레포츠",,[]
,여수 챌린지파크 바다 루지,전라남도 여수시 화양면 나진리,,34.6849361401,127.6272179728,2994754,"레포츠,레포츠",,[]
,여수 해양레일바이크,전라남도 여수시 망양로 187,,34.772211766,127.7467580825,1997322,"레포츠,레포츠",,[]
,여수국가대표패러글라이딩,전라남도 여수시 망양로 225,,34.7744614774,127.7446443211,2720591,"레포츠,레포츠",,[]
,여수메아리글램핑장,전라남도 여수시 소라면 해넘이길 217,,34.7913454025,127.5669455592,2792255,"레포츠,레포츠",,[]
,여수모터보트협회,전라남도 여수시 오동도로 131 (수정동),,34.7411709491,127.7554692222,3008327,"레포츠,레포츠",,[]
,여수밤바다관광농원야영장,전라남도 여수시 돌산읍 진모1길 29-38,,34.706522079,127.7571144031,2744402,"레포츠,레포츠",,[]
,여수자매로카라반캠핑장,전라남도 여수시 화양면 자매로 170,,34.6639209874,127.5784588781,2730021,"레포츠,레포츠",,[]
,여우가달을사랑할때,경기도 가평군 가평읍 태봉두밀로596번길 78-16,,37.8119505931,127.4309671688,2744405,"레포츠,레포츠",,[]
,여울소리,강원특별자치도 영월군 무릉도원면 중방길 2-45,,37.2934068064,128.2688009715,2757998,"레포츠,레포츠",,[]
,여울애 꽃물들인,강원특별자치도 철원군 근남면 잠곡리 400-3,,38.191434722,127.4636196518,2762574,"레포츠,레포츠",,[]
,여울지숲속캠핑장,경기도 김포시 하성면 오정동로 121-15,,37.7255966223,126.6548072071,2734116,"레포츠,레포츠",,[]
,여의나루역 러너스테이션,서울특별시 영등포구 여의도동,,37.527152424,126.9314153136,3413141,"레포츠,레포츠",,[]
,여의도 둘레길(여의도 자전거도로),서울특별시 영등포구 여의동로 330,,37.5263886632,126.933612357,1054888,"레포츠,레포츠",,[]
,여주산촌오토캠핑장,경기도 여주시 금사면 금품1로 552,,37.4039240602,127.491195736,2762575,"레포츠,레포츠",,[]
,여주시 수상센터,경기도 여주시 강변북로 163 (현암동),,37.3098263565,127.6288887548,2781718,"레포츠,레포츠",,[]
,여주썬밸리CC,경기도 여주시 강천면 강문로 872,,37.2718493308,127.733374852,2766465,"레포츠,레포츠",,[]
,여주참숯마을 캠핑장,경기도 여주시 강천면 걸촌동길 40,,37.2888134203,127.6998135054,2762576,"레포츠,레포츠",,[]
,여주카라반,경기도 여주시 점동면 선사길 321,,37.2381273223,127.6842080384,2548521,"레포츠,레포츠",,[]
,여주컨트리클럽,경기도 여주시 월평로 78,,37.2780017909,127.6034225255,131261,"레포츠,레포츠",,[]
,여차울캠핑장,강원특별자치도 홍천군 내면 여차동길 745-41,,37.860608063,128.280046884,2754964,"레포츠,레포츠",,[]
,연강나룻길,경기도 연천군 군남면 옥계리,,38.1299564267,127.0448154212,2961814,"레포츠,레포츠",,[]
,연경산배드민턴장,인천광역시 미추홀구 매소홀로446번길 54,,37.4373749026,126.6715470673,2768181,"레포츠,레포츠",,[]
,연곡해변솔향기캠핑장,강원특별자치도 강릉시 해안로 1282 연곡해수욕장관리실,,37.8584193943,128.8543866802,2744417,"레포츠,레포츠",,[]
,연대천래프팅,강원특별자치도 영월군 영월읍 섭새길 59,,37.2319712562,128.5119059502,131963,"레포츠,레포츠",,[]
,연산나그네캠핑장,충청남도 논산시 연산면 선비로866번길 166-4,,36.2665745312,127.1889100523,2729562,"레포츠,레포츠",,[]
,연산황산벌오토캠핑장,충청남도 논산시 연산면 신신양로 187-8,,36.1878953783,127.2312250413,2729569,"레포츠,레포츠",,[]
,연수드림필드,인천광역시 연수구 동춘동 913-51,,37.4006400655,126.6593464207,2768143,"레포츠,레포츠",,[]
,연어 자전거길,강원특별자치도 양양군 양양읍 남문리,,38.0721817279,128.6215261022,2702630,"레포츠,레포츠",,[]
,연인산다목적캠핑장,경기도 가평군 북면 백둔로 441,,37.9016295811,127.4602952007,2734125,"레포츠,레포츠",,[]
,연종 캠핑장,충청남도 공주시 구계연종길 473,,36.5997969432,127.0022595,2908798,"레포츠,레포츠",,[]
,연지곤지캠핑장,경상북도 청도군 운문면 운문로 1158-18,,35.6734941255,128.9995743245,2739404,"레포츠,레포츠",,[]
,연지곤지팜캠핑장,경기도 포천시 소흘읍 직동길 48,,37.7669177147,127.1691867948,2744418,"레포츠,레포츠",,[]
,연천당포성캠핑장,경기도 연천군 미산면 마동로38번길 42-34,,38.0215708284,126.9873544004,2757197,"레포츠,레포츠",,[]
,연천리버힐캠핑장,경기도 연천군 미산면 숭의전로 520-21,,38.0255452828,126.9828574755,2792616,"레포츠,레포츠",,[]
,연천승마공원,경기도 연천군 연천읍 동막로 89,,38.0890954507,127.0949453484,1750300,"레포츠,레포츠",,[]
,연천재인폭포오토캠핑장,경기도 연천군 연천읍 현문로508번길 140,,38.0651793898,127.1271986453,2744419,"레포츠,레포츠",,[]
,연평평화안보수련원,인천광역시 옹진군 연평면 연평중앙로24번길 25,,37.6654510122,125.7040350309,2710985,"레포츠,레포츠",,[]
,연포분교캠프장,강원특별자치도 정선군 신동읍 연포길 544-6,,37.2511951819,128.5718555566,2792005,"레포츠,레포츠",,[]
,연포제1야영장,충청남도 태안군 근흥면 연포2길 57,,36.6940445898,126.2082425599,2792082,"레포츠,레포츠",,[]
,연풍연가캠핑장,충청남도 아산시 송악면 종곡길96번길 88,,36.6695111515,127.0022353932,2729594,"레포츠,레포츠",,[]
,연화도선착장(바다낚시),경상남도 통영시 욕지면 본촌길,,34.6503915491,128.3517056802,131591,"레포츠,레포츠",,[]
,연화산둘레길,강원특별자치도 태백시 연화산길 155,,37.1494069489,129.0098944088,2610081,"레포츠,레포츠",,[]
,열두달캠핑장,경기도 가평군 북면 멱골로 202-101,,37.9040868937,127.5707433891,2744500,"레포츠,레포츠",,[]
,열린캠핑장,충청북도 충주시 앙성면 지당리 241,,37.1074653427,127.7235193457,2734133,"레포츠,레포츠",,[]
,염전해변캠핑장,경상북도 울진군 근남면 수산리,,36.9733571275,129.4105585074,2909880,"레포츠,레포츠",,[]
,염주실내수영장,광주광역시 서구 금화로 278,,35.1366531569,126.879180734,1622267,"레포츠,레포츠",,[]
,염포야영장,전라남도 고흥군 봉래면 우주로 3844,,34.4306650731,127.4944970378,2762578,"레포츠,레포츠",,[]
,영광승마장,전라남도 영광군 홍농읍 홍농로 574-40,,35.4047434479,126.4532979305,3013846,"레포츠,레포츠",,[]
,영남루 수변공원길,"경상남도 밀양시 내일동, 삼문동 부근",,35.4922711532,128.7564200958,2713079,"레포츠,레포츠",,[]
,영남스포츠월드,인천광역시 연수구 새말로107번길 16 영남스포츠센터,,37.4194299436,126.6816966401,2782760,"레포츠,레포츠",,[]
,영남알프스 국제클라이밍센터,울산광역시 울주군 상북면 알프스온천5길 122,,35.556272469,129.0665745165,3072661,"레포츠,레포츠",,[]
,영덕군 경정2리 차유돔 바위,경상북도 영덕군 축산면 경정리,,36.4882214058,129.4425924501,131535,"레포츠,레포츠",,[]
,영덕더스트림카라반야영장,경상북도 영덕군 강구면 영덕대게로 579,,36.3935899512,129.414569942,2744420,"레포츠,레포츠",,[]
,영덕칠보산오토캠핑장,경상북도 영덕군 병곡면 칠보산1길 522,,36.6357592278,129.3938562542,2744421,"레포츠,레포츠",,[]
,영도 마리노 오토캠핑장,부산광역시 영도구 해양로 13-16 (청학동),,35.1015428375,129.0605681481,3422573,"레포츠,레포츠",,[]
,영도관광실탄사격장,부산광역시 영도구 절영로 319,,35.0735291869,129.0541194729,131943,"레포츠,레포츠",,[]
,영산강하구둑인증센터,전라남도 목포시 남악로58번길 20,,34.802111446,126.4458522402,2795480,"레포츠,레포츠",,[]
,영암군국민여가캠핑장,전라남도 영암군 영암읍 회문리 산 1번지,,34.7896224673,126.6918502828,2739357,"레포츠,레포츠",,[]
,영암글램핑,전라남도 영암군 시종면 신학1로 47,,34.8310633486,126.5906165362,2744422,"레포츠,레포츠",,[]
,영양수비별빛캠핑장(주식회사별따는영양),경상북도 영양군 수비면 본신로 213,,36.7913278712,129.2646269396,2744423,"레포츠,레포츠",,[]
,영오캠핑장,경상남도 고성군 영오면 영회로 651,,35.1156237576,128.2491385496,2759599,"레포츠,레포츠",,[]
,영우네농어촌관광농원,충청남도 공주시 사곡면 월은길 40,,36.4964399425,127.035092669,2729596,"레포츠,레포츠",,[]
,영월 동강오토캠핑장,강원특별자치도 영월군 영월읍 둥글바위길 33,,37.2022106419,128.5039603229,2758001,"레포츠,레포츠",,[]
,영월 외룡 캠핑장,강원특별자치도 영월군 김삿갓면 영월동로 2696,,37.1137933385,128.6663039584,2758005,"레포츠,레포츠",,[]
,영월 패러글라이딩,강원특별자치도 영월군 영월읍 제방안길 54,,37.1800819599,128.4683919451,2744934,"레포츠,레포츠",,[]
,영월가자,강원특별자치도 영월군 무릉도원면 무릉법흥로 852-24,,37.333671867,128.2826346497,2761208,"레포츠,레포츠",,[]
,영월가자,강원특별자치도 영월군 무릉법흥로 852-24,,37.333671867,128.2826346497,2908530,"레포츠,레포츠",,[]
,영월계곡 느티별캠핑장,강원특별자치도 영월군 김삿갓면 내리계곡로 1106,,37.1069304259,128.676164391,2757184,"레포츠,레포츠",,[]
,영월국민체육센터,강원특별자치도 영월군 영월읍 제방안길 100,,37.1758045508,128.4618565465,1971323,"레포츠,레포츠",,[]
,영월군청소년수련관,강원특별자치도 영월군 영월읍 제방안길 100,,37.1742741201,128.4591485012,1971317,"레포츠,레포츠",,[]
,영월동강삼성래프팅,강원특별자치도 영월군 영월읍 동강로 245-4,,37.2022690107,128.5061434589,131945,"레포츠,레포츠",,[]
,영월별마로펜션캠핑,강원특별자치도 영월군 무릉도원면 무릉법흥로 1078-22,,37.3515253149,128.2801204589,2744424,"레포츠,레포츠",,[]
,영월솔향기캠핑장,강원특별자치도 영월군 무릉도원면 무릉법흥로 787,,37.3323385464,128.2751381415,2744503,"레포츠,레포츠",,[]
,영월스타글램핑,강원특별자치도 영월군 무릉법흥로 1078-16,,37.352311318,128.2791732988,2732983,"레포츠,레포츠",,[]
,영월스포츠파크,강원특별자치도 영월군 영월읍 제방안길 100,,37.1758045508,128.4618565465,1971330,"레포츠,레포츠",,[]
,영월아트앤캠프장,강원특별자치도 영월군 김삿갓면 김삿갓로 697-6,,37.1148448106,128.6039872814,2791991,"레포츠,레포츠",,[]
,영월약수터 오토캠핑장,강원특별자치도 영월군 중동면 태백산로 1133-7,,37.146395352,128.677024252,2758009,"레포츠,레포츠",,[]
,영월에코빌리지 유스호스텔,강원특별자치도 영월군 영월읍 동강로 716,,37.2279854836,128.5055649706,2559537,"레포츠,레포츠",,[]
,영월오아시스글램핑,강원특별자치도 영월군 영월읍 선돌길 83-27,,37.1799424283,128.4335450747,2761210,"레포츠,레포츠",,[]
,영월지구별캠프,강원특별자치도 영월군 무릉도원면 무릉법흥로 1104,,37.3553026319,128.2787788018,2734262,"레포츠,레포츠",,[]
,영월천문대 캠핑장,강원특별자치도 영월군 북면 연덕리 931,,37.2637073386,128.4100558183,2765134,"레포츠,레포츠",,[]
,영월캠프,강원특별자치도 영월군 무릉도원면 무릉법흥로 1208-56,,37.3620684892,128.2772398511,2734174,"레포츠,레포츠",,[]
,영월키즈캠핑장,강원특별자치도 영월군 무릉도원면 무릉법흥로 1208-7,,37.3639098706,128.2734179189,2762882,"레포츠,레포츠",,[]
,영월한반도캠핑장,강원특별자치도 영월군 한반도면 후탄로 826,,37.2153063435,128.3562731898,2792271,"레포츠,레포츠",,[]
,영인낚시터,충청남도 아산시 영인면 아산리,,36.8628351716,126.9486988495,3031309,"레포츠,레포츠",,[]
,영인산자연휴양림 스카이어드벤처 (영인산 짚라인),충청남도 아산시 영인면 아산온천로 16-26,,36.8406433082,126.9500326681,3368691,"레포츠,레포츠",,[]
