name,region,lat,lon,contentid,tags,keywords
인제한계사지,강원특별자치도,38.1203012665,128.3410084121,128165,"관광,문화","설악산,스키,관광,문화"
인제향교,강원특별자치도,38.0718842734,128.1747194633,1954345,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,설악산,스키,관광,문화"
인처골마을,경기도,36.9444481347,127.2696620763,2511693,"관광,문화","마을,자연,공원,문화,관광"
인천 경서동 녹청자 요지,인천광역시,37.5582466915,126.6562562094,1619133,"관광,문화","바다,공항,관광,문화"
인천 답동성당,인천광역시,37.4710924729,126.6299554804,129606,"관광,문화","역사,문화재,전통,방어,바다,공항,관광,문화"
인천 신현동 회화나무,인천광역시,37.5165100769,126.66741191,1619744,"관광,자연","바다,공항,관광,자연"
인천 차이나타운,인천광역시,37.4738502955,126.6191619441,264512,"관광,문화","바다,공항,관광,문화"
인천 팔미도 등대,인천광역시,37.3583729205,126.5108361238,129128,"관광,자연","등대,바다,해안,항해,역사,공항,관광,자연"
인천 푸른벗말,인천광역시,37.5286466783,126.4598860859,803629,"관광,문화","바다,공항,관광,문화"
인천공항전망대,인천광역시,37.4489442161,126.424266537,3015858,"관광,문화","전망대,경치,조망,풍경,경관,바다,공항,관광,문화"
인천국민안전체험관,인천광역시,37.5220068205,126.6765220365,3441847,"관광,문화","체험,교육,활동,참여,학습,체험관,바다,공항,관광,문화"
인천국제공항 제2여객터미널,인천광역시,37.4784546859,126.4250156573,2535506,"관광,문화","교통,여행,출발점,연결,터미널,바다,공항,관광,문화"
인천기독교사회복지관(여선교사기숙사),인천광역시,37.4706816068,126.6411378044,1114573,"관광,문화","다리,건축,경관,도시,교통,바다,공항,관광,문화"
인천나비공원,인천광역시,37.5202545329,126.6926983872,2462889,"관광,문화","공원,자연,산책,휴식,녹지,운동,바다,공항,관광,문화"
인천내동성공회성당,인천광역시,37.4739837596,126.627450073,944786,"관광,문화","역사,문화재,전통,방어,바다,공항,관광,문화"
인천대공원,인천광역시,37.457673919,126.7492727502,128027,"관광,문화","공원,자연,산책,휴식,녹지,운동,바다,공항,관광,문화"
인천대공원 반려동물 놀이터,인천광역시,37.4577461335,126.749303301,2603489,"관광,문화","공원,자연,산책,휴식,녹지,운동,바다,공항,관광,문화"
인천대공원 어린이동물원,인천광역시,37.4577461335,126.749303301,3015077,"관광,문화","공원,자연,산책,휴식,녹지,운동,동물원,동물,가족,교육,체험,바다,공항,관광,문화"
인천대공원 치유숲길,인천광역시,37.4577461335,126.749303301,3422770,"관광,자연","공원,자연,산책,휴식,녹지,운동,바다,공항,관광"
인천대교,인천광역시,37.4256657486,126.5476448037,821412,"관광,문화","다리,건축,경관,도시,교통,바다,공항,관광,문화"
인천도호부관아,인천광역시,37.439472072,126.6823626896,129341,"관광,문화","바다,공항,관광,문화"
인천로봇랜드,인천광역시,37.5196975976,126.6109530869,2781589,"관광,문화","바다,공항,관광,문화"
인천북항다목적부두,인천광역시,37.5055773883,126.6319710049,2768195,"관광,자연","바다,공항,관광,자연"
인천애뜰,인천광역시,37.4550873442,126.7060989801,3457765,"관광,문화","바다,공항,관광,문화"
인천어린이천문대,인천광역시,37.5904345493,126.6526667493,2781599,"관광,자연","바다,공항,관광,자연"
인천업사이클에코센터,인천광역시,37.4432128271,126.6553344944,3432261,"관광,문화","바다,공항,관광,문화"
인천일본풍거리,인천광역시,37.4736725684,126.620872904,3003517,"관광,문화","거리,바다,공항,관광,문화"
인천중구청(구 인천부 청사),인천광역시,37.4736836892,126.621495069,945513,"관광,문화","바다,공항,관광,문화"
인천중앙공원,인천광역시,37.4456772082,126.6994331831,2790502,"관광,문화","공원,자연,산책,휴식,녹지,운동,바다,공항,관광,문화"
인천치즈스쿨,인천광역시,37.5311014098,126.7443683688,2999163,"관광,문화","바다,공항,관광,문화"
인천항 갑문,인천광역시,37.4667897312,126.6036330015,1619527,"관광,자연","바다,공항,관광,자연"
인천항 갑문홍보관,인천광역시,37.4671063698,126.6041412796,2554143,"관광,문화","바다,공항,관광,문화"
인천항 국제여객터미널,인천광역시,37.4241197229,126.6054979021,2709546,"관광,문화","교통,여행,출발점,연결,터미널,바다,공항,관광,문화"
인천항 제8부두,인천광역시,37.4749528562,126.6141123742,2783146,"관광,자연","바다,공항,관광,자연"
인천항 크루즈터미널,인천광역시,37.4251776902,126.5916880215,2606182,"관광,문화","교통,여행,출발점,연결,터미널,바다,공항,관광,문화"
인천항연안여객터미널,인천광역시,37.4542633276,126.5989809953,2754765,"관광,문화","교통,여행,출발점,연결,터미널,바다,공항,관광,문화"
인천향교,인천광역시,37.4386750343,126.6875622377,125561,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,바다,공항,관광,문화"
인천환경공단 청라생태공원,인천광역시,37.5310295496,126.607361433,2767889,"관광,자연","공원,자연,산책,휴식,녹지,운동,바다,공항,관광"
인취사(아산),충청남도,36.7853826067,126.9271973448,128130,"관광,문화","등산,하이킹,자연,운동,경치,여행,관광,문화"
인터컨티넨탈 알펜시아 평창 리조트,강원특별자치도,37.6575030436,128.6743702048,980192,"관광,문화","설악산,스키,관광,문화"
인평대군묘 및 신도비,경기도,37.9419398436,127.2161163232,848248,"관광,문화","자연,공원,문화,관광"
인평대군치제문비,경기도,37.9419398436,127.2161163232,848256,"관광,문화","자연,공원,문화,관광"
인하대후문먹거리타운,인천광역시,37.4519701728,126.6570479845,1617796,"관광,문화","거리,바다,공항,관광,문화"
일광해수욕장,부산광역시,35.2598394371,129.2340292654,126098,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,항구,관광,자연"
일동제일유황온천,경기도,37.9676833492,127.3286997222,126573,"관광,문화","온천,힐링,휴양,치유,온수,자연,공원,문화,관광"
일락사(서산),충청남도,36.7282110647,126.5886072406,348806,"관광,문화","등산,하이킹,자연,운동,경치,여행,관광,문화"
일마레변산리조트,전북특별자치도,35.6034156825,126.4747688284,2738704,"관광,문화","등산,하이킹,자연,운동,경치,전통,관광,문화"
일산 대화동 먹자골목,경기도,37.6781539277,126.7547910638,2613637,"관광,문화","등산,하이킹,자연,운동,경치,공원,문화,관광"
일산호수공원,경기도,37.6553373919,126.7689209714,127197,"관광,문화","등산,하이킹,자연,운동,경치,호수,휴식,경관,공원,산책,문화,관광"
일산호수공원 반려견놀이터,경기도,37.6496852553,126.7679517746,2733847,"관광,문화","등산,하이킹,자연,운동,경치,호수,휴식,경관,공원,산책,문화,관광"
일상비일상의틈,서울특별시,37.5006405461,127.0267851551,2994661,"관광,문화","문화,역사,공원,관광"
일상애,전북특별자치도,35.8166696471,127.1520280315,3056536,"관광,문화","자연,전통,관광,문화"
일성 경주보문콘도&리조트,경상북도,35.8486157718,129.2811558146,138363,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
일성남한강콘도&리조트,경기도,37.3012888556,127.6507509128,137483,"관광,문화","역사,문화재,전통,방어,자연,공원,문화,관광"
일성무주콘도&리조트,전북특별자치도,35.9790269734,127.8267998592,137762,"관광,문화","역사,문화재,전통,방어,자연,관광,문화"
일성부곡온천콘도&리조트,경상남도,35.4365132329,128.587855832,136211,"관광,문화","온천,힐링,휴양,치유,온수,역사,문화재,전통,방어,자연,여행,관광,문화"
일성설악온천콘도&리조트,강원특별자치도,38.209127399,128.5036742075,136525,"관광,문화","온천,힐링,휴양,치유,온수,역사,문화재,전통,방어,설악산,스키,관광,문화"
일성이준열사동상,서울특별시,37.558552851,127.0038300502,1835256,"관광,문화","역사,문화재,전통,방어,문화,공원,관광"
일성지리산콘도&리조트,전북특별자치도,35.4231946571,127.620744013,228913,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,관광,문화"
일연공원,대구광역시,36.1285578635,128.7730203025,2757127,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,역사,도심,관광"
일원에코파크,서울특별시,37.4937896376,127.08656602,2773291,"관광,문화","문화,역사,공원,관광"
일월공원,경기도,37.2869477866,126.977809501,3081125,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,관광"
일월산 자생화공원,경상북도,36.8106898187,129.1347323321,3038644,"관광,자연","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,여행,관광"
일월수목원,경기도,37.2881504113,126.9770345375,3076051,"관광,자연","식물,자연,교육,산책,힐링,공원,문화,관광"
일자산 허브천문공원,서울특별시,37.5373496895,127.1542252927,2773317,"관광,문화","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,문화,역사,관광"
일자산근린공원,서울특별시,37.5330723568,127.1513728964,127378,"관광,자연","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,문화,역사,관광"
일출랜드,제주특별자치도,33.3811208022,126.8428064761,127857,"관광,문화","화산,돌담,오름,관광,문화"
일출선원(포항),경상북도,35.975591527,129.4902477341,479521,"관광,문화","자연,여행,관광,문화"
일해공원,경상남도,35.5603664656,128.1573319607,3060354,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
임경대,경상남도,35.3224776582,128.9778359672,2782548,"관광,자연","자연,여행,관광"
임경업 장군 묘소,충청북도,36.9277005379,127.9080578809,1688053,"관광,문화","자연,여행,관광,문화"
임고서원,경상북도,36.0166076426,128.9734335998,126925,"관광,문화","서원,교육,유교,역사,전통,자연,여행,관광,문화"
임대정원림,전라남도,34.9966563482,127.1196935684,126978,"관광,문화","정원,자연,여행,관광,문화"
임랑해수욕장,부산광역시,35.3160142193,129.2620863763,1939570,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,항구,관광,자연"
임병찬창의유적지,전북특별자치도,35.531884215,127.0878938944,252599,"관광,문화","유적,역사,고고학,문화재,발굴,자연,전통,관광,문화"
임실 대말방죽 숲(가시연꽃 자생지),전북특별자치도,35.511424274,127.3430107054,1590094,"관광,자연","자연,전통,관광"
임실 오수망루,전북특별자치도,35.5379987956,127.3288223817,1590972,"관광,문화","자연,전통,관광,문화"
임실 치즈마을,전북특별자치도,35.6363398359,127.2949061605,2649950,"관광,문화","마을,자연,전통,관광,문화"
임실레드팜,전북특별자치도,35.5768507735,127.2162063532,2891340,"관광,문화","자연,전통,관광,문화"
임실치즈테마파크,전북특별자치도,35.6331736386,127.30126679,2718832,"관광,문화","놀이공원,가족,재미,엔터테인먼트,체험,자연,전통,관광,문화"
임실치즈학교 경주체험장,경상북도,35.7315642498,129.236893576,3032619,"관광,문화","체험,교육,활동,참여,학습,다리,건축,경관,도시,교통,자연,여행,관광,문화"
임실향교,전북특별자치도,35.6168445588,127.2796191352,1954828,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,관광,문화"
임원해변,강원특별자치도,37.2231104837,129.3408348715,125710,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,설악산,스키,관광,자연"
임장서원,경기도,38.0925475781,127.0814048227,1955919,"관광,문화","서원,교육,유교,역사,전통,자연,공원,문화,관광"
임진각 수풀누리,경기도,37.8920676942,126.7447609198,3022911,"관광,문화","자연,공원,문화,관광"
임진강 댑싸리공원,경기도,38.1313446498,127.0171734736,2841245,"관광,자연","공원,자연,산책,휴식,녹지,운동,문화,관광"
임진강 한우마을,경기도,37.9567993378,126.9167266348,1104992,"관광,문화","마을,자연,공원,문화,관광"
임진강 황포돛배,경기도,37.9650701065,126.8897010962,2569455,"관광,문화","자연,공원,문화,관광"
임진강평화습지원,경기도,38.1191510887,126.987348789,2569460,"관광,자연","자연,공원,문화,관광"
임진성,경상남도,34.7791630626,127.8660891379,129604,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
임천향교,충청남도,36.1923861799,126.892560775,1954712,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,여행,관광,문화"
임하댐,경상북도,36.5314557473,128.8817407739,129025,"관광,자연","자연,여행,관광"
임학공원,인천광역시,37.5484436202,126.7321301113,2766160,"관광,문화","공원,자연,산책,휴식,녹지,운동,바다,공항,관광,문화"
임항선 그린웨이,경상남도,35.1892850496,128.5645534496,2615313,"관광,문화","자연,여행,관광,문화"
임해자연휴양림,강원특별자치도,37.7186189405,128.99857247,1870612,"관광,자연","설악산,스키,관광,자연"
임허사(포항),경상북도,36.1097235555,129.3436344851,479530,"관광,문화","자연,여행,관광,문화"
임호서원,경상북도,36.8777487711,127.801518865,1959127,"관광,문화","서원,교육,유교,역사,전통,자연,여행,관광,문화"
임휴사,대구광역시,35.8101872168,128.5602229926,479548,"관광,문화","문화,역사,도심,관광"
입곡 저수지 드라이브길,경상남도,35.2648800029,128.4479060644,2652451,"관광,자연","호수,자연,휴식,경관,여행,관광"
입곡군립공원,경상남도,35.2656827406,128.45069191,127970,"관광,자연","공원,자연,산책,휴식,녹지,운동,여행,관광"
입곡문화공원,경상남도,35.2618386396,128.4457813322,2865500,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
입다 한복,전북특별자치도,35.8164446967,127.153433468,3066309,"관광,문화","자연,전통,관광,문화"
입석대 (무등산권 국가지질공원),광주광역시,35.1441458348,126.9890013959,2614852,"관광,자연","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,문화,예술,역사,관광"
입석마을,경상남도,35.1586258383,127.6971886133,2786928,"관광,문화","마을,자연,여행,관광,문화"
입석사(원주),강원특별자치도,37.360008633,128.0353367092,252550,"관광,문화","설악산,스키,관광,문화"
입암산,전북특별자치도,35.4947393244,126.8151523891,716188,"관광,자연","등산,하이킹,자연,운동,경치,전통,관광"
입화산자연휴양림,울산광역시,35.5771129703,129.2779082456,3090595,"관광,자연","등산,하이킹,자연,운동,경치,공업,바다,해안,관광"
자갈치 크루즈,부산광역시,35.0967261783,129.0317124553,3064821,"관광,문화","바다,해변,항구,관광,문화"
자광사(대전),대전광역시,36.3378741127,127.3126776163,128878,"관광,문화","과학,문화,도심,관광"
자구내포구,제주특별자치도,33.309390205,126.1651502316,2792595,"관광,자연","화산,돌담,오름,관광,자연"
자구리문화예술공원(자구리공원),제주특별자치도,33.241942872,126.5675084795,2738724,"관광,문화","공원,자연,산책,휴식,녹지,운동,화산,돌담,오름,관광,문화"
자굴산,경상남도,35.3759408704,128.2029217897,126774,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
자굴산 자연휴양림,경상남도,35.3789434866,128.2127875098,3377187,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
자규루 및 관풍헌,강원특별자치도,37.1836427012,128.4705055391,250294,"관광,문화","설악산,스키,관광,문화"
자동서원,경상북도,36.0263678947,128.0839507646,1959150,"관광,문화","서원,교육,유교,역사,전통,자연,여행,관광,문화"
자드락숲,울산광역시,35.6278245225,129.161553096,2754456,"관광,자연","공업,바다,해안,관광,자연"
자라섬,경기도,37.8209234278,127.5208753809,1437418,"관광,자연","자연,공원,문화,관광"
자라섬 이화원,경기도,37.8209234278,127.5208753809,1060192,"관광,문화","자연,공원,문화,관광"
자라지,경상북도,35.801731429,128.7966385424,3351914,"관광,자연","자연,여행,관광"
자락정,전북특별자치도,35.7252044926,127.5971381424,127002,"관광,문화","자연,전통,관광,문화"
자란도,경상남도,34.9281387775,128.2236207128,2547986,"관광,자연","자연,여행,관광"
자만마을 벽화갤러리,전북특별자치도,35.8140450355,127.1572165278,2606603,"관광,문화","마을,자연,전통,관광,문화"
자매공원(앙카라공원),서울특별시,37.5180729154,126.9310100514,331506,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,역사,관광"
자명사(익산),전북특별자치도,36.1300027074,126.9538347117,479552,"관광,문화","등산,하이킹,자연,운동,경치,전통,관광,문화"
자비선사,경상북도,35.7942689274,128.2205478209,2027207,"관광,문화","자연,여행,관광,문화"
자산어보 촬영지,전라남도,34.6944455781,125.9180931309,3084399,"관광,문화","등산,하이킹,자연,운동,경치,여행,관광,문화"
자양동 양꼬치거리 (중국음식문화거리),서울특별시,37.5393839589,127.0651972268,2401757,"관광,문화","거리,문화,역사,공원,관광"
자연과별천문대,경기도,37.9129229664,127.4741797124,128631,"관광,자연","자연,공원,문화,관광"
자연드림치유농장,경상남도,35.7297233656,127.9065995239,2948507,"관광,문화","자연,여행,관광,문화"
자연드림파크(괴산),충청북도,36.7713704109,127.8609970949,2599652,"관광,문화","등산,하이킹,자연,운동,경치,여행,관광,문화"
자연환경연구공원,강원특별자치도,37.7543734234,127.851872243,2714533,"관광,문화","공원,자연,산책,휴식,녹지,운동,설악산,스키,관광,문화"
자온대,충청남도,36.2754460925,126.8910142754,228852,"관광,문화","자연,여행,관광,문화"
자운서원,경기도,37.8661896455,126.8710000909,2708165,"관광,문화","서원,교육,유교,역사,전통,자연,공원,문화,관광"
자운암(서울),서울특별시,37.4663514558,126.9483849253,126917,"관광,문화","문화,역사,공원,관광"
자월도,인천광역시,37.2521514034,126.3216118294,2782195,"관광,자연","바다,공항,관광,자연"
자월도 장골해변,인천광역시,37.2503820151,126.3129737764,125499,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,공항,관광,자연"
자월도선착장,인천광역시,37.2445522303,126.3184095491,2782182,"관광,자연","바다,공항,관광,자연"
자유공원,경기도,37.3800145299,126.9639831531,2738397,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,관광"
자유공원(인천),인천광역시,37.4752946269,126.6222755091,125519,"관광,문화","공원,자연,산책,휴식,녹지,운동,바다,공항,관광,문화"
자은 고교선착장,전라남도,34.9179592336,126.0893087863,2737315,"관광,자연","다리,건축,경관,도시,교통,자연,여행,관광"
자은 백길해수욕장,전라남도,34.8500327639,126.0396036982,126696,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,자연,여행,관광"
자이언트제트,경기도,37.3067736006,126.8403408826,3035842,"관광,문화","자연,공원,문화,관광"
자인계정숲(경산 자인의계정숲),경상북도,35.8178883523,128.8190222342,2745623,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
자인사(포천),경기도,38.0738348303,127.3275355971,127022,"관광,문화","자연,공원,문화,관광"
자인향교,경상북도,35.8227490524,128.8264686661,1955133,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,여행,관광,문화"
자일산림욕장,경기도,37.768877462,127.106584119,3482784,"관광,자연","등산,하이킹,자연,운동,경치,공원,문화,관광"
자작도해변,강원특별자치도,38.3094831349,128.5428563971,128750,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,설악산,스키,관광,자연"
자작자작협동조합,충청북도,36.969040683,127.9327517054,3021290,"관광,문화","자연,여행,관광,문화"
자재암(경기),경기도,37.9456898149,127.0861781019,1624907,"관광,문화","자연,공원,문화,관광"
자전거다리,경기도,37.4008166594,126.7507853066,2750916,"관광,문화","다리,건축,경관,도시,교통,자연,공원,문화,관광"
자전거생태공원,경기도,37.3904601589,127.2518789309,2751284,"관광,자연","공원,자연,산책,휴식,녹지,운동,문화,관광"
작원관지,경상남도,35.3975921861,128.8676351911,2703686,"관광,문화","자연,여행,관광,문화"
작은풀안 해변,인천광역시,37.1720401708,126.2589141505,799282,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,공항,관광,자연"
작은후진해수욕장,강원특별자치도,37.4638879088,129.1758977619,125719,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,설악산,스키,관광,자연"
작천계곡,충청남도,36.3938181496,126.8628053343,127911,"관광,자연","계곡,자연,여름,피서,청량,여행,관광"
작천정 계곡,울산광역시,35.5507793078,129.1022326637,126064,"관광,자연","계곡,자연,여름,피서,청량,공업,바다,해안,관광"
잔교리해변,강원특별자치도,38.000186552,128.7252939415,2714604,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,다리,건축,경관,도시,교통,설악산,스키,관광,자연"
잔돌문화공원,경기도,37.7176528318,127.1045163348,3490864,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,관광"
잘산대대박마을,충청북도,36.5778371926,127.7162182629,2632986,"관광,문화","등산,하이킹,자연,운동,경치,마을,여행,관광,문화"
잠곡저수지,강원특별자치도,38.1585329671,127.4612930669,2569480,"관광,자연","호수,자연,휴식,경관,설악산,스키,관광"
잠실유수지공원,서울특별시,37.5039049645,127.0773610154,2774464,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,역사,관광"
잠실한강공원,서울특별시,37.5176813118,127.0867514361,970460,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,역사,관광"
잠원한강공원,서울특별시,37.5208073879,127.0122886815,970342,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,역사,관광"
잠진도,인천광역시,37.4172005232,126.4150376954,129608,"관광,자연","바다,공항,관광,자연"
잣나무 연리지,강원특별자치도,37.1246057303,128.943123338,2699658,"관광,자연","설악산,스키,관광,자연"
잣향기푸른마을,경기도,37.7735815934,127.3633383403,2789685,"관광,문화","마을,자연,공원,문화,관광"
잣향기푸른숲,경기도,37.7707675416,127.3365658619,2407108,"관광,자연","자연,공원,문화,관광"
장각폭포,경상북도,36.5416477578,127.9168207844,126051,"관광,자연","폭포,자연,경관,시원함,여행,관광"
장경사(경기),경기도,37.4752576854,127.1979203095,127030,"관광,문화","자연,공원,문화,관광"
장계관광지,충청북도,36.3775808711,127.6350254989,2770314,"관광,문화","자연,여행,관광,문화"
장계향문화체험교육원(음식디미방),경상북도,36.5614709164,129.1286069185,2662610,"관광,문화","체험,교육,활동,참여,학습,다리,건축,경관,도시,교통,자연,여행,관광,문화"
장곡사(청양),충청남도,36.4173653947,126.8597022095,125900,"관광,문화","자연,여행,관광,문화"
장곡사벚꽃길,충청남도,36.4176737028,126.8602743714,2732601,"관광,자연","자연,여행,관광"
장군도(수중성),전라남도,34.7394291834,127.7384929728,126967,"관광,자연","역사,문화재,전통,방어,자연,여행,관광"
장군목유원지,전북특별자치도,35.4693319501,127.1900475607,1611910,"관광,자연","자연,전통,관광"
장기 목장성비,경상북도,36.0229559167,129.5057338919,129169,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
장기 척화비와 근민당,경상북도,35.8957783544,129.4922943075,129164,"관광,문화","자연,여행,관광,문화"
장대공원,전라남도,34.9501818863,127.4949256248,3007127,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
장대서원,경상북도,36.2875285692,128.6178711677,1959155,"관광,문화","서원,교육,유교,역사,전통,자연,여행,관광,문화"
장도,전라남도,34.7917489941,127.455269225,2496312,"관광,자연","자연,여행,관광"
장돌해수욕장,충청남도,36.4161681438,126.3654661682,128899,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,자연,여행,관광"
장동산림욕장,대전광역시,36.4055714493,127.442530828,705678,"관광,자연","등산,하이킹,자연,운동,경치,과학,문화,도심,관광"
장락사(제천),충청북도,37.1479256367,128.2309391996,479560,"관광,문화","자연,여행,관광,문화"
장림포구,부산광역시,35.0793627568,128.9513754709,2606204,"관광,자연","바다,해변,항구,관광,자연"
장명사,강원특별자치도,37.1109861352,128.9983215982,2702538,"관광,문화","설악산,스키,관광,문화"
장무공원,울산광역시,35.5594410195,129.3343288192,3097440,"관광,문화","공원,자연,산책,휴식,녹지,운동,공업,바다,해안,관광,문화"
장미원,부산광역시,35.2333965778,129.0099161725,2755657,"관광,문화","바다,해변,항구,관광,문화"
장미의거리,전라남도,34.8022610998,126.4257706771,2795516,"관광,문화","거리,자연,여행,관광,문화"
장보고 동상,전라남도,34.3435037311,126.7322936034,1295911,"관광,문화","자연,여행,관광,문화"
장보고 어린이공원,전라남도,34.6429201596,126.7310420643,3025540,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
장보고대교,전라남도,34.3532450598,126.777975478,2703777,"관광,문화","다리,건축,경관,도시,교통,자연,여행,관광,문화"
장복산조각공원,경상남도,35.1751161685,128.661031516,126138,"관광,문화","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,여행,관광,문화"
장봉도,인천광역시,37.5337635589,126.3473045742,128005,"관광,자연","등산,하이킹,자연,운동,경치,바다,공항,관광"
장봉도 옹암해변,인천광역시,37.53102257,126.3679055429,125497,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,등산,하이킹,자연,운동,경치,공항,관광"
장봉도 진촌해변,인천광역시,37.5503919474,126.3340858823,129252,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,등산,하이킹,자연,운동,경치,공항,관광"
장봉도 한들해수욕장,인천광역시,37.5288391243,126.3468408637,129251,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,등산,하이킹,자연,운동,경치,공항,관광"
장봉마을,인천광역시,37.536813787,126.3807375434,128511,"관광,문화","등산,하이킹,자연,운동,경치,마을,바다,공항,관광,문화"
장봉선착장,인천광역시,37.5306173512,126.3844762604,2768203,"관광,자연","등산,하이킹,자연,운동,경치,바다,공항,관광"
장불재 (무등산권 국가지질공원),광주광역시,35.1441458348,126.9890013959,2614858,"관광,자연","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,문화,예술,역사,관광"
장사도대포크루즈,경상남도,34.7151107272,128.5860836217,2783944,"관광,문화","자연,여행,관광,문화"
장사도해상공원,경상남도,34.712343902,128.559980406,1905631,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
장사어촌체험마을,강원특별자치도,38.2267214335,128.5880298803,129027,"관광,문화","체험,교육,활동,참여,학습,마을,설악산,스키,관광,문화"
장사해수욕장,경상북도,36.2820463146,129.3760293925,126097,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,자연,여행,관광"
장산 (부산 국가지질공원),부산광역시,35.1811053657,129.168189943,2614727,"관광,자연","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,바다,해변,항구,관광"
장산서원,경상북도,36.0228187469,129.1577005505,1959160,"관광,문화","등산,하이킹,자연,운동,경치,서원,교육,유교,역사,전통,여행,관광,문화"
장삼포해수욕장,충청남도,36.4226478622,126.3600109353,128922,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,자연,여행,관광"
장생의숲길,제주특별자치도,33.4397664699,126.6303735575,3038479,"관광,자연","화산,돌담,오름,관광,자연"
장생포 고래문화마을,울산광역시,35.5059840591,129.3831649569,2381176,"관광,문화","마을,공업,바다,해안,관광,문화"
장생포 고래바다여행선,울산광역시,35.5028149271,129.3808541361,769495,"관광,문화","바다,공업,해안,관광,문화"
장생포 모노레일,울산광역시,35.5029704748,129.3813402009,2638479,"관광,문화","공업,바다,해안,관광,문화"
장생포 문화창고,울산광역시,35.5035257033,129.3673164077,3027519,"관광,문화","공업,바다,해안,관광,문화"
장선천,전북특별자치도,36.1051248144,127.2620633863,1614156,"관광,자연","자연,전통,관광"
장성 관수정,전라남도,35.2681512666,126.6596802215,3078016,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
장성 상무평화공원,전라남도,35.2510228087,126.669207581,3078019,"관광,문화","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,여행,관광,문화"
장성 자라뫼마을 [농촌전통테마],전라남도,35.4287689184,126.8087324079,800812,"관광,문화","역사,문화재,전통,방어,마을,자연,여행,관광,문화"
장성 황룡 전적,전라남도,35.2950998257,126.755462721,250289,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
장성공설운동장,전라남도,35.3095514071,126.7815183818,3449005,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
장성공원,전라남도,35.2981055153,126.7835740425,3427465,"관광,자연","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,여행,관광"
장성군생활체육공원,전라남도,35.3025020393,126.7717110949,3451864,"관광,문화","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,여행,관광,문화"
장성원덕리미륵석불,전라남도,35.4535661375,126.8105177332,231904,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
장성호 문화예술공원,전라남도,35.4181069228,126.8491207601,3078017,"관광,문화","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,여행,관광,문화"
