name,region,lat,lon,contentid,image_url,tags,menu,open_time,rest_date,parking,reservation,packaging,detailed_keywords,keywords
전주식당,전라남도,34.4959042196,126.6171639528,645064,,"관광,음식점",,,,,,,[],
전주식당,서울특별시,37.5698596421,126.9911169998,2000603,,"관광,음식점",,,,,,,[],
전주식당,서울특별시,37.5140288407,126.9253745674,2682841,,"관광,음식점",,,,,,,[],
전주식당,전라남도,34.4959042196,126.6171639528,2688123,,"관광,음식점",,,,,,,[],
전주식당,강원특별자치도,38.1100595793,127.9863382308,2925454,,"관광,음식점",,,,,,,[],
전주식당(평창),강원특별자치도,37.5736591368,128.3409250318,2782340,,"관광,음식점",,,,,,,[],
전주우렁쌈밥,경기도,37.3891104235,127.410964542,2757718,,"관광,음식점",,,,,,,[],
전주웰빙새알팥죽,경기도,37.853267416,126.7865859691,2862044,,"관광,음식점",,,,,,,[],
전주유할머니비빔밥,서울특별시,37.5629879895,126.9783378028,133857,,"관광,음식점",,,,,,,[],
전주전집,서울특별시,37.4797254798,126.9806538337,2843040,,"관광,음식점",,,,,,,[],
전주집,서울특별시,37.5699901802,126.9909920073,2642892,,"관광,음식점",,,,,,,[],
전주콩나물한우국밥,경기도,37.4829853762,126.7779805374,2654452,,"관광,음식점",,,,,,,[],
전주해장국,경기도,37.8280067977,127.2653012553,2914867,,"관광,음식점",,,,,,,[],
전주회관,서울특별시,37.5627213568,126.9785461247,820648,,"관광,음식점",,,,,,,[],
전촌참가자미회,경상북도,35.8535815583,129.2642543758,2904490,,"관광,음식점",,,,,,,[],
전통궁중칼국수,충청남도,36.4558384083,127.1569300491,2736656,,"관광,음식점",,,,,,,[],
전통꽃게장,충청북도,36.6444693442,127.4579423367,2859905,,"관광,음식점",,,,,,,[],
전통다원,서울특별시,37.5745839959,126.9857145803,1945693,,"관광,음식점",,,,,,,[],
전통딴뚝칼국수,충청남도,36.5086127862,126.3487458203,2850869,,"관광,음식점",,,,,,,[],
전통맷돌순두부,경상북도,35.8408882482,129.2484838975,135914,,"관광,음식점",,,,,,,[],
전통옛날손짜장,경상북도,36.418097604,128.1991713053,1986948,,"관광,음식점",,,,,,,[],
전통콩나물밥,대전광역시,36.3541815667,127.3683666374,2788888,,"관광,음식점",,,,,,,[],
전통황실양고기,충청북도,36.6013354188,127.458721235,2859891,,"관광,음식점",,,,,,,[],
점봉산산채산나물천국,강원특별자치도,37.7893506886,128.9095421827,2789528,,"관광,음식점",,,,,,,[],
점점,제주특별자치도,33.537063796,126.6152615419,2899491,,"관광,음식점",,,,,,,[],
정가네갓갈치조림게장,전라남도,34.7331188507,127.7426455476,2931073,,"관광,음식점",,,,,,,[],
정가네능이백숙,경기도,37.3853141047,127.1295596253,2753913,,"관광,음식점",,,,,,,[],
정가네메밀막국수,강원특별자치도,37.7161031902,128.6013305593,2795208,,"관광,음식점",,,,,,,[],
정가네박속낙지탕,충청남도,36.7525592106,126.3211752352,135411,,"관광,음식점",,,,,,,[],
정가네밥상,제주특별자치도,33.4687562651,126.5399668613,2836994,,"관광,음식점",,,,,,,[],
정가네숯불갈비,경기도,37.3152136111,126.9584465814,2852891,,"관광,음식점",,,,,,,[],
정가붕어찜,강원특별자치도,37.9194974494,127.7863871757,628347,,"관광,음식점",,,,,,,[],
정감이능이백숙,강원특별자치도,37.7166544775,128.9575678864,2685668,,"관광,음식점",,,,,,,[],
정광수의돈까스가게,서울특별시,37.5583372002,126.9041169221,2853784,,"관광,음식점",,,,,,,[],
정나루,울산광역시,35.568529869,129.2388674513,2848943,,"관광,음식점",,,,,,,[],
정남진우리한우,전라남도,34.6752638312,126.9029511598,2782837,,"관광,음식점",,,,,,,[],
정담,강원특별자치도,37.785476123,128.9088368105,2685669,,"관광,음식점",,,,,,,[],
정담불백&냉면,강원특별자치도,37.3669423226,128.3922987966,2783214,,"관광,음식점",,,,,,,[],
정담은보쌈,서울특별시,37.4851212652,126.9353605828,2741583,,"관광,음식점",,,,,,,[],
정대감한우촌,경상북도,36.0821806994,129.4089489939,2842495,,"관광,음식점",,,,,,,[],
정대포,서울특별시,37.5420343814,126.9511492065,2789159,,"관광,음식점",,,,,,,[],
정돈 대학로본점,서울특별시,37.581866759,127.0011129703,2847996,,"관광,음식점",,,,,,,[],
정동진밥집,강원특별자치도,37.6861678662,129.0359506698,2872467,,"관광,음식점",,,,,,,[],
정동진항구회센터,강원특별자치도,37.6859651257,129.0366811663,2685670,,"관광,음식점",,,,,,,[],
정동진해물탕,부산광역시,35.1605028094,129.0554614251,2670601,,"관광,음식점",,,,,,,[],
정동팥집,경기도,37.6324348086,126.7861006029,2867714,,"관광,음식점",,,,,,,[],
정든식당,강원특별자치도,38.2119064905,128.5879470178,2892151,,"관광,음식점",,,,,,,[],
정든집,경기도,37.3121961251,126.8927748553,2862943,,"관광,음식점",,,,,,,[],
정록쌈밥,경상북도,35.8386517355,129.2138536628,2904510,,"관광,음식점",,,,,,,[],
정림전통한정식,부산광역시,35.2030402602,129.0851937831,851104,,"관광,음식점",,,,,,,[],
정목누룽지백숙,서울특별시,37.5126380986,127.1225872076,2847089,,"관광,음식점",,,,,,,[],
정미네식당,대구광역시,35.7474025439,128.5544224632,2742224,,"관광,음식점",,,,,,,[],
정밀,인천광역시,37.4812869009,126.6960797201,2873811,,"관광,음식점",,,,,,,[],
정박사냉면삼계탕,경상북도,35.8293022782,128.7408843404,1827104,,"관광,음식점",,,,,,,[],
정상갈비,충청남도,36.8075538008,127.1705359087,2857349,,"관광,음식점",,,,,,,[],
정석통바베큐통족구이 조개터,경기도,36.9895288246,127.1016565494,2690531,,"관광,음식점",,,,,,,[],
정선산들곤드레밥,대전광역시,36.3908375219,127.3141732712,2372230,,"관광,음식점",,,,,,,[],
정선애장어먹으러와요,강원특별자치도,37.4566512604,128.6753512139,3467919,,"관광,음식점",,,,,,,[],
정선한우,경기도,37.3917093177,127.0589241947,2767466,,"관광,음식점",,,,,,,[],
정선황기막국수,강원특별자치도,37.3808181237,128.6641461733,627999,,"관광,음식점",,,,,,,[],
정성담은밥집율,경상북도,36.5752713094,128.4982068991,2679449,,"관광,음식점",,,,,,,[],
정성본샤브수끼칼국수,서울특별시,37.5627797832,126.9840706197,2663356,,"관광,음식점",,,,,,,[],
정성한우촌,전라남도,34.5660682216,126.5958335908,2688136,,"관광,음식점",,,,,,,[],
정소반쭈꾸미,경기도,36.9889511209,127.1020870821,2674273,,"관광,음식점",,,,,,,[],
정수가성,경상북도,35.8113482522,129.3074045794,2736667,,"관광,음식점",,,,,,,[],
정수제고로케,강원특별자치도,37.3263365847,127.9850561174,2687864,,"관광,음식점",,,,,,,[],
정식당,대전광역시,36.3268023838,127.4257483603,2582084,,"관광,음식점",,,,,,,[],
정아각,경기도,37.4375379479,126.7819231142,2751557,,"관광,음식점",,,,,,,[],
정아네맛집,강원특별자치도,37.7619814598,128.9006854944,2685284,,"관광,음식점",,,,,,,[],
정애분식,경상북도,37.4927696897,130.9099148756,2831686,,"관광,음식점",,,,,,,[],
정애식당,강원특별자치도,37.3692726662,128.3953095676,2796840,,"관광,음식점",,,,,,,[],
정온,경기도,37.5483856481,127.2166081917,2773709,,"관광,음식점",,,,,,,[],
정온한,인천광역시,37.399437028,126.6367096278,2906713,,"관광,음식점",,,,,,,[],
정우굴구이,전라남도,34.6960818367,127.77187449,2923515,,"관광,음식점",,,,,,,[],
정원,경상남도,34.8268646418,128.4156621756,853459,,"관광,음식점",,,,,,,[],
정원,전라남도,34.9354733883,127.5505655586,2876310,,"관광,음식점",,,,,,,[],
정원 레스토랑,경상북도,36.3505117452,128.695765251,2834114,,"관광,음식점",,,,,,,[],
정원산책,전북특별자치도,35.8519973748,127.694148384,2877560,,"관광,음식점",,,,,,,[],
정원숯불갈비,서울특별시,37.5720288369,126.9912474813,2663622,,"관광,음식점",,,,,,,[],
정원식당,강원특별자치도,37.9675445681,128.0776481269,134189,,"관광,음식점",,,,,,,[],
정원식탁,인천광역시,37.608588415,126.519297881,2872352,,"관광,음식점",,,,,,,[],
정원약초쌈밥 (정원쌈밥),경상남도,35.4140279694,127.8760189709,2784745,,"관광,음식점",,,,,,,[],
정원오리촌,부산광역시,9.99982324016,9.999729150169,2911100,,"관광,음식점",,,,,,,[],
정원이야기,경상남도,35.4214404042,128.30766415,2874202,,"관광,음식점",,,,,,,[],
정원쭈꾸미,경기도,37.2027600897,126.9652963156,2865544,,"관광,음식점",,,,,,,[],
정원칼국수,경기도,37.3712243261,126.9887894783,2749005,,"관광,음식점",,,,,,,[],
정육식당평궁,경기도,36.9835900928,127.0719788399,2862779,,"관광,음식점",,,,,,,[],
정을담다,부산광역시,35.1542536173,129.0613110876,2685351,,"관광,음식점",,,,,,,[],
정읍한우,전북특별자치도,35.6034337208,126.8843740227,2674261,,"관광,음식점",,,,,,,[],
정인가든,전북특별자치도,35.8433990583,127.1012707394,2870741,,"관광,음식점",,,,,,,[],
정인국수,경기도,37.7248123127,126.9061981269,2874105,,"관광,음식점",,,,,,,[],
정인면옥,경기도,37.4935230942,126.7809883023,2831159,,"관광,음식점",,,,,,,[],
정인면옥평양냉면,경기도,37.4830006642,126.856703918,2830164,,"관광,음식점",,,,,,,[],
정인회식당,강원특별자치도,38.1201790926,128.6300821665,135855,,"관광,음식점",,,,,,,[],
정일품,경상북도,36.5609823176,128.701994754,2679249,,"관광,음식점",,,,,,,[],
정일품두손두부,대전광역시,36.3665109649,127.3826205834,3444834,,"관광,음식점",,,,,,,[],
정자나무가든,전북특별자치도,35.4900951511,127.1253805342,135882,,"관광,음식점",,,,,,,[],
정자나무가든,대전광역시,36.2357640881,127.3422749467,608066,,"관광,음식점",,,,,,,[],
정자나무횟집,전북특별자치도,35.446071935,126.4439643991,133567,,"관광,음식점",,,,,,,[],
정정아식당 산곡본점,인천광역시,37.5134805328,126.7046641504,2905765,,"관광,음식점",,,,,,,[],
정직한돈 본점,제주특별자치도,33.467397672,126.3390038084,2853566,,"관광,음식점",,,,,,,[],
정진식당,경기도,37.27380893,127.049967208,2753967,,"관광,음식점",,,,,,,[],
정찬봉파주옥,경기도,37.0433550761,127.0528705821,2690533,,"관광,음식점",,,,,,,[],
정치망,대전광역시,36.3058476053,127.3344293139,2866017,,"관광,음식점",,,,,,,[],
정치망 오창,충청북도,36.7172132893,127.4311982829,2859808,,"관광,음식점",,,,,,,[],
정통곰탕집,강원특별자치도,37.7403307256,127.7090217442,2905772,,"관광,음식점",,,,,,,[],
정통밥집,경기도,37.311630544,126.9501057725,2872394,,"관광,음식점",,,,,,,[],
정통중화요리조아루 명동,서울특별시,37.5606022645,126.9844345372,2669964,,"관광,음식점",,,,,,,[],
정통춘천닭갈비,경기도,37.3717848383,127.1140058641,2760769,,"관광,음식점",,,,,,,[],
정프로해물칼국수,경기도,37.2064322914,126.9880191522,2865538,,"관광,음식점",,,,,,,[],
정현횟집,전라남도,34.6653773162,127.7936539223,2910589,,"관광,음식점",,,,,,,[],
정호닭갈비,강원특별자치도,37.8364166958,127.5547551729,391752,,"관광,음식점",,,,,,,[],
정화송이순두부,경상북도,35.8514567639,129.2624657046,2902837,,"관광,음식점",,,,,,,[],
정화중화요리,경상북도,36.5481593901,128.734347808,2679304,,"관광,음식점",,,,,,,[],
제1국수집,대구광역시,35.9009190952,128.5864098312,2866190,,"관광,음식점",,,,,,,[],
제니아빈,대구광역시,35.8358719241,128.4908061747,2856267,,"관광,음식점",,,,,,,[],
제레미,제주특별자치도,33.4645504417,126.3185167661,2852155,,"관광,음식점",,,,,,,[],
제로니모커피하우스,경기도,37.8387800154,127.083703641,2760151,,"관광,음식점",,,,,,,[],
제로투나인,경기도,37.3907959235,127.0806055841,2914562,,"관광,음식점",,,,,,,[],
제물포해물칼국수,강원특별자치도,37.3307992087,127.9447651769,2892211,,"관광,음식점",,,,,,,[],
제비다방,서울특별시,37.5466166798,126.9231099656,1941669,,"관광,음식점",,,,,,,[],
제비울가든,경기도,38.0049519256,127.3668034783,2773716,,"관광,음식점",,,,,,,[],
제비원가든,경상북도,36.6050357242,128.7074068863,2679356,,"관광,음식점",,,,,,,[],
제스티살룬 성수,서울특별시,37.5476214819,127.0424657298,2893977,,"관광,음식점",,,,,,,[],
제스티살룬 연남,서울특별시,37.5617594321,126.9268925263,2782727,,"관광,음식점",,,,,,,[],
제암종가집가든,경기도,37.1222792071,126.891730215,2705964,,"관광,음식점",,,,,,,[],
제이브레드,강원특별자치도,38.1865901431,128.5956998826,2773005,,"관광,음식점",,,,,,,[],
제이스 생텀커피,부산광역시,35.2777040982,129.2338482308,3060845,,"관광,음식점",,,,,,,[],
제이스맨션,충청남도,36.8114826863,127.1019558705,2857373,,"관광,음식점",,,,,,,[],
제이커피,울산광역시,35.559907167,129.4567042444,3024305,,"관광,음식점",,,,,,,[],
제이포렛,전북특별자치도,35.5391877662,126.8567753388,2859150,,"관광,음식점",,,,,,,[],
제이학센,제주특별자치도,33.5085035413,126.4707386445,2685457,,"관광,음식점",,,,,,,[],
제일 산꼼장어,부산광역시,35.0972094685,129.0322846146,1963085,,"관광,음식점",,,,,,,[],
제일강산,강원특별자치도,37.753418181,128.8811569629,2685671,,"관광,음식점",,,,,,,[],
제일반점,광주광역시,35.1515409291,126.912596852,132880,,"관광,음식점",,,,,,,[],
제일식당,경기도,37.0803537208,127.0607827293,1810841,,"관광,음식점",,,,,,,[],
제일식당,전라남도,35.2717536639,127.3146721735,2865054,,"관광,음식점",,,,,,,[],
제일식당,경상남도,35.1951480037,128.0847730706,2926750,,"관광,음식점",,,,,,,[],
제일정해물탕아구찜,경기도,37.6458638306,126.7877778487,2874092,,"관광,음식점",,,,,,,[],
제일한우촌,서울특별시,37.5835379444,126.7986813858,2849456,,"관광,음식점",,,,,,,[],
제일해물칼국수,충청남도,36.3438303628,126.5945640961,2869508,,"관광,음식점",,,,,,,[],
제일회식당,전라남도,35.0134839404,126.3916685792,2877916,,"관광,음식점",,,,,,,[],
제임스치즈등갈비 명동,서울특별시,37.5633186338,126.9854482567,2660891,,"관광,음식점",,,,,,,[],
제제네식탁,강원특별자치도,38.1860428495,128.5887727504,2901293,,"관광,음식점",,,,,,,[],
제주가 서면,부산광역시,35.1558450212,129.0567308865,2685415,,"관광,음식점",,,,,,,[],
제주감자탕,제주특별자치도,33.4900142757,126.4929982389,2654431,,"관광,음식점",,,,,,,[],
제주고로,제주특별자치도,33.2711838996,126.2024645004,2843982,,"관광,음식점",,,,,,,[],
제주고사리맛집 복돼지식당,제주특별자치도,33.3975711157,126.8025679194,2847916,,"관광,음식점",,,,,,,[],
제주공항그때그집,제주특별자치도,33.5104174096,126.4827764432,2876836,,"관광,음식점",,,,,,,[],
제주관덕정분식,제주특별자치도,33.5125095066,126.5243672245,2899697,,"관광,음식점",,,,,,,[],
제주광해 애월점,제주특별자치도,33.4877767845,126.3904433191,2758900,,"관광,음식점",,,,,,,[],
제주그림카페,제주특별자치도,33.3031485262,126.2978138414,2847753,,"관광,음식점",,,,,,,[],
제주덕구,경기도,37.5506546584,127.2072089823,2857201,,"관광,음식점",,,,,,,[],
제주도야지,강원특별자치도,37.3727847611,127.8767478705,2687962,,"관광,음식점",,,,,,,[],
제주도화,세종특별자치시,36.5976761658,127.2277142903,2869988,,"관광,음식점",,,,,,,[],
제주돌창고,제주특별자치도,33.3371215416,126.2335770008,2790487,,"관광,음식점",,,,,,,[],
제주돔베고기집,제주특별자치도,33.4879031676,126.4784939918,2836976,,"관광,음식점",,,,,,,[],
제주또시랑,제주특별자치도,33.4956423901,126.5532484301,2876854,,"관광,음식점",,,,,,,[],
제주뚝배기,제주특별자치도,33.4611967513,126.9330912603,404175,,"관광,음식점",,,,,,,[],
제주뚝배기,제주특별자치도,33.46124119,126.9330468185,2654436,,"관광,음식점",,,,,,,[],
제주랑,제주특별자치도,33.4629132547,126.9347494103,2654138,,"관광,음식점",,,,,,,[],
제주로운청해원,제주특별자치도,33.4367686925,126.9206567893,2783385,,"관광,음식점",,,,,,,[],
제주맛집칼국수,제주특별자치도,33.4363898514,126.6795082596,2906222,,"관광,음식점",,,,,,,[],
제주명가두루치기,제주특별자치도,33.249605972,126.5710330019,2904424,,"관광,음식점",,,,,,,[],
제주몹시,제주특별자치도,33.4945794928,126.4335894126,2849994,,"관광,음식점",,,,,,,[],
제주미담,제주특별자치도,33.5023775012,126.5372941084,2854271,,"관광,음식점",,,,,,,[],
제주미항,서울특별시,37.5624464997,126.9847011274,2660890,,"관광,음식점",,,,,,,[],
제주미향,제주특별자치도,33.2551612466,126.4163601758,687563,,"관광,음식점",,,,,,,[],
제주복국,부산광역시,35.0710436259,129.0688904785,2873468,,"관광,음식점",,,,,,,[],
제주복어,경상북도,36.5637986339,128.700439255,2670854,,"관광,음식점",,,,,,,[],
제주복어,경기도,37.1253904093,127.0734553315,2674186,,"관광,음식점",,,,,,,[],
제주복집,경상북도,36.6516113587,128.4325855478,2832015,,"관광,음식점",,,,,,,[],
제주선,제주특별자치도,33.3049513971,126.3164038528,2561777,,"관광,음식점",,,,,,,[],
제주선채향,제주특별자치도,33.2263570271,126.2989876672,2847737,,"관광,음식점",,,,,,,[],
제주소녀,제주특별자치도,33.4946355358,126.81162602,2905876,,"관광,음식점",,,,,,,[],
제주순메밀막국수,제주특별자치도,33.2912832359,126.3019581894,2785301,,"관광,음식점",,,,,,,[],
제주시새우리,제주특별자치도,33.5146397691,126.5207480456,2870843,,"관광,음식점",,,,,,,[],
제주알찜,경기도,36.9893232842,127.1011843756,2674217,,"관광,음식점",,,,,,,[],
제주애육당 별내본점,경기도,37.6510912931,127.1135479731,2864455,,"관광,음식점",,,,,,,[],
제주약수터,제주특별자치도,33.2477615824,126.5617171836,2863719,,"관광,음식점",,,,,,,[],
제주에가면,제주특별자치도,33.514764712,126.5180205022,2861952,,"관광,음식점",,,,,,,[],
제주여행,경기도,38.0705292355,127.3044433645,135062,,"관광,음식점",,,,,,,[],
제주연탄길 신제주본점,제주특별자치도,33.4757463539,126.4894322054,2871898,,"관광,음식점",,,,,,,[],
제주오성갈치조림,제주특별자치도,33.2556583876,126.4146991981,2755457,,"관광,음식점",,,,,,,[],
제주전복물회,경상남도,34.9886817946,128.0557532493,2910449,,"관광,음식점",,,,,,,[],
제주제빵소,경기도,37.3426677192,127.2101146302,2893072,,"관광,음식점",,,,,,,[],
제주태백산본점,제주특별자치도,33.4947577845,126.4672059296,2789395,,"관광,음식점",,,,,,,[],
제주하영 본점,경기도,37.6850512611,126.8060667381,2927454,,"관광,음식점",,,,,,,[],
제주한라국수,제주특별자치도,33.2503119092,126.4244290287,2791440,,"관광,음식점",,,,,,,[],
제주할망돈가,경기도,37.2333107907,127.0471435971,2753966,,"관광,음식점",,,,,,,[],
제주항통갈치,부산광역시,35.1861028359,129.2116665805,2844698,,"관광,음식점",,,,,,,[],
제주해물밥,제주특별자치도,33.4947350372,126.4339782641,2893725,,"관광,음식점",,,,,,,[],
제주해조네 보말성게전문점,제주특별자치도,33.2358042713,126.3668593459,2836502,,"관광,음식점",,,,,,,[],
제주흑돼지순대국밥,서울특별시,37.5830166712,127.0036154872,2653397,,"관광,음식점",,,,,,,[],
제천빨간오뎅,충청북도,37.1355905908,128.2119718195,2783116,,"관광,음식점",,,,,,,[],
제천시락국,충청북도,37.1282191257,128.2070946943,2868678,,"관광,음식점",,,,,,,[],
제천식당,강원특별자치도,37.2701983366,128.2669712642,2019819,,"관광,음식점",,,,,,,[],
제철쌈밥,경기도,37.3086428395,126.9971126974,2751121,,"관광,음식점",,,,,,,[],
제크와돈까스,전라남도,35.3547532689,127.0289897574,2833237,,"관광,음식점",,,,,,,[],
젠제로,서울특별시,37.5153196923,127.043241575,2847076,,"관광,음식점",,,,,,,[],
젠젠,인천광역시,37.3810145195,126.6566777626,2768066,,"관광,음식점",,,,,,,[],
젠주,강원특별자치도,37.773000532,128.9468976572,2930149,,"관광,음식점",,,,,,,[],
젤미가야밀면,경상남도,35.1914919175,128.8028659196,2865708,,"관광,음식점",,,,,,,[],
젤코바 베이커리 카페,제주특별자치도,33.4797861527,126.3998926774,2891399,,"관광,음식점",,,,,,,[],
젬마손,제주특별자치도,33.5193788962,126.5686021115,2863597,,"관광,음식점",,,,,,,[],
조가네,강원특별자치도,37.5136041586,128.0029740062,3451068,,"관광,음식점",,,,,,,[],
조가네부대찌개,경기도,37.0569201988,127.0541450912,1928684,,"관광,음식점",,,,,,,[],
조개마을,강원특별자치도,37.7670970503,128.8758097997,2685672,,"관광,음식점",,,,,,,[],
조개상회 본점,강원특별자치도,38.2200056299,128.5921963789,2892193,,"관광,음식점",,,,,,,[],
조개캉스거제,경상남도,34.8291780189,128.7109614252,2893615,,"관광,음식점",,,,,,,[],
조개터조개전골,경기도,36.9889011299,127.1022565125,2690343,,"관광,음식점",,,,,,,[],
조개포차,경기도,37.3418807009,126.6866705574,2751431,,"관광,음식점",,,,,,,[],
조개품은돼지,경기도,37.0000722922,127.1151355952,2670973,,"관광,음식점",,,,,,,[],
조군등갈비,경기도,37.4006290006,126.9748788061,2863363,,"관광,음식점",,,,,,,[],
조금,서울특별시,37.5753310942,126.9836425255,2689483,,"관광,음식점",,,,,,,[],
조기종의 향미각 본점,대전광역시,36.3633205998,127.4353353997,2899748,,"관광,음식점",,,,,,,[],
조대감부대찌개,경기도,37.2656818237,127.0348688055,2868608,,"관광,음식점",,,,,,,[],
조롱박,전라남도,34.7408317151,127.73335172,2925083,,"관광,음식점",,,,,,,[],
조리고 본점,경기도,37.0163870625,127.1143546585,2893506,,"관광,음식점",,,,,,,[],
조리샘농원가든,경기도,37.7561933226,126.8255684948,2855853,,"관광,음식점",,,,,,,[],
조림명가,경상북도,35.973690085,129.4035581631,2834311,,"관광,음식점",,,,,,,[],
조마담칼국수,경기도,37.2763108075,127.0158035716,3355152,,"관광,음식점",,,,,,,[],
조만간식당,경기도,37.2769137928,126.5600894262,2893938,,"관광,음식점",,,,,,,[],
조만영의벌떡순대국,전북특별자치도,35.7978644138,126.8856939059,2899867,,"관광,음식점",,,,,,,[],
조무락닭갈비,경기도,37.8080361141,127.525005938,2765436,,"관광,음식점",,,,,,,[],
조박사소머리국밥 청라본점,인천광역시,37.5389406819,126.6606674555,2844603,,"관광,음식점",,,,,,,[],
조방제일한우,부산광역시,35.1408051364,129.0620308373,2853231,,"관광,음식점",,,,,,,[],
조샌집,경상남도,35.5197077949,127.7245517576,2843765,,"관광,음식점",,,,,,,[],
조선갈비,서울특별시,37.5581500648,126.8455444911,2849475,,"관광,음식점",,,,,,,[],
조선면옥,충청북도,36.634657105,127.4871066585,132965,,"관광,음식점",,,,,,,[],
조선쫄복탕,전라남도,34.7808738228,126.3771310441,2876212,,"관광,음식점",,,,,,,[],
조선평양냉면,경기도,37.2087755708,127.0936067368,2865501,,"관광,음식점",,,,,,,[],
조선화로구이,서울특별시,37.5555989293,126.9208626946,2946079,,"관광,음식점",,,,,,,[],
조셉의커피나무,서울특별시,37.5946511599,126.9886220795,2839284,,"관광,음식점",,,,,,,[],
조셉파리,경기도,37.3380299805,126.9343092483,2894147,,"관광,음식점",,,,,,,[],
조순금닭도리탕,경기도,37.3011830077,126.8643582996,2876213,,"관광,음식점",,,,,,,[],
조스바스켓,서울특별시,37.5821501176,127.0043404459,2679090,,"관광,음식점",,,,,,,[],
조양관한정식,서울특별시,37.4949939907,127.0274408097,2856741,,"관광,음식점",,,,,,,[],
조양방직,인천광역시,37.746793851,126.4809003215,2590794,,"관광,음식점",,,,,,,[],
조양숯불갈비,경상남도,35.1899516079,127.6251274739,2788006,,"관광,음식점",,,,,,,[],
조연탄,서울특별시,37.5309590978,126.8632936369,2849493,,"관광,음식점",,,,,,,[],
조은전골칼국수,인천광역시,37.4932272575,126.5430044708,2845270,,"관광,음식점",,,,,,,[],
조은차마시는사람들,대전광역시,36.3370469053,127.339561345,2915667,,"관광,음식점",,,,,,,[],
조은한우,서울특별시,37.5228914251,126.9100173834,2682606,,"관광,음식점",,,,,,,[],
조점례남문피순대,전북특별자치도,35.8126227999,127.147167459,2759619,,"관광,음식점",,,,,,,[],
조조칼국수 본점,대구광역시,35.8663793741,128.6304569136,2846307,,"관광,음식점",,,,,,,[],
조조칼국수 월성점,대구광역시,35.8252263305,128.5139099892,2834360,,"관광,음식점",,,,,,,[],
조치원짬뽕,세종특별자치시,36.6065235136,127.2919749444,2905695,,"관광,음식점",,,,,,,[],
족발정(상주점),경상북도,36.4182050543,128.1517838529,2661921,,"관광,음식점",,,,,,,[],
족발창고,광주광역시,35.1774738087,126.8947061175,2910648,,"관광,음식점",,,,,,,[],
족발파전그때그집,경기도,37.0673885121,127.0585555135,2674187,,"관광,음식점",,,,,,,[],
족보설렁탕,전북특별자치도,35.8495431138,127.1191856502,2870723,,"관광,음식점",,,,,,,[],
족의한수,서울특별시,37.5696679648,126.9892838383,2653727,,"관광,음식점",,,,,,,[],
존앤맷 타코 미사본점,경기도,37.565708254,127.1954985065,2862593,,"관광,음식점",,,,,,,[],
종가본갈비,경기도,37.0550261807,127.0658079774,2671351,,"관광,음식점",,,,,,,[],
종가집,서울특별시,37.5720592931,126.9859146334,403018,,"관광,음식점",,,,,,,[],
종가집,전북특별자치도,35.9521263418,126.9858170778,2855424,,"관광,음식점",,,,,,,[],
종가집 설렁탕,광주광역시,35.1501428555,126.8527799537,819814,,"관광,음식점",,,,,,,[],
종가집게장전문점,인천광역시,37.413096873,126.6548853708,404068,,"관광,음식점",,,,,,,[],
종각한우,서울특별시,37.5709538387,126.9843898037,2653409,,"관광,음식점",,,,,,,[],
종달해녀의집,제주특별자치도,33.4971507518,126.9109145748,133975,,"관광,음식점",,,,,,,[],
종로명태덕장,서울특별시,37.5700429363,126.9901254184,2663602,,"관광,음식점",,,,,,,[],
종로불돼지,서울특별시,37.5689013123,126.9851342383,2642718,,"관광,음식점",,,,,,,[],
종로설렁탕,서울특별시,37.5700373752,126.989781005,2653410,,"관광,음식점",,,,,,,[],
종로식당,경상남도,35.3202176444,128.2616347932,2926972,,"관광,음식점",,,,,,,[],
종로유가네육회빈대떡,서울특별시,37.5688458466,126.9897365984,2669900,,"관광,음식점",,,,,,,[],
종로제면소,충청남도,36.8136853249,127.1084024512,2856769,,"관광,음식점",,,,,,,[],
종로족빨,서울특별시,37.5689013123,126.9851342383,2642719,,"관광,음식점",,,,,,,[],
종원식육식당,전라남도,34.7474152743,126.4732094777,2892989,,"관광,음식점",,,,,,,[],
종점떡볶이,서울특별시,37.5626581285,127.0149233676,697450,,"관광,음식점",,,,,,,[],
종점숯불갈비,서울특별시,37.5264482142,127.0019755724,2851114,,"관광,음식점",,,,,,,[],
좋은날 김밥,경기도,37.3091673246,126.8153347566,2872535,,"관광,음식점",,,,,,,[],
좋은날국수집,경기도,37.4538199994,126.81622509,2904313,,"관광,음식점",,,,,,,[],
좋은소식,경기도,37.2591748198,127.0671021742,2847005,,"관광,음식점",,,,,,,[],
좋은하루,경기도,36.9933948059,127.0882104354,2678885,,"관광,음식점",,,,,,,[],
좌방산닭갈비토종닭,강원특별자치도,37.7317940319,127.6241130457,2785716,,"관광,음식점",,,,,,,[],
주남저수지돌짜장,경상남도,35.2997439795,128.668616371,2795821,,"관광,음식점",,,,,,,[],
주남한우,경상남도,35.3063207518,128.6540035814,2901318,,"관광,음식점",,,,,,,[],
주막보리밥,경기도,37.625981895,126.8919827849,2838073,,"관광,음식점",,,,,,,[],
주먹손두부,경기도,37.4575489108,127.2135471709,2745565,,"관광,음식점",,,,,,,[],
주문진,서울특별시,37.5260060909,127.1281363226,2839642,,"관광,음식점",,,,,,,[],
주문진 막국수,부산광역시,35.1960405705,129.0595628726,2838820,,"관광,음식점",,,,,,,[],
주문진곰치국,강원특별자치도,37.8951285796,128.8313098458,2685312,,"관광,음식점",,,,,,,[],
