id,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,경북대학교 미술관,대구광역시 북구 대학로 80 (산격동),,19.69442748,117.9925662504,3089983,"문화시설,인문",,[]
,경북대학교박물관,대구광역시 북구 대학로 80,,35.8906568441,128.6121828463,1115923,"문화시설,인문",,[]
,경북대학교자연사박물관,대구광역시 군위군 효령면 경북대로 2228,,36.1214827951,128.5769683751,1621181,"문화시설,인문",,[]
,경산문화원,경상북도 경산시 서상길 75 (서상동),,35.8184589358,128.7341380141,130502,"문화시설,인문",,[]
,경산시립박물관,경상북도 경산시 박물관로 46,,35.8153264706,128.761916214,1421739,"문화시설,인문",,[]
,경상남도과학교육원,경상남도 진주시 진성면 진의로 178-35,,35.2009665342,128.2260688643,1622558,"문화시설,인문",,[]
,경상남도교육청 마산지혜의바다도서관,경상남도 창원시 마산회원구 구암북12길 24-1 (구암동),,35.2565114477,128.5984125679,3440333,"문화시설,인문",,[]
,경상남도문화예술회관,경상남도 진주시 강남로 215 경남문화예술회관,,35.1865879998,128.0929142495,130507,"문화시설,인문",,[]
,경상북도 산림과학박물관,경상북도 안동시 도산면 퇴계로 2189,,36.7141837874,128.823618378,130671,"문화시설,인문",,[]
,경상북도교육청 청도도서관,경상북도 청도군 청도읍 청화로 124,,35.6455591265,128.739906203,3443660,"문화시설,인문",,[]
,경상북도교육청과학원,경상북도 포항시 북구 우미길 93,,36.0467002981,129.3523466567,130222,"문화시설,인문",,[]
,경상북도독립운동기념관,경상북도 안동시 임하면 독립기념관길 2,,36.5332245431,128.8581539245,795012,"문화시설,인문",,[]
,경성대학교 조류관,부산광역시 남구 수영로 309,,35.1422639512,129.0969499828,1607203,"문화시설,인문",,[]
,경인미술관,서울특별시 종로구 인사동10길 11-4 (관훈동),,37.5743979023,126.9854896059,130278,"문화시설,인문",,[]
,경전철 홍보관,부산광역시 기장군 철마면 반송로 1180,,35.243520769,129.1774735264,3015385,"문화시설,인문",,[]
,경주문화관 1918,경상북도 경주시 원화로 266 경주역,,35.8443511604,129.2174642948,3006834,"문화시설,인문",,[]
,경주문화원,경상북도 경주시 첨성로 29,,35.8333105138,129.2054767707,130030,"문화시설,인문",,[]
,경주문화원 안강교육장,경상북도 경주시 안강읍 안강중앙로 249,,35.9920124437,129.2275369666,130022,"문화시설,인문",,[]
,경주세계문화엑스포 기념관,경상북도 경주시 경감로 614 (천군동),,35.8340564631,129.2895443842,3307775,"문화시설,인문",,[]
,경주세계자동차박물관,경상북도 경주시 보문로 132-22 경주세계자동차박물관,,35.8521484686,129.2685790377,2899295,"문화시설,인문",,[]
,경주솔거미술관(솔거미술관),경상북도 경주시 경감로 614 (천군동),,35.8340564631,129.2895443842,2752134,"문화시설,인문",,[]
,경주예술의전당,경상북도 경주시 알천북로 1,,35.8620267266,129.2060425702,1257271,"문화시설,인문",,[]
