Aㅁid,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,한양을 찾아온 보부상,서울특별시 종로구 세종대로 지하175 (세종로),,37.5722341099,126.9768376784,3019932,"축제,인문",,[]
,한여름밤의 유성뮤직페스타,대전광역시 유성구 테크노중앙로 123 (용산동),,36.4234825045,127.3985342768,3510577,"축제,인문",,[]
,한옥마을전통연희 퍼레이드-노상놀이야,전북특별자치도 전주시 완산구 태조로 44 (풍남동3가),,35.8142143363,127.1500366062,2547013,"축제,인문",,[]
,한중일 음식문화축제,경기도 안성시 보개면 남사당로 198,,37.0336857086,127.3054285825,3494826,"축제,인문",,[]
,한탄강 지오 뮤직&피크닉 페스티벌,경기도 포천시 영북면 대회산리,,38.080470942,127.2185787133,2996191,"축제,인문",,[]
,한화와 함께하는 서울세계불꽃축제,서울특별시 영등포구 여의동로 330 (여의도동),,37.5263997727,126.9336095794,631268,"축제,인문",,[]
,할로윈 페스티벌 호박마녀의 초대,대구광역시 달성군 가창면 가창로 891,,35.7881605357,128.6353392148,2615356,"축제,인문",,[]
,함들이 퍼포먼스 <함사세요>,전북특별자치도 전주시 완산구 전라감영4길 13-7 (중앙동2가),,35.8163139983,127.1443592789,3115437,"축제,인문",,[]
,함안곶감축제,경상남도 함안군 함안대로 619-4 함안스포츠타운,,35.2804495735,128.3980294582,2362516,"축제,인문",,[]
,함안군민의 날,경상남도 함안군 가야읍 함안대로 619-1,,35.2830437871,128.401404093,3113790,"축제,인문",,[]
,함양산삼축제,경상남도 함양군 함양읍 필봉산길 49,,35.5237239599,127.7218713327,563458,"축제,인문",,[]
,함지공원 워터페스티벌,대구광역시 북구 동암로38길 12 (구암동),,35.9425779513,128.5694296112,3509055,"축제,인문",,[]
,함평 겨울빛축제,전라남도 함평군 함평읍 곤재로 27,,35.056228454,126.5199617294,3432658,"축제,인문",,[]
,함평 물놀이 페스타,전라남도 함평군 함평읍 곤재로 27,,35.056228454,126.5199617294,3505693,"축제,인문",,[]
,함평나비대축제,전라남도 함평군 함평읍 곤재로 27,,35.0592031554,126.5222114574,507598,"축제,인문",,[]
,함평모악산 꽃무릇축제,전라남도 함평군 해보면 광암리,,35.1825201062,126.5422844221,1700219,"축제,인문",,[]
,합천 호러 축제 고스트파크,경상남도 합천군 용주면 합천호수로 757,,35.5484940723,128.0730785888,1916715,"축제,인문",,[]
,합천황토한우축제,경상남도 합천군 합천읍 문화로 62,,35.5601470965,128.1601289425,3377048,"축제,인문",,[]
,해남 공룡대축제,전라남도 해남군 공룡박물관길 234 우항리공룡화석유적지,,34.5908655647,126.4339305835,2962973,"축제,인문",,[]
,해남 오시아노 낭만캠핑 페스티벌,전라남도 해남군 화원면 시아로 552,,34.6681957085,126.2600412997,3478873,"축제,인문",,[]
,해남미남(味南)축제,전라남도 해남군 삼산면 대흥사길 154,,34.4975623607,126.6167583932,2757715,"축제,인문",,[]
,해설이 있는 스트릿댄스(with 갬블러크루),서울특별시 강서구 화곡로63길 65 (등촌동),,37.5581279115,126.8492608192,3113577,"축제,인문",,[]
,해양레저관광 박람회,서울특별시 강남구 남부순환로 3104 (대치동),,37.4960890861,127.0707673919,3489505,"축제,인문",,[]
,해운대 모래축제,부산광역시 해운대구 해운대해변로 280 (중동),,35.1595354549,129.1626049105,566822,"축제,인문",,[]
,해운대 빛축제,부산광역시 해운대구 중동,,35.1590160274,129.1603606759,2048902,"축제,인문",,[]
,햇사레 장호원 복숭아축제,경기도 이천시 장호원읍 서동대로8759번길 117,,37.117456608,127.6126373882,590116,"축제,인문",,[]
,행복 나눔 음악회 ‘문화로운 화원’,대구광역시 달성군 화원읍 인흥길 13,,35.8022230717,128.4972037634,3301223,"축제,인문",,[]
,행복한 현대시장 놀이터,서울특별시 동대문구 전농로4길 1 (답십리동),,37.567986047,127.0571665906,3373653,"축제,인문",,[]
,행주가 예술이야,경기도 고양시 덕양구 행주로15번길 89 (행주외동),,37.60048088,126.8246035434,2763262,"축제,인문",,[]
,향수 옥천 포도 복숭아축제,충청북도 옥천군 옥천읍 관성로 53,,36.3030716596,127.5758078243,589338,"축제,인문",,[]
,허난설헌문화제,경기도 광주시 회안대로 891 (송정동),,37.4269615361,127.2547387449,3007757,"축제,인문",,[]
,허브아일랜드 라데봄축제,경기도 포천시 신북면 청신로947번길 35,,37.9650717178,127.1318066962,1917398,"축제,인문",,[]
,허심청브로이 옥토버페스트,부산광역시 동래구 금강공원로20번길 23 호텔농심,,35.2199410969,129.0826296532,2855626,"축제,인문",,[]
,허준축제,서울특별시 강서구 마곡동로 161 (마곡동),,37.5692236076,126.8360144928,2028176,"축제,인문",,[]
,헬로메이커,부산광역시 기장군 기장읍 동부산관광6로 59,,35.204636891,129.2127298662,2560161,"축제,인문",,[]
,헬로인안정리,경기도 평택시 팽성읍 안정쇼핑로 11,,36.9596645817,127.0441570141,3038236,"축제,인문",,[]
,현충사 달빛야행,충청남도 아산시 현충사길 126,,36.8059487419,127.0314151606,2865122,"축제,인문",,[]
,"호남제일성, 전라감영 역사의 울림",전북특별자치도 전주시 완산구 전라감영로 55 전라감영,,35.8157779693,127.1455841839,2723394,"축제,인문",,[]
,호미곶한민족해맞이축전,경상북도 포항시 남구 호미곶면 해맞이로 136,,36.0761066323,129.5665381255,663536,"축제,인문",,[]
,"호수의 가을과 겨울,그리고 루미나리에",서울특별시 송파구 송파나루길 206 송파관광정보센터,,37.5119517366,127.1042611168,2804916,"축제,인문",,[]
,호캠프 페스티벌,충청북도 옥천군 청성면 한두레로 387,,36.325702378,127.7290185351,3020205,"축제,인문",,[]
,홍성 역사인물축제,충청남도 홍성군 홍성읍 아문길 27,,36.6013102581,126.6607707762,769305,"축제,인문",,[]
,홍성글로벌바비큐페스티벌,충청남도 홍성군 홍성읍 아문길 27,,36.6014519214,126.6614790416,2874329,"축제,인문",,[]
,홍성남당항 바다송어 전국 요리대회 및 수산물 소비촉진 행사,충청남도 홍성군 서부면 남당항로213번길 1-1,,36.5388780826,126.472294987,2987404,"축제,인문",,[]
,홍성남당항 새조개와 함께하는 수산물 축제,충청남도 홍성군 서부면 남당항로213번길 1-1,,36.5388780826,126.472294987,409187,"축제,인문",,[]
,홍천 숲속정원 축제,강원특별자치도 홍천군 내촌면 사갑길 70-24,,37.8057027538,128.1036673086,3382126,"축제,인문",,[]
,홍천 인삼한우명품축제,강원특별자치도 홍천군 홍천읍 갈마곡리,,37.689465068,127.8934898344,790124,"축제,인문",,[]
,홍천 찰옥수수 축제,강원특별자치도 홍천군 태학여내길 27,,37.7079409142,127.9048299252,140833,"축제,인문",,[]
,홍천강 꽁꽁축제,강원특별자치도 홍천군 홍천읍 갈마곡리,,37.6881873125,127.8867488167,1769697,"축제,인문",,[]
,홍천동키마을 메밀꽃축제: 삼포 가는 길,강원특별자치도 홍천군 화촌면 구룡령로 170,,37.7523562246,127.9592625574,3362866,"축제,인문",,[]
,홍천사과축제,강원특별자치도 홍천군 홍천읍 갈마곡리,,37.6893539667,127.8933204084,2873042,"축제,인문",,[]
,화개장터 벚꽃축제,경상남도 하동군 화개면 탑리,,35.1947677761,127.6276576813,525901,"축제,인문",,[]
,화담숲 가을 단풍 축제,경기도 광주시 도척면 도척윗로 278-1,,37.3408165888,127.2894380446,2624592,"축제,인문",,[]
,화담숲 봄 수선화 축제,경기도 광주시 도척윗로 278-1,,37.3408165888,127.2894380446,2810921,"축제,인문",,[]
,"화북, 포구문화제",제주특별자치도 제주시 화북이동,,33.5246449368,126.5658911161,3011941,"축제,인문",,[]
,화성 뱃놀이 축제,경기도 화성시 서신면 전곡항로 5,,37.1855870833,126.651033656,1811380,"축제,인문",,[]
,화성시 도농 어울림축제,경기도 화성시 동부대로 1063-2 (오산동),,37.1995598559,127.0871853538,3337617,"축제,인문",,[]
,화성특례시 청소년축제,경기도 화성시 동탄공원로2길 22 (반송동),,37.2056892805,127.0635956544,3490903,"축제,인문",,[]
,"화성행궁 야간개장 <달빛화담,花談> 시즌2 : 연향(宴享)",경기도 수원시 팔달구 정조로 825,,37.2819295766,127.0144035414,2657619,"축제,인문",,[]
,화순 고인돌 가을꽃 축제,전라남도 화순군 도곡면 고인돌1로 180,,34.9866762658,126.9169505814,3380662,"축제,인문",,[]
,화순도심 속 남산공원 축제,전라남도 화순군 화순읍 진각로 39,,35.0551280385,126.985395613,3416371,"축제,인문",,[]
,화순운주문화축제,전라남도 화순군 도암면 대초리,,34.92554087,126.8803164396,1391363,"축제,인문",,[]
,화순적벽문화축제,전라남도 화순군 이서면 백아로 3114,,35.1103234119,127.0795942473,3370635,"축제,인문",,[]
,화전민 봄봄축제,강원특별자치도 홍천군 두촌면 광석로 922-8,,37.8856989397,128.0994513952,3489447,"축제,인문",,[]
,황매산 억새축제,경상남도 합천군 가회면 황매산공원길 331,,35.4822804994,127.9831021731,3373572,"축제,인문",,[]
,황매산철쭉제,경상남도 합천군 가회면 황매산공원길 331,,35.4822804994,127.9831021731,717124,"축제,인문",,[]
,횡성더덕축제,강원특별자치도 횡성군 청일면 유동리,,37.5791269894,128.1433843742,2027280,"축제,인문",,[]
,횡성썸머나잇페스타,강원특별자치도 횡성군 횡성읍 북천리,,37.5005693606,127.9925392225,3334712,"축제,인문",,[]
,횡성한우축제,강원특별자치도 횡성군 횡성읍 북천리,,37.5005165894,127.9925392241,232325,"축제,인문",,[]
,횡성호수길축제,강원특별자치도 횡성군 갑천면 구방리,,37.5461987887,128.0659256862,3489648,"축제,인문",,[]
,휠러스페스티벌,충청북도 보은군 회인면 회인로 24,,36.4897534779,127.5977035276,3116038,"축제,인문",,[]
,휴애리 동백축제,제주특별자치도 서귀포시 남원읍 신례동로 256,,33.3085171454,126.6344317363,2565883,"축제,인문",,[]
,휴애리 봄 수국축제,제주특별자치도 서귀포시 남원읍 신례동로 256,,33.3083171551,126.6336401426,2809910,"축제,인문",,[]
,휴애리 여름 수국축제,제주특별자치도 서귀포시 남원읍 신례동로 256,,33.3083171551,126.6336401426,2817255,"축제,인문",,[]
,휴애리 유채꽃 축제,제주특별자치도 서귀포시 신례동로 256 휴애리,,33.3083171551,126.6336401426,2943607,"축제,인문",,[]
,휴애리 핑크뮬리 축제,제주특별자치도 서귀포시 남원읍 신례동로 256,,33.3085171454,126.6344317363,2559560,"축제,인문",,[]
,흥부제,전북특별자치도 남원시 양림길 12 (어현동),,35.4028678706,127.386615219,1373481,"축제,인문",,[]
,흥페스티벌 정선,강원특별자치도 정선군 정선읍 애산로 37,,37.3749217329,128.6720900814,3358375,"축제,인문",,[]
,119메모리얼데이,경기도 평택시 포승읍 평택항만길 75,,36.9577613046,126.8462638502,3365930,"축제,인문",,[]
,1883 상상플랫폼 야시장,인천광역시 중구 월미로 33 (북성동1가),,37.4761360618,126.6146650689,3304387,"축제,인문",,[]
,1901 라이브로드 페스타,인천광역시 중구 월미로 33 (북성동1가),,37.4761360618,126.6146650689,3496655,"축제,인문",,[]
,19금 신비파티 in 서초,서울특별시 서초구 신반포로47길 93 (잠원동),,37.5144860169,127.0188104891,3389142,"축제,인문",,[]
,2022 대한민국 관광기념품 박람회,서울특별시 중구 을지로 281,,37.566107632,127.0095709797,2854855,"축제,인문",,[]
,2023 부산 정원박람회,부산광역시 사하구 다대동,,35.0466389299,128.9671277665,3013881,"축제,인문",,[]
,2023 전남국제수묵비엔날레,전라남도 목포시 남농로 102,,34.7917871569,126.4182854798,2714771,"축제,인문",,[]
,2023 제20회 대한민국향토식문화대전(&남북음식문화축제),서울특별시 서초구 강남대로 27 AT센터,,37.467391878,127.0407514903,2479634,"축제,인문",,[]
,2023영호남전통시장박람회,부산광역시 해운대구 수영강변대로 120 (우동),,35.1710029572,129.1270687971,3045149,"축제,인문",,[]
,2024 G-KPOP 콘서트,서울특별시 강남구 압구정동,,37.5274539555,127.0188156771,2829148,"축제,인문",,[]
,2024 JOCHIWON FILM ROMANCE,세종특별자치시 조치원읍 평리,,36.606948617,127.300515832,3391958,"축제,인문",,[]
,2024 K-뮤지컬국제마켓,서울특별시 종로구 대학로14길 29 (혜화동),,37.5846775662,127.0023377786,2990125,"축제,인문",,[]
,2024 K-뮤직 시즌 ‘굿밤 콘서트 in 부산’,부산광역시 해운대구 해운대해변로 226 (우동),,35.1576799843,129.1559805378,3021170,"축제,인문",,[]
,2024 강남디자인위크,서울특별시 강남구 신사동,,37.5210519947,127.0229154848,2819403,"축제,인문",,[]
,2024 강릉 K-SUP CUP,강원특별자치도 강릉시 송정길30번안길 20-3 (송정동),,37.7768749087,128.9379372334,3304131,"축제,인문",,[]
,2024 강원 동계청소년올림픽대회,강원특별자치도 강릉시 수리골길 100 (포남동),,37.7789461517,128.9000350279,2987120,"축제,인문",,[]
,2024 강천산 산들바람 맨발트래킹,전북특별자치도 순창군 팔덕면 강천산길 97,,35.4088116994,127.067596071,3304411,"축제,인문",,[]
,2024 과학영재교육 페스티벌,서울특별시 강남구 테헤란로7길 22 (역삼동),,37.5007739351,127.0307542337,2802077,"축제,인문",,[]
,2024 국제선명상대회(SEON MEDITATION SUMMIT),서울특별시 종로구 세종대로 175 (세종로),,37.5720618985,126.9763210635,3377038,"축제,인문",,[]
,2024 국제종자박람회,전북특별자치도 김제시 씨앗길 232,,35.8558942966,126.9078043209,2557742,"축제,인문",,[]
,2024 글로벌 인플루언서 엑스포,경기도 고양시 일산서구 중앙로 1547 (대화동),,37.6748625516,126.7495610793,3395427,"축제,인문",,[]
,2024 김유정문학촌 주말 상설 공연,강원특별자치도 춘천시 신동면 김유정로 1430-14,,37.8185967945,127.717813079,3307836,"축제,인문",,[]
,2024 내나라 여행박람회,서울특별시 서초구 강남대로 27 (양재동),,37.467391878,127.0407514903,1427601,"축제,인문",,[]
,2024 대한민국 SW교육 페스티벌,서울특별시 광진구 광나루로 441 (능동),,37.546066758,127.0786208146,2515174,"축제,인문",,[]
,2024 대한민국 자전거 대축제 in 공주,충청남도 공주시 금벽로 368 (신관동),,36.4702917892,127.1275545162,3114572,"축제,인문",,[]
,2024 대한민국 한옥문화 비엔날레 IN 영암,전라남도 영암군 군서면 상대포로 37,,34.7579415757,126.6240875822,3403789,"축제,인문",,[]
,2024 대한민국 해양 모빌리티･안전 엑스포,부산광역시 해운대구 APEC로 55 (우동),,35.1687450332,129.1355209016,3359994,"축제,인문",,[]
,2024 대한민국무용대상 & 대한민국무용인의 밤,서울특별시 종로구 대학로8길 7 한국문예회관,,37.5812640855,127.0029878163,2558683,"축제,인문",,[]
,2024 도산서원 야간개장 밤의 서정(抒情),경상북도 안동시 도산면 도산서원길 154,,36.727940867,128.8403803732,3355701,"축제,인문",,[]
,2024 독립기념관 야간개장 '별 헤는 밤' 시즌 1,충청남도 천안시 동남구 목천읍 독립기념관로 1,,36.7773972648,127.2326089252,3116165,"축제,인문",,[]
,2024 들안아트몰,대구광역시 수성구 두산동,,35.8294416642,128.6183256763,3360206,"축제,인문",,[]
,2024 메이커 페어 서울 (Maker Faire Seoul 2024),서울특별시 중구 마장로 22 (신당동),,37.5673186485,127.0121262683,2034306,"축제,인문",,[]
,2024 배다리 책피움 한마당,인천광역시 동구 금곡로 18-10,,37.472567434,126.6374741978,2861717,"축제,인문",,[]
,2024 부활절 퍼레이드,서울특별시 종로구 세종대로 175,,37.5720618985,126.9763210635,2953314,"축제,인문",,[]
,2024 서울국제음악제 ‘중부유럽여행’,서울특별시 서초구 남부순환로 2406 예술의전당,,37.480484313,127.0134702692,1245470,"축제,인문",,[]
,2024 서울뷰티트래블위크,서울특별시 성동구 뚝섬로 273 (성수동1가),,37.5431247707,127.0418131384,3362910,"축제,인문",,[]
,2024 서울야외도서관 : 광화문 책마당,서울특별시 종로구 세종대로 175 (세종로),,37.5720618985,126.9763210635,2970367,"축제,인문",,[]
,2024 서울야외도서관 : 책읽는 서울광장,서울특별시 중구 세종대로 110 (태평로1가),,37.5662570431,126.9777210995,3312508,"축제,인문",,[]
,2024 서점의 날,서울특별시 서초구 반포대로 201 (반포동),,37.4976821568,127.0045483736,2562136,"축제,인문",,[]
,2024 서천전국자전거대행진,충청남도 서천군 마서면 장산로 856,,36.0189255695,126.7382013523,3386682,"축제,인문",,[]
,"2024 선재도 오늘만, 뻘림픽",인천광역시 옹진군 영흥면 선재리,,37.2291521862,126.5327126699,3369715,"축제,인문",,[]
,2024 세종컬처로드,세종특별자치시 한누리대로 2130 (보람동),,36.4801046288,127.2890564316,3300252,"축제,인문",,[]
,2024 수성국제비엔날레,대구광역시 수성구 무학로 180 (지산동),,35.8293251941,128.6282970235,3370452,"축제,인문",,[]
,2024 순창 미리 크리스마스,전북특별자치도 순창군 순창읍 장류로 55,,35.3687947722,127.1123375755,3434300,"축제,인문",,[]
,2024 순창썸머나잇,전북특별자치도 순창군 순창읍 장류로 55,,35.3687947722,127.1123375755,3340961,"축제,인문",,[]
,2024 스카마켓 in 부산(2024 스카마켓 인 부산) SCA Market 2024 in Busan,부산광역시 해운대구 APEC로 55 (우동),,35.1687450332,129.1355209016,3082214,"축제,인문",,[]
,2024 신사리 상권 릴레이 이벤트,서울특별시 관악구 신림동,,37.4827519578,126.9276141323,2864583,"축제,인문",,[]
,2024 아시아송 페스티벌 X 문화잇지오,서울특별시 영등포구 여의도동,,37.5321517823,126.9280154821,630609,"축제,인문",,[]
,2024 아시아컬처마켓: 도시 속 문화장터,광주광역시 동구 문화전당로 38 아시아문화전당,,35.1460861028,126.9192936186,2988140,"축제,인문",,[]
,2024 안산시민 환경한마당,경기도 안산시 단원구 광덕대로 157 (고잔동),,37.3107923927,126.8298361705,3304124,"축제,인문",,[]
,2024 안성 남사당 상설공연 '곰뱅이텄다',경기도 안성시 보개면 남사당로 198-2,,37.0318221187,127.3101448759,293030,"축제,인문",,[]
,2024 안성맞춤 상설공연 “오싹달콤 페스티벌”,경기도 안성시 죽산면 용설호수길 101,,37.0564357215,127.4516758566,3399435,"축제,인문",,[]
,2024 오백장군갤러리 기획전 《돌·바람 그리고 돌챙이》,제주특별자치도 제주시 조천읍 남조로 2023,,33.4466495807,126.6640038158,3302311,"축제,인문",,[]
,2024 울산문화박람회,울산광역시 울주군 삼남읍 울산역로 255,,35.5556598644,129.1316827314,3396705,"축제,인문",,[]
,2024 울산에이팜(Ulsan APaMM),울산광역시 울주군 삼남읍 울산역로 255,,35.5556598644,129.1316827314,3396771,"축제,인문",,[]
,2024 웅진성 수문병 근무 교대식,충청남도 공주시 금성동,,36.4632481267,127.1261159474,2446530,"축제,인문",,[]
,2024 유니카 코리아 국제영화제,경상북도 경산시 대학로28길 6-5 (중방동),,35.8331017706,128.7366762706,3016265,"축제,인문",,[]
,2024 이럴때 이런음악 해설이 있는 청소년음악회,서울특별시 영등포구 여의공원로 101 C.C.M.M빌딩,,37.5293048356,126.9249269552,1539730,"축제,인문",,[]
,2024 인사동 엔틱&아트페어,서울특별시 종로구 인사동길 49,,37.574520076,126.9835675554,293047,"축제,인문",,[]
,2024 인제 오리지널스 북콘서트 & 숨은 명소 걷기,강원특별자치도 인제군 남면 남전리,,38.0324550462,128.1494229653,3399433,"축제,인문",,[]
,2024 인천낚시박람회,인천광역시 연수구 센트럴로 123 (송도동),,37.3900244069,126.6466173186,3343389,"축제,인문",,[]
,2024 전남 캠핑관광 박람회,전라남도 영암군 삼호읍 에프원로 2,,34.7475337379,126.4141813511,3390258,"축제,인문",,[]
,2024 전주 조선팝 상설공연,전북특별자치도 전주시 덕진구 세병로 177-44 (송천동2가),,35.8785871929,127.1285812756,3353948,"축제,인문",,[]
,2024 제 2회 문경 트롯가요제,경상북도 문경시 신흥로 85 (점촌동),,36.5900862595,128.1978026766,3115326,"축제,인문",,[]
,2024 제12회 경기정원문화박람회,경기도 남양주시 다산중앙로146번길 62 (다산동),,37.6251562566,127.1597833908,2667707,"축제,인문",,[]
,2024 제51회 부산 어린이날 큰잔치,부산광역시 해운대구 수영강변대로 120 (우동),,35.1710029572,129.1270687971,2966295,"축제,인문",,[]
,2024 제8회 동두천 Happy Day 힐링콘서트,경기도 동두천시 어등로 45 (생연동),,37.8997726659,127.0705753031,3380139,"축제,인문",,[]
,2024 제주비엔날레,제주특별자치도 제주시 1100로 2894-78 (연동),,33.4525878104,126.4897160381,3399432,"축제,인문",,[]
,2024 진주 세계민속예술 비엔날레,경상남도 진주시 강남동,,35.1778389107,128.0888203942,3386733,"축제,인문",,[]
,2024 창작 실경뮤지컬 화적연,경기도 포천시 관인면 사정리,,38.1163564327,127.2618181409,3372317,"축제,인문",,[]
,2024 청와대 뮤직 페스티벌,서울특별시 종로구 청와대로 1 (세종로),,37.5839799278,126.9746792089,3378168,"축제,인문",,[]
,"2024 포항융합예술주간 〈제6의 섬 The Sixisles〉 -풀린 역사, 암호화된 미래 Decoding the Past, an Encrypted Future-",경상북도 포항시 북구 선착로 78 (동빈1가),,36.0486865532,129.3716421277,3395426,"축제,인문",,[]
,2024 한강 라이징 스타,서울특별시 서초구 반포동,,37.512252566,126.9978152411,3113030,"축제,인문",,[]
,2024『부안무빙』변산 비치 시네마,전북특별자치도 부안군 변산면 변산로 2100,,35.6787274928,126.5303730814,3335381,"축제,인문",,[]
,2024강릉버스킹전국대회_왕의탄생,강원특별자치도 강릉시 초당동,,37.7979552306,128.9086281092,3304413,"축제,인문",,[]
,2024년 안산 자전거 대축전,경기도 안산시 상록구 광덕대로 35 (사동),,37.3004879618,126.8258951487,3113039,"축제,인문",,[]
,2024년 청년문화포럼 3회차,서울특별시 강남구 봉은사로 446 (삼성동),,37.5114202399,127.04853287,3415799,"축제,인문",,[]
,2024대구마라톤대회,대구광역시 수성구 유니버시아드로 180 (대흥동),,35.8298096162,128.6901887858,2709670,"축제,인문",,[]
,2024섬진강국제실험예술제(SIEAF),전라남도 곡성군 곡성읍 묘천2길 11-6,,35.275241865,127.2976069239,2737313,"축제,인문",,[]
,2024오죽헌야간상설공연 오죽헌풍류야,강원특별자치도 강릉시 율곡로3139번길 24 (죽헌동),,37.7791929484,128.8796896318,3330359,"축제,인문",,[]
,2024젊은안무자창작공연,서울특별시 종로구 대학로10길 17 동숭동복합건물,,37.582150097,127.0031961055,2545174,"축제,인문",,[]
,2024제주헬스케어&라이프페어,제주특별자치도 서귀포시 중문관광로 224 (중문동),,33.2412795735,126.4244820031,3307818,"축제,인문",,[]
,2024춘천연극제,강원특별자치도 춘천시 서부대성로 71,,37.8825368301,127.7312071874,1809861,"축제,인문",,[]
,2025 APP WORLD TOUR SEOUL SUP OPEN,서울특별시 송파구 한가람로 65 (잠실동),,37.5176813118,127.0867514361,2966405,"축제,인문",,[]
,2025 K-다트 페스티벌,인천광역시 연수구 센트럴로 123 (송도동),,37.3900244069,126.6466173186,3497739,"축제,인문",,[]
,2025 LOTTE WORLD TOWER SKY RUN with SPYDER,서울특별시 송파구 올림픽로 300 (신천동),,37.5141653654,127.1040749597,2953360,"축제,인문",,[]
,2025 강남 디자인 위크 G-KFOOD,서울특별시 강남구 가로수길 79 (신사동),,37.5233156108,127.0223654709,3491153,"축제,인문",,[]
,2025 경기인형극제,경기도 수원시 권선구 서둔로 166 (서둔동),,37.2665807612,126.9811903187,1825520,"축제,인문",,[]
,2025 경기전 왕과의 산책,전북특별자치도 전주시 완산구 태조로 44 (풍남동3가),,35.8142143363,127.1500366062,2544610,"축제,인문",,[]
,2025 경주국악여행 '국악한판',경상북도 경주시 교촌길 39-2 (교동),,35.8297055408,129.2147788361,2611054,"축제,인문",,[]
,2025 계양구청장배 국제양궁대회(2025 GYEYANG OPEN),인천광역시 계양구 봉오대로 855 (서운동),,37.5311014098,126.7443683688,3492607,"축제,인문",,[]
,2025 고흥 녹동항 드론쇼,전라남도 고흥군 도양읍 봉암리,,34.5256344743,127.1341150954,2987489,"축제,인문",,[]
,2025 공예주간,서울특별시 종로구 율곡로 53 (안국동),,37.5766531897,126.9851423515,3113022,"축제,인문",,[]
,2025 교촌버스킹,경상북도 경주시 교촌안길 31 (교동),,35.8300277808,129.2176480199,3340207,"축제,인문",,[]
,2025 국립세종수목원 야간개장 '우리함께夜',세종특별자치시 수목원로 136 (세종동),,36.4986579981,127.2857090051,2993903,"축제,인문",,[]
,2025 국민고향 남해 마시고 RUN,경상남도 남해군 창선면 동부대로 2308,,34.8622341614,128.0160572268,3470738,"축제,인문",,[]
,2025 국제 팝페라&재즈 축제,서울특별시 송파구 송파나루길 206 (신천동),,37.5119517366,127.1042611168,3485965,"축제,인문",,[]
,2025 꼼순락(꼬마들의 순창 오락실),전북특별자치도 순창군 순창읍 장류로 55,,35.3687947722,127.1123375755,3340922,"축제,인문",,[]
,2025 나도 버스커 페스티벌,서울특별시 마포구 양화로 지하188 (동교동),,37.5575099286,126.9270259684,3496619,"축제,인문",,[]
,2025 나이트레이스 인 부산,부산광역시 수영구 광안해변로 219 (광안동),,35.1538130576,129.1185477876,3498395,"축제,인문",,[]
,2025 단양레이크파크 수상페스티벌,충청북도 단양군 단양읍 상진리,,36.9799499876,128.3514221857,2865520,"축제,인문",,[]
,"2025 달성 대구현대미술제<난장난장난장(Clash, Crash, Create)>",대구광역시 달성군 다사읍 강정본길 57-1,,35.8379573803,128.4679803509,2392105,"축제,인문",,[]
,2025 당진 삽교호 드론 라이트 쇼,충청남도 당진시 신평면 삽교천3길 57,,36.8918768265,126.8226205628,3358179,"축제,인문",,[]
,2025 대한민국 라면박람회,서울특별시 강서구 마곡중앙로 143 (마곡동),,37.5667792585,126.8254071964,3445385,"축제,인문",,[]
,2025 대한민국 미술축제,서울특별시 종로구 대학로 57 (연건동),,37.5766118212,127.0014686424,2563502,"축제,인문",,[]
,2025 대한민국 임시정부기념관 토크콘서트,서울특별시 서대문구 통일로 279-24 (현저동),,37.5760388201,126.954375729,3486315,"축제,인문",,[]
,2025 대한민국 정원산업박람회,경상남도 진주시 초전동,,35.2052392689,128.1260219643,3494070,"축제,인문",,[]
,2025 대한민국불교문화엑스포,대구광역시 북구 엑스코로 10 (산격동),,35.9071133308,128.613098973,2807078,"축제,인문",,[]
,2025 도시농업박람회,서울특별시 동작구 여의대방로20길 35 (신대방동),,37.4941643613,126.9186590718,2488793,"축제,인문",,[]
,2025 동서화합 영·호남 문화예술관광박람회,전라남도 담양군 담양읍 죽녹원로 134,,35.3256086468,126.9880941182,3517340,"축제,인문",,[]
,2025 동작 미래과학페스티벌 X 제3회 동작 청소년의 날 축제,서울특별시 동작구 노들로 688 (노량진동),,37.5154094998,126.94017318,3390190,"축제,인문",,[]
,2025 동행축제와 함께하는 대한민국 상생 영수증 콘서트,제주특별자치도 서귀포시 중문관광로 224 (중문동),,33.2412795735,126.4244820031,3486898,"축제,인문",,[]
,2025 목포해상W쇼,전라남도 목포시 평화로 82 (상동),,34.7967007465,126.4338006577,2774275,"축제,인문",,[]
,2025 문화가 있는날 구석구석 문화배달,제주특별자치도 서귀포시 서호중로 31-22 (서호동),,33.256457134,126.5167986596,3495437,"축제,인문",,[]
,2025 문화가 흐르는 서울광장,서울특별시 중구 을지로 지하12 (을지로1가),,37.5655015943,126.9787960237,2598331,"축제,인문",,[]
,2025 문화공간 어디쉐어 <공주 하숙동 1번지> 시즌2,충청남도 공주시 당간지주길 21 (반죽동),,36.4522271167,127.1231998391,3524290,"축제,인문",,[]
,2025 별바다부산 나이트마켓,부산광역시 북구 생태공원길 270 (화명동),,35.2397152762,129.0078550672,3356047,"축제,인문",,[]
,2025 보드게임콘,서울특별시 강남구 영동대로 513 (삼성동),,37.5119175967,127.059217995,2387785,"축제,인문",,[]
,2025 보드게임페스타(세텍),서울특별시 강남구 남부순환로 3104 (대치동),,37.4960890861,127.0707673919,2410727,"축제,인문",,[]
,2025 부산국제불교박람회,부산광역시 해운대구 APEC로 55 (우동),,35.1687450332,129.1355209016,2644679,"축제,인문",,[]
