id,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,오래된 잡화점,충청북도 제천시 의병대로26라길 27 (동현동),,37.1317744904,128.21878243,3370844,"쇼핑,쇼핑",,[]
,오랜지바다,부산광역시 수영구 광안해변로 245-1,,35.1549740797,129.1207670071,2663423,"쇼핑,쇼핑",,[]
,오렌즈,서울특별시 서초구 신반포로 지하 188,,37.5047007846,127.004456517,2928837,"쇼핑,쇼핑",,[]
,오렌즈,제주특별자치도 제주시 신광로 63-1 (연동),,33.4863896316,126.4901207938,3305345,"쇼핑,쇼핑",,[]
,오렌즈 강남시티,"서울특별시 강남구 강남대로 428, 301호(역삼동,만이빌딩)",,37.5008766304,127.0268406981,2902792,"쇼핑,쇼핑",,[]
,오렌즈 강남역,"서울특별시 서초구 서초대로77길 3 (서초동, 아라타워 1층)",,37.4981130564,127.0265213615,2925658,"쇼핑,쇼핑",,[]
,오렌즈 건대,서울특별시 광진구 아차산로 224,,37.5406227563,127.0680969278,2901188,"쇼핑,쇼핑",,[]
,오렌즈 경희대,서울특별시 동대문구 회기로 150 (회기동),,37.5913110385,127.0529385346,2902548,"쇼핑,쇼핑",,[]
,오렌즈 광화문,"서울특별시 종로구 삼봉로 82, 1층(청진동)",,37.5721036569,126.9817094598,2923617,"쇼핑,쇼핑",,[]
,오렌즈 동대문,"서울특별시 중구 장충단로 251, 1층(을지로6가)",,37.5672269191,127.0080710842,2905797,"쇼핑,쇼핑",,[]
,오렌즈 명동대사관점,서울특별시 중구 명동2길 50,,37.5612521658,126.9831429698,2925825,"쇼핑,쇼핑",,[]
,오렌즈 상수,"서울특별시 마포구 와우산로 61-1, 1층(서교동)",,37.5501301576,126.9229348826,2905466,"쇼핑,쇼핑",,[]
,오렌즈 상암 DMC,서울특별시 마포구 월드컵북로 396,,37.5794706086,126.890367579,2913586,"쇼핑,쇼핑",,[]
,오렌즈 스타필드 코엑스점,서울특별시 강남구 영동대로 513,,37.5119175967,127.059217995,2899166,"쇼핑,쇼핑",,[]
,오렌즈 신촌명물,"서울특별시 서대문구 명물길 18, 1층(창천동)",,37.5577406514,126.9378666401,2911405,"쇼핑,쇼핑",,[]
,오렌즈 압구정로데오,"서울특별시 강남구 압구정로50길 11 , 1층 (신사동, 남송빌딩)",,37.5275154077,127.0382111318,2910364,"쇼핑,쇼핑",,[]
,오렌즈 약수,"서울특별시 중구 다산로 117, 103호(신당동)",,37.5546561968,127.010251798,2930917,"쇼핑,쇼핑",,[]
,오렌즈 영등포점,서울특별시 영등포구 영중로 16 1층,,37.517869718,126.9062067612,2922842,"쇼핑,쇼핑",,[]
,오렌즈 영등포지하상가,서울특별시 영등포구 영중로 지하 20,,37.5179585902,126.9058567905,2907519,"쇼핑,쇼핑",,[]
,오렌즈 영등포지하상가점,서울특별시 영등포구 영중로 20 영등포로터리지하도상가 84호,,37.5179585902,126.9058567905,3306730,"쇼핑,쇼핑",,[]
,오렌즈 왕십리역,"서울특별시 성동구 왕십리광장로 17(행당동, 지상2층 맞이방 2-가호)",,37.5614947974,127.0384101499,2925596,"쇼핑,쇼핑",,[]
,오렌즈 외대,"서울특별시 동대문구 휘경로 16, 1층(이문동)",,37.5957106839,127.0616653926,2908109,"쇼핑,쇼핑",,[]
,오렌즈 중앙대,"서울특별시 동작구 흑석로 87-1, 1층(흑석동)",,37.5073829998,126.9594355414,2923184,"쇼핑,쇼핑",,[]
,오렌즈 한양대,"서울특별시 성동구 사근동길 4 (행당동, 1층서쪽3호)",,37.5599894739,127.0415932363,2922508,"쇼핑,쇼핑",,[]
,오렌즈 합정,서울특별시 마포구 독막로 9,,37.5489468126,126.9146273399,2931704,"쇼핑,쇼핑",,[]
,오렌즈 현대동대문,서울특별시 중구 장충단로13길 20,,37.5687878415,127.0076821872,2930847,"쇼핑,쇼핑",,[]
,오렌지멀티 MLB 두타,서울특별시 중구 장충단로 275,,37.5689100708,127.0088293006,2924078,"쇼핑,쇼핑",,[]
,오룡시장,전라남도 무안군 삼향읍 남악3로 15,,34.8069166899,126.459809225,2755811,"쇼핑,쇼핑",,[]
,오류시장,서울특별시 구로구 경인로19가길 14-1,,37.4967599467,126.8438241504,2777893,"쇼핑,쇼핑",,[]
,오메가,경기도 고양시 일산서구 호수로 817 (대화동),,37.6686077579,126.7514777471,3307268,"쇼핑,쇼핑",,[]
,오메가 롯데 월드타워점,서울특별시 송파구 올림픽로 300,,37.5141653654,127.1040749597,2903243,"쇼핑,쇼핑",,[]
,오메가 신세계 강남점,서울특별시 서초구 신반포로 176 3층,,37.5056062193,127.0035815712,2908860,"쇼핑,쇼핑",,[]
,오메가 신세계 대구점,대구광역시 동구 동부로 149 1층,,35.8779835934,128.6292150324,2929284,"쇼핑,쇼핑",,[]
,오메가 신세계 본점,서울특별시 중구 소공로 63,,37.5609966018,126.9810181709,2929874,"쇼핑,쇼핑",,[]
,오메가 현대 대구점,대구광역시 중구 달구벌대로 2077 2층,,35.8666702733,128.590654856,2929282,"쇼핑,쇼핑",,[]
,오메가 현대 목동점,서울특별시 양천구 목동동로257,,37.5263292843,126.8747288364,2909077,"쇼핑,쇼핑",,[]
,오메가 현대 코엑스점,서울특별시 강남구 테헤란로 517 2층,,37.5086679839,127.0597791462,2910463,"쇼핑,쇼핑",,[]
,오브제,경기도 광명시 일직로17 2층,,37.4232469761,126.8839475563,2927199,"쇼핑,쇼핑",,[]
,오브제,서울특별시 중구 장충단로13길 20 (을지로6가)1층,,37.5687878415,127.0076821872,3307029,"쇼핑,쇼핑",,[]
,오산오색시장,경기도 오산시 오산로272번길 22 (오산동),,37.1511151705,127.0710826085,1433294,"쇼핑,쇼핑",,[]
,오설록 제주,제주특별자치도 서귀포시 안덕면 신화역사로 15,,33.3059564173,126.289381178,2901520,"쇼핑,쇼핑",,[]
,오설록 현대미술관,서울특별시 종로구 삼청로 30,,37.5785945367,126.9799038846,2918056,"쇼핑,쇼핑",,[]
,오션시티종합어시장,경기도 안산시 단원구 대부황금로 1478 (대부북동),,37.2864045987,126.5738129164,2761539,"쇼핑,쇼핑",,[]
,오수상설시장,전북특별자치도 임실군 오수면 오수로 159,,35.5384820362,127.3266392289,250546,"쇼핑,쇼핑",,[]
,오스본 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),,37.6413416033,127.0679274101,3306184,"쇼핑,쇼핑",,[]
,오스본 뉴코아 평촌,경기도 안양시 동안구 동안로 119 (호계동),,37.3893465617,126.9516812325,3306841,"쇼핑,쇼핑",,[]
,오야니 현대가든파이브,"서울특별시 송파구 충민로 66, 1층",,37.4776672007,127.1249768726,2923654,"쇼핑,쇼핑",,[]
,오야니뉴욕 스타필드 고양점,경기도 고양시 덕양구 고양대로 1955 1층 1106호,,37.6470294966,126.8947930433,2930534,"쇼핑,쇼핑",,[]
,오이도전통수산시장,경기도 시흥시 오이도로 167 (정왕동),,37.3459330359,126.6882230818,2797014,"쇼핑,쇼핑",,[]
,오이도종합어시장,경기도 시흥시 오이도어시장로 8 (정왕동),,37.3447054125,126.6888980544,2751377,"쇼핑,쇼핑",,[]
,오일릴리 롯데아울렛 김해점,경상남도 김해시 장유로 469,,35.185101457,128.8296220926,2929272,"쇼핑,쇼핑",,[]
,오일릴리 롯데아울렛 동부산점,부산광역시 기장군 기장해안로 147,,35.1922521684,129.2128079785,2929267,"쇼핑,쇼핑",,[]
,오일릴리 롯데아울렛 이시아폴리스점,대구광역시 동구 팔공로49길 16,,35.9215899181,128.6373908727,2929268,"쇼핑,쇼핑",,[]
,오일릴리 롯데아울렛 이천점,경기도 이천시 호법면 프리미엄아울렛로 177-74 롯데프리미엄아울렛,,37.2422772151,127.400044712,2929260,"쇼핑,쇼핑",,[]
,오일릴리 롯데아울렛 파주점,경기도 파주시 회동길 390,,37.7178732145,126.6937760801,2930017,"쇼핑,쇼핑",,[]
,오일릴리 신세계사이먼 시흥점,경기도 시흥시 서해안로 699,,37.3801938341,126.7383981191,2930025,"쇼핑,쇼핑",,[]
,오일릴리 현대아울렛 김포점,경기도 김포시 아라육로152번길 100,,37.5972888829,126.7852461144,2900732,"쇼핑,쇼핑",,[]
,오정농수산물도매시장,대전광역시 대덕구 한밭대로 987,,36.357845713,127.4064659081,2758574,"쇼핑,쇼핑",,[]
,오조크,서울특별시 강북구 도봉로 62 (미아동),,37.6146468109,127.0305315802,3306419,"쇼핑,쇼핑",,[]
,오조크 모다아울렛 부평점,인천광역시 부평구 부평문화로 35 (부평동) 2층,,37.4935914417,126.7195883437,3306464,"쇼핑,쇼핑",,[]
,오주크 모다아울렛 인천점,인천광역시 서구 북항로32번안길 50 (원창동),,37.5099716004,126.6477388876,3305402,"쇼핑,쇼핑",,[]
,오즈세컨,서울특별시 중구 장충단로13길 20 (을지로6가)4층,,37.5687878415,127.0076821872,3306931,"쇼핑,쇼핑",,[]
,오즈세컨,서울특별시 관악구 봉천로 209 (봉천동),,37.4905482278,126.9249974851,3307466,"쇼핑,쇼핑",,[]
,오즈세컨현대무역점,서울특별시 강남구 테헤란로 517,,37.5086679839,127.0597791462,2917607,"쇼핑,쇼핑",,[]
,"오창장 (3, 8일)",충청북도 청주시 청원구 오창읍 화복로 433-3,,36.7426524758,127.4558509189,132028,"쇼핑,쇼핑",,[]
,오천시장,경상북도 포항시 남구 오천읍 세계리 831,,35.9661467546,129.4172738457,2762723,"쇼핑,쇼핑",,[]
,오페라성형외과의원,서울특별시 서초구 강남대로 527 (반포동),,37.5091394705,127.0218659178,3306231,"쇼핑,쇼핑",,[]
,오프라벨 롯데광교,"경기도 수원시 영통구 도청로 10(이의동, 롯데백화점 아울렛광교점)",,37.2860687197,127.0554913633,2915712,"쇼핑,쇼핑",,[]
,오프라벨 롯데몰 진주점,경상남도 진주시 동진로 440,,35.1801923316,128.1398630799,2928905,"쇼핑,쇼핑",,[]
,오프라벨 롯데아울렛 부여점,충청남도 부여군 백제문로 387,,36.307259306,126.9019791164,2924030,"쇼핑,쇼핑",,[]
,오프라벨 신세계 부산점,부산광역시 기장군 정관로 1133,,35.3238517233,129.2349940728,2900451,"쇼핑,쇼핑",,[]
,오프라벨 신세계 시흥점,경기도 시흥시 서해안로 699,,37.3801938341,126.7383981191,2929911,"쇼핑,쇼핑",,[]
,오프라벨 의정부민락,경기도 의정부시 용민로182번길 33,,37.7444911966,127.0946664632,2905937,"쇼핑,쇼핑",,[]
,오프라벨 현대가든파이브,서울특별시 송파구 충민로 66,,37.4776672007,127.1249768726,2907692,"쇼핑,쇼핑",,[]
,오프라벨 현대아울렛 김포점,경기도 김포시 고촌읍 아라육로 152번길 100 124호,,37.5972888829,126.7852461144,2925949,"쇼핑,쇼핑",,[]
,오프라벨 현대아울렛 송도점,인천광역시 연수구 송도국제대로 123,,37.3828032236,126.6579998144,2927774,"쇼핑,쇼핑",,[]
,오프웍스,서울특별시 중구 장충단로13길 20 (을지로6가),,37.5687878415,127.0076821872,3306685,"쇼핑,쇼핑",,[]
,오픈클로젯,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",,37.5089148857,126.8884169673,3306975,"쇼핑,쇼핑",,[]
,오후 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),,37.5012129024,126.8827871414,3306886,"쇼핑,쇼핑",,[]
,오후 뉴코아 평촌,경기도 안양시 동안구 동안로 119 (호계동),,37.3893465617,126.9516812325,3306632,"쇼핑,쇼핑",,[]
,오후 제주지하,제주특별자치도 제주시 중앙로 지하60 (일도일동),,33.5131899914,126.5246421845,2911464,"쇼핑,쇼핑",,[]
,오휘,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",,37.5089148857,126.8884169673,3306129,"쇼핑,쇼핑",,[]
,오휘,서울특별시 강북구 도봉로 62 (미아동),,37.6146468109,127.0305315802,3306581,"쇼핑,쇼핑",,[]
,오휘,서울특별시 관악구 봉천로 209 (봉천동),,37.4905482278,126.9249974851,3307640,"쇼핑,쇼핑",,[]
,오휘 롯데안산,경기도 안산시 단원구 고잔1길 12,,37.3180555223,126.8345133215,2925017,"쇼핑,쇼핑",,[]
,옥곡시장,전라남도 광양시 옥곡면 큰골1길 2-26,,34.9882339529,127.7006843695,2754764,"쇼핑,쇼핑",,[]
,"옥산장 (3, 8일)",충청북도 청주시 흥덕구 옥산면 오산리,,36.6645850057,127.3756241717,132611,"쇼핑,쇼핑",,[]
,옥선명차사(요산당),경상남도 하동군 화개면 화개로 814,,35.254447353,127.6387079395,1343910,"쇼핑,쇼핑",,[]
,옥신,부산광역시 부산진구 범일로 132,,35.1418133129,129.0596365739,2913527,"쇼핑,쇼핑",,[]
,"옥종장 (3, 8일)",경상남도 하동군 옥종면 청룡리,,37.5665097998,126.9781877165,523991,"쇼핑,쇼핑",,[]
,옥진주 르네시떼,부산광역시 사상구 광장로 7 르네시떼 1층 1435호,,35.1635565884,128.9775986751,2913831,"쇼핑,쇼핑",,[]
,"옥천장 (5, 10일)",충청북도 옥천군 옥천읍 삼금로 45,,36.3024271529,127.5682085205,132016,"쇼핑,쇼핑",,[]
,옥포국제시장,경상남도 거제시 옥포동,,34.8942370381,128.6900254045,2758174,"쇼핑,쇼핑",,[]
,온고을공예방,전북특별자치도 전주시 완산구 향교길 51-9,,35.812225713,127.1523031232,1595026,"쇼핑,쇼핑",,[]
,온누리약국 종로,"서울특별시 종로구 종로 293, 1층(창신동)",,37.5719180845,127.0105123957,2924145,"쇼핑,쇼핑",,[]
,온더스팟,서울특별시 강남구 신사동 535-1,,37.5203909516,127.0224294367,2927266,"쇼핑,쇼핑",,[]
,온더스팟,서울특별시 용산구 이태원로238-1,,37.5360581737,127.0000338108,2928676,"쇼핑,쇼핑",,[]
,온더스팟 명동점,서울특별시 중구 명동8길 37-4,,37.5619910058,126.985176097,2924801,"쇼핑,쇼핑",,[]
,온봄달열하루,충청북도 옥천군 옥천읍 향수4길 21,,36.315595325,127.581207001,3033840,"쇼핑,쇼핑",,[]
,온앤온,경기도 김포시 고촌읍 아라육로152번길100,,37.5972888829,126.7852461144,2927099,"쇼핑,쇼핑",,[]
,온앤온,서울특별시 중구 장충단로13길 20 (을지로6가)4층,,37.5687878415,127.0076821872,3306024,"쇼핑,쇼핑",,[]
,온앤온,서울특별시 강북구 도봉로 62 (미아동),,37.6146468109,127.0305315802,3307146,"쇼핑,쇼핑",,[]
,온앤온,서울특별시 영등포구 영중로 9 (영등포동4가),,37.5172308925,126.9055901684,3307191,"쇼핑,쇼핑",,[]
,온앤온,서울특별시 관악구 봉천로 209 (봉천동),,37.4905482278,126.9249974851,3307710,"쇼핑,쇼핑",,[]
,온앤온 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),,37.5012129024,126.8827871414,3307044,"쇼핑,쇼핑",,[]
,온앤온 뉴코아 평촌,경기도 안양시 동안구 동안로 119 (호계동),,37.3893465617,126.9516812325,3307759,"쇼핑,쇼핑",,[]
,온앤온 롯데광교,경기도 수원시 영통구 도청로 10,,37.2860687197,127.0554913633,2915154,"쇼핑,쇼핑",,[]
,온앤온 롯데김해,경상남도 김해시 장유로 469 (신문동) 롯데아울렛 김해,,35.185101457,128.8296220926,2931839,"쇼핑,쇼핑",,[]
,온앤온 롯데동부산,부산광역시 기장군 기장해안로 147,,35.1922521684,129.2128079785,2925875,"쇼핑,쇼핑",,[]
,온앤온 롯데이천,경기도 이천시 호법면 프리미엄아울렛로 177-74 롯데프리미엄아울렛,,37.2422772151,127.400044712,2931420,"쇼핑,쇼핑",,[]
,온앤온 현대가산,서울특별시 금천구 디지털로10길 9 현대시티아울렛 1층,,37.4776713039,126.8890705637,2912381,"쇼핑,쇼핑",,[]
,온앤온 현대동대문,서울특별시 중구 장충단로13길 20(을지로6가),,37.5687878415,127.0076821872,3306171,"쇼핑,쇼핑",,[]
,온양도자기,충청남도 아산시 신창면 서부남로 559,,36.7922733404,126.9192867604,132581,"쇼핑,쇼핑",,[]
,온양도자기(인주면),충청남도 아산시 인주면 현대로 984,,36.8423974516,126.8812888285,1966706,"쇼핑,쇼핑",,[]
,온양온천시장,충청남도 아산시 시장길 29,,36.7833480876,127.0043015565,132495,"쇼핑,쇼핑",,[]
,온천시장,"부산광역시 동래구 온천장로119번길 56 (온천동, 더샵 온천헤리티지)",,35.2220825112,129.0819629857,3083333,"쇼핑,쇼핑",,[]
,올드앤뉴,서울특별시 용산구 청파로74,,37.5327661657,126.9596403612,2929373,"쇼핑,쇼핑",,[]
,올리브 아울렛 (인천점),인천광역시 남동구 남동대로 880,,37.4609644877,126.7088430111,132376,"쇼핑,쇼핑",,[]
,올리브데올리브,경기도 이천시 호법면 프리미엄아울렛로 177-74 롯데프리미엄아울렛,,37.2422772151,127.400044712,2929055,"쇼핑,쇼핑",,[]
,올리브데올리브 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),,37.6413416033,127.0679274101,3306833,"쇼핑,쇼핑",,[]
,올리브데올리브 뉴코아 평촌,경기도 안양시 동안구 동안로 119 (호계동),,37.3893465617,126.9516812325,3306203,"쇼핑,쇼핑",,[]
,올리브데올리브 롯데광명,경기도 광명시 일직로 17,,37.4232469761,126.8839475563,2915540,"쇼핑,쇼핑",,[]
,올리브데올리브 롯데기흥,경기도 용인시 기흥구 신고매로 124,,37.2254213563,127.1209287945,2924335,"쇼핑,쇼핑",,[]
,올리브데올리브 롯데김해,경상남도 김해시 장유로 469 롯데아울렛 김해점 2층,,35.185101457,128.8296220926,2905910,"쇼핑,쇼핑",,[]
,올리브데올리브 롯데이천,경기도 이천시 프리미엄아울렛로 177-74,,37.2422772151,127.400044712,2924315,"쇼핑,쇼핑",,[]
,올리브데올리브 현대가산,서울특별시 금천구 디지털로10길 9 현대시티아울렛 1층,,37.4776713039,126.8890705637,2906145,"쇼핑,쇼핑",,[]
,올리브데올리브 현대동대문,서울특별시 중구 장충단로13길 20,,37.5687878415,127.0076821872,2905808,"쇼핑,쇼핑",,[]
,올리브마트,서울특별시 중구 장충단로 229-3(광희동1가),,37.5653215681,127.0071434449,2893987,"쇼핑,쇼핑",,[]
,올리브영,인천광역시 계양구 장제로867,,37.5447941503,126.7380768931,2924479,"쇼핑,쇼핑",,[]
,올리브영,서울특별시 중구 장충단로13길 20 (을지로6가),,37.5687878415,127.0076821872,3305901,"쇼핑,쇼핑",,[]
,올리브영 AK광명점,경기도 광명시 양지로 17,,37.418733592,126.8829033333,3305708,"쇼핑,쇼핑",,[]
,올리브영 LF스퀘어양주,경기도 양주시 평화로 1593 LF스퀘어 2층,,37.8314469673,127.0523067219,2922951,"쇼핑,쇼핑",,[]
,올리브영 가산디지털단지역,서울특별시 금천구 벚꽃로 286,,37.4804542263,126.8841431566,2924339,"쇼핑,쇼핑",,[]
,올리브영 가양역,서울특별시 강서구 양천로 476,,37.5616525737,126.8532853528,2923925,"쇼핑,쇼핑",,[]
,올리브영 강남 타운,서울특별시 서초구 강남대로 429,,37.5008460593,127.0257880178,3307143,"쇼핑,쇼핑",,[]
,올리브영 강남대,"경기도 용인시 기흥구 강남로 3 (구갈동 581-1, 강남앤플러스 1층 116~118호)",,37.2711022742,127.1261492621,2909592,"쇼핑,쇼핑",,[]
,올리브영 강남본점,서울특별시 서초구 강남대로 429,,37.5008460593,127.0257880178,2917287,"쇼핑,쇼핑",,[]
,올리브영 강남엔터식스,서울특별시 서초구 신반포로 지하 188,,37.5047007846,127.004456517,2924146,"쇼핑,쇼핑",,[]
,올리브영 강남중앙,서울특별시 강남구 강남대로 372,,37.4960883373,127.0290850741,2924470,"쇼핑,쇼핑",,[]
,올리브영 강남파이낸스,서울특별시 강남구 테헤란로 152 (역삼동),,37.5000768968,127.0365231734,2917154,"쇼핑,쇼핑",,[]
,올리브영 강동구청,서울특별시 강동구 성내로 19,,37.530202729,127.1227839129,2903798,"쇼핑,쇼핑",,[]
,올리브영 강릉,강원특별자치도 강릉시 경강로 2090-1,,37.7542850325,128.8957833964,2930367,"쇼핑,쇼핑",,[]
,올리브영 강릉교동,강원특별자치도 강릉시 교동광장로 115,,37.76498344,128.8775652623,2930369,"쇼핑,쇼핑",,[]
,올리브영 강릉대학로,강원특별자치도 강릉시 신대학길 19,,37.7533129128,128.8952751384,2930370,"쇼핑,쇼핑",,[]
,올리브영 강릉입암,강원특별자치도 강릉시 용지로 23,,37.7537354031,128.9115347722,2930372,"쇼핑,쇼핑",,[]
,올리브영 강릉포남,강원특별자치도 강릉시 하평길 37,,37.7705695947,128.9129507909,2930793,"쇼핑,쇼핑",,[]
,올리브영 강변역,서울특별시 광진구 강변역로4길 10,,37.5354015962,127.0934197711,2907554,"쇼핑,쇼핑",,[]
,올리브영 건대,서울특별시 광진구 능동로 133,,37.5428975563,127.0716854251,2912304,"쇼핑,쇼핑",,[]
,올리브영 건대 타운,서울특별시 광진구 아차산로 244,,37.5398812136,127.0701967577,3307462,"쇼핑,쇼핑",,[]
,올리브영 건대입구,서울특별시 광진구 동일로22길 115,,37.5408172207,127.0704772612,2930800,"쇼핑,쇼핑",,[]
,올리브영 건대커먼그라운드점,서울특별시 광진구 아차산로 200,,37.5414781682,127.0656360164,3305561,"쇼핑,쇼핑",,[]
,올리브영 경기광주점,경기도 광주시 중앙로 94,,37.4081526868,127.2592722022,3307182,"쇼핑,쇼핑",,[]
,올리브영 경남정보대점,부산광역시 사상구 냉정로 116,,35.1493893754,129.0126349006,3306053,"쇼핑,쇼핑",,[]
,올리브영 경북대,대구광역시 북구 산격동 1341-1,,35.8930204151,128.6094441326,2924925,"쇼핑,쇼핑",,[]
,올리브영 경북영주역점,경상북도 영주시 대학로 35,,36.8090496474,128.62052535,3307715,"쇼핑,쇼핑",,[]
,올리브영 경산시장점,경상북도 경산시 중앙로 78,,35.8229112352,128.7355266565,3307080,"쇼핑,쇼핑",,[]
,올리브영 경성대부경대,"부산광역시 남구 수영로 312, 21센츄리시티오피스텔 201호",,35.1372840167,129.1003859309,2918392,"쇼핑,쇼핑",,[]
,올리브영 경희대,서울특별시 동대문구 경희대로 2 (회기동),,37.5918693005,127.0525774407,2931352,"쇼핑,쇼핑",,[]
,올리브영 계산삼거리,인천광역시 계양구 경명대로 1048,,37.5432079615,126.7232866207,2914141,"쇼핑,쇼핑",,[]
,올리브영 계양구청,인천광역시 계양구 계산새로 93,,37.5382143678,126.7385187031,2923675,"쇼핑,쇼핑",,[]
,올리브영 계양점,인천광역시 계양구 오조산로 3 (작전동),,37.5312484987,126.7378328497,3305749,"쇼핑,쇼핑",,[]
,올리브영 고덕,서울특별시 강동구 동남로75길 13-15 1층,,37.5536755949,127.1555219317,2907530,"쇼핑,쇼핑",,[]
,올리브영 고양동,경기도 고양시 덕양구 혜음로 34,,37.7035674936,126.9022602017,2904049,"쇼핑,쇼핑",,[]
,올리브영 고양원당점,경기도 고양시 덕양구 호국로789번길 6,,37.6570356153,126.8361092297,3305986,"쇼핑,쇼핑",,[]
,올리브영 고양원마운트,경기도 고양시 일산서구 한류월드로 300,,37.6646082788,126.7545414686,2931815,"쇼핑,쇼핑",,[]
,올리브영 고양원흥점,경기도 고양시 덕양구 도래울로 110,,37.6349721672,126.8724954199,3307665,"쇼핑,쇼핑",,[]
,올리브영 고양행신점,경기도 고양시 덕양구 중앙로 560,,37.6241199879,126.8353518953,3307643,"쇼핑,쇼핑",,[]
,올리브영 고양향동점,경기도 고양시 덕양구 꽃마을로 4 퍼스트타워,,37.598962823,126.8924085096,3306674,"쇼핑,쇼핑",,[]
,올리브영 곤지암,경기도 광주시 곤지암읍 곤지암로 45(곤지암리 433-14),,37.349630405,127.341783049,2930818,"쇼핑,쇼핑",,[]
,올리브영 공덕역,"서울특별시 마포구 신공덕동 167, 메트로디오빌 1층",,37.5435703453,126.952915669,2905576,"쇼핑,쇼핑",,[]
,올리브영 공덕파크팰리스,서울특별시 마포구 마포대로 143 1층,,37.5475198896,126.9531044291,2904008,"쇼핑,쇼핑",,[]
,올리브영 공릉역,서울특별시 노원구 동일로192길 74,,37.6271295326,127.0771103113,2903147,"쇼핑,쇼핑",,[]
,올리브영 과천점,경기도 과천시 별양상가1로 25,,37.4283372133,126.9925569754,3305638,"쇼핑,쇼핑",,[]
,올리브영 관악 타운,서울특별시 관악구 관악로 173,,37.4807609625,126.9522647221,3306264,"쇼핑,쇼핑",,[]
,올리브영 광교앨리웨이점,경기도 수원시 영통구 광교호수공원로 80 (원천동 593 1층 127호),,37.2745173664,127.0603134717,3305342,"쇼핑,쇼핑",,[]
,올리브영 광나루역,서울특별시 광진구 아차산로 607 1층,,37.547430983,127.1060627223,2930826,"쇼핑,쇼핑",,[]
,올리브영 광명사거리역,경기도 광명시 광명로 897,,37.4791788365,126.8539653862,2924731,"쇼핑,쇼핑",,[]
,올리브영 광명소하점,경기도 광명시 금하로 464,,37.4485079343,126.8840551722,3307230,"쇼핑,쇼핑",,[]
,올리브영 광명아브뉴프랑점,경기도 광명시 양지로 16,,37.4172920659,126.8813840674,3305626,"쇼핑,쇼핑",,[]
,올리브영 광명철산점,경기도 광명시 철산로 24,,37.4760516901,126.8690168806,3307145,"쇼핑,쇼핑",,[]
,올리브영 광복본점,부산광역시 중구 비프광장로 36 1층,,35.0986453542,129.0287987672,2905443,"쇼핑,쇼핑",,[]
,올리브영 광안리,부산광역시 수영구 광안해변로 153-1,,35.1485330173,129.1144566214,2924618,"쇼핑,쇼핑",,[]
,올리브영 광안비치,부산광역시 수영구 광안해변로 235 101호,,35.1547074235,129.1197115509,2911624,"쇼핑,쇼핑",,[]
,올리브영 광주518공원,광주광역시 서구 상무민주로 90,,35.1585975715,126.8596485792,2903790,"쇼핑,쇼핑",,[]
,올리브영 광주매곡,광주광역시 북구 설죽로 319,,35.1882032176,126.8985666177,2903273,"쇼핑,쇼핑",,[]
,올리브영 광주선운지구점,광주광역시 광산구 어등대로 418,,35.1487582705,126.7691568304,3305944,"쇼핑,쇼핑",,[]
,올리브영 광주송정역,광주광역시 광산구 상무대로 207 1층,,35.1380931856,126.7915690015,2924447,"쇼핑,쇼핑",,[]
,올리브영 광주수완,광주광역시 광산구 수완동 1424,,35.1904239361,126.8243397964,2915031,"쇼핑,쇼핑",,[]
,올리브영 광주용봉지구,광주광역시 북구 용봉택지로 39(용봉동),,35.1788013705,126.8908203163,2927097,"쇼핑,쇼핑",,[]
,올리브영 광주평화방송,광주광역시 서구 상무시민로 75 (치평동),,35.1555282619,126.8470858783,2931502,"쇼핑,쇼핑",,[]
,올리브영 광주하남콜럼버스,광주광역시 광산구 사암로216번길 38-6,,35.1630656811,126.8103778263,2930726,"쇼핑,쇼핑",,[]
,올리브영 광주황금,"광주광역시 동구 황금동 68-2,1층",,35.1467526502,126.9167271621,2912568,"쇼핑,쇼핑",,[]
,올리브영 광흥창역점,서울특별시 마포구 서강로 75-16 PEER 1층,,37.5496942476,126.9313341293,3305677,"쇼핑,쇼핑",,[]
,올리브영 구로디지털,서울특별시 구로구 디지털로34길 43 코오롱싸이언스밸리 1차 1층,,37.4852039361,126.8988250191,2924638,"쇼핑,쇼핑",,[]
,올리브영 구로디지털단지역점,서울특별시 관악구 시흥대로 576,,37.4841180273,126.9030913276,3307273,"쇼핑,쇼핑",,[]
,올리브영 구로호텔,서울특별시 구로구 디지털로32길 72 1층,,37.4832374993,126.8988722923,2930657,"쇼핑,쇼핑",,[]
,올리브영 구리갈매점,경기도 구리시 산마루로 24,,37.6311825523,127.1165704888,3307246,"쇼핑,쇼핑",,[]
,올리브영 구리수택점,경기도 구리시 이문안로 70,,37.5921958223,127.1390195572,3307212,"쇼핑,쇼핑",,[]
,올리브영 구리역,경기도 구리시 경춘로 247 (인창동 676-5),,37.6019975228,127.1424439655,2906147,"쇼핑,쇼핑",,[]
